   20    0.136850E-06    0.147950E-11    0.177687E-13    0.000000E+00    0.121860E-12    0.000000E+00    0.000000E+00    0.177687E-13    0.956644E-12    0.000000E+00    0.185375E-12    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.394546E-12    0.000000E+00    0.388320E-12    0.000000E+00    0.121860E-12    0.185375E-12    0.000000E+00    0.148080E-11    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.388320E-12    0.000000E+00    0.414438E-11    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.227182E-09
   40    0.143960E-06    0.937573E-13    0.118094E-14    0.000000E+00    0.794681E-14    0.000000E+00    0.000000E+00    0.118094E-14    0.615616E-13    0.000000E+00    0.117314E-13    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.246698E-13    0.000000E+00    0.242827E-13    0.000000E+00    0.794681E-14    0.117314E-13    0.000000E+00    0.954521E-13    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.242827E-13    0.000000E+00    0.258764E-12    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.144426E-10
   60    0.133580E-06    0.188007E-13    0.254058E-15    0.000000E+00    0.167949E-14    0.000000E+00    0.000000E+00    0.254058E-15    0.127015E-13    0.000000E+00    0.235678E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.487985E-14    0.000000E+00    0.480380E-14    0.000000E+00    0.167949E-14    0.235678E-14    0.000000E+00    0.197885E-13    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.480380E-14    0.000000E+00    0.510996E-13    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.291201E-11
   80    0.119520E-06    0.605609E-14    0.882303E-16    0.000000E+00    0.582491E-15    0.000000E+00    0.000000E+00    0.882303E-16    0.426358E-14    0.000000E+00    0.763325E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.154762E-14    0.000000E+00    0.152362E-14    0.000000E+00    0.582491E-15    0.763325E-15    0.000000E+00    0.670667E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.152362E-14    0.000000E+00    0.162107E-13    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.944048E-12
  100    0.105720E-06    0.253278E-14    0.394123E-16    0.000000E+00    0.267423E-15    0.000000E+00    0.000000E+00    0.394123E-16    0.188144E-14    0.000000E+00    0.322976E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.635768E-15    0.000000E+00    0.625932E-15    0.000000E+00    0.267423E-15    0.322976E-15    0.000000E+00    0.300785E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.625932E-15    0.000000E+00    0.668053E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.397367E-12
  120    0.933800E-07    0.125053E-14    0.204303E-16    0.000000E+00    0.147632E-15    0.000000E+00    0.000000E+00    0.204303E-16    0.992037E-15    0.000000E+00    0.163123E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.307577E-15    0.000000E+00    0.302819E-15    0.000000E+00    0.147632E-15    0.163123E-15    0.000000E+00    0.162524E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.302819E-15    0.000000E+00    0.324769E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.197334E-12
  140    0.827350E-07    0.692715E-15    0.116928E-16    0.000000E+00    0.931644E-16    0.000000E+00    0.000000E+00    0.116928E-16    0.593537E-15    0.000000E+00    0.941393E-16    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.166556E-15    0.000000E+00    0.163981E-15    0.000000E+00    0.931644E-16    0.941393E-16    0.000000E+00    0.100638E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.163981E-15    0.000000E+00    0.176703E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.109820E-12
  160    0.736900E-07    0.417491E-15    0.725745E-17    0.000000E+00    0.652705E-16    0.000000E+00    0.000000E+00    0.725745E-17    0.390313E-15    0.000000E+00    0.607722E-16    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.979544E-16    0.000000E+00    0.964406E-16    0.000000E+00    0.652705E-16    0.607722E-16    0.000000E+00    0.692917E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.964406E-16    0.000000E+00    0.104309E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.664005E-13
  180    0.660430E-07    0.268327E-15    0.490867E-17    0.000000E+00    0.498403E-16    0.000000E+00    0.000000E+00    0.490867E-17    0.275989E-15    0.000000E+00    0.434613E-16    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.613768E-16    0.000000E+00    0.604289E-16    0.000000E+00    0.498403E-16    0.434613E-16    0.000000E+00    0.519862E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.604289E-16    0.000000E+00    0.655682E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.427490E-13
  200    0.595650E-07    0.181357E-15    0.367474E-17    0.000000E+00    0.409198E-16    0.000000E+00    0.000000E+00    0.367474E-17    0.206340E-15    0.000000E+00    0.342568E-16    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.404504E-16    0.000000E+00    0.398248E-16    0.000000E+00    0.409198E-16    0.342568E-16    0.000000E+00    0.418570E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.398248E-16    0.000000E+00    0.433942E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.289029E-13
