     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             652             752             852             952            1052            1152            1252            1352            1452            1752            2052            2352            2652            2952
    20    0.108990E-07    0.110576E-06   -0.149315E-07    0.968170E-06    0.124667E-05    0.210116E-05    0.338410E-05    0.519395E-05    0.744185E-05    0.104349E-04    0.281270E-04    0.762787E-04    0.122676E-03    0.176354E-03    0.237835E-03    0.309359E-03    0.387889E-03    0.471289E-03    0.540437E-03    0.591903E-03    0.634168E-03    0.661202E-03    0.678350E-03    0.681776E-03    0.663883E-03    0.141064E-02    0.165952E-02    0.759254E-03   -0.605069E-03   -0.133945E-02   -0.209659E-02   -0.292874E-02   -0.273848E-02   -0.290714E-02   -0.603895E-02   -0.530305E-02   -0.102540E-02    0.202541E-02    0.316709E-02    0.289549E-02
    40   -0.935304E-08    0.246909E-06    0.312991E-06    0.811217E-06    0.156835E-05    0.247963E-05    0.317748E-05    0.468952E-05    0.706533E-05    0.925285E-05    0.258851E-04    0.701136E-04    0.108906E-03    0.159407E-03    0.221102E-03    0.293867E-03    0.378262E-03    0.461022E-03    0.529816E-03    0.583156E-03    0.624430E-03    0.656761E-03    0.675060E-03    0.673842E-03    0.660482E-03    0.140759E-02    0.166566E-02    0.821829E-03   -0.503004E-03   -0.121134E-02   -0.193486E-02   -0.275148E-02   -0.262984E-02   -0.276692E-02   -0.577060E-02   -0.506624E-02   -0.956605E-03    0.196966E-02    0.308673E-02    0.280615E-02
    60    0.513522E-07    0.598012E-06    0.892894E-06    0.154678E-05    0.228662E-05    0.319998E-05    0.393635E-05    0.541836E-05    0.740899E-05    0.947926E-05    0.251802E-04    0.618793E-04    0.972485E-04    0.148863E-03    0.216028E-03    0.294972E-03    0.381125E-03    0.468123E-03    0.543689E-03    0.592573E-03    0.637819E-03    0.669812E-03    0.691027E-03    0.701945E-03    0.696618E-03    0.149438E-02    0.181434E-02    0.944148E-03   -0.334831E-03   -0.109501E-02   -0.180745E-02   -0.263477E-02   -0.259226E-02   -0.270573E-02   -0.567054E-02   -0.501510E-02   -0.932738E-03    0.199021E-02    0.310884E-02    0.282902E-02
    80    0.840761E-07    0.932088E-06    0.161869E-05    0.272592E-05    0.367887E-05    0.465047E-05    0.518735E-05    0.641541E-05    0.786070E-05    0.977819E-05    0.243418E-04    0.546200E-04    0.897396E-04    0.143568E-03    0.219893E-03    0.308445E-03    0.399873E-03    0.482344E-03    0.553795E-03    0.608502E-03    0.652787E-03    0.692216E-03    0.722568E-03    0.742220E-03    0.746057E-03    0.161473E-02    0.196860E-02    0.112353E-02   -0.104527E-03   -0.970543E-03   -0.166905E-02   -0.250239E-02   -0.257035E-02   -0.265765E-02   -0.560339E-02   -0.501241E-02   -0.911367E-03    0.203682E-02    0.318177E-02    0.288425E-02
   100    0.535324E-07    0.140795E-05    0.249289E-05    0.409408E-05    0.515516E-05    0.615308E-05    0.703820E-05    0.757627E-05    0.876258E-05    0.102669E-04    0.257247E-04    0.552894E-04    0.918813E-04    0.152034E-03    0.232705E-03    0.328438E-03    0.425470E-03    0.514089E-03    0.571096E-03    0.619798E-03    0.667492E-03    0.717759E-03    0.760293E-03    0.793654E-03    0.807847E-03    0.176247E-02    0.219192E-02    0.134060E-02    0.172646E-03   -0.793072E-03   -0.153764E-02   -0.233942E-02   -0.253871E-02   -0.262013E-02   -0.552726E-02   -0.502479E-02   -0.898248E-03    0.210582E-02    0.327494E-02    0.296402E-02
   120    0.101056E-06    0.187397E-05    0.338667E-05    0.528382E-05    0.670229E-05    0.783691E-05    0.861851E-05    0.926732E-05    0.104550E-04    0.118899E-04    0.280086E-04    0.574228E-04    0.102856E-03    0.175392E-03    0.268694E-03    0.369812E-03    0.464177E-03    0.543175E-03    0.598561E-03    0.641418E-03    0.686702E-03    0.741715E-03    0.798028E-03    0.851131E-03    0.879746E-03    0.195164E-02    0.245324E-02    0.159461E-02    0.515834E-03   -0.591573E-03   -0.138302E-02   -0.218023E-02   -0.248281E-02   -0.257111E-02   -0.545437E-02   -0.505031E-02   -0.886719E-03    0.218545E-02    0.337934E-02    0.305634E-02
   140    0.100432E-06    0.240586E-05    0.432574E-05    0.671472E-05    0.834081E-05    0.966449E-05    0.107915E-04    0.116373E-04    0.127025E-04    0.142186E-04    0.333084E-04    0.723920E-04    0.127449E-03    0.210121E-03    0.311693E-03    0.405505E-03    0.499261E-03    0.573973E-03    0.623364E-03    0.668691E-03    0.714110E-03    0.777616E-03    0.843826E-03    0.905425E-03    0.948564E-03    0.209758E-02    0.265888E-02    0.188323E-02    0.841075E-03   -0.336821E-03   -0.120204E-02   -0.200326E-02   -0.241214E-02   -0.251974E-02   -0.537953E-02   -0.509224E-02   -0.890417E-03    0.225577E-02    0.349069E-02    0.315642E-02
   160    0.133336E-06    0.297651E-05    0.543274E-05    0.811144E-05    0.102466E-04    0.118454E-04    0.132327E-04    0.145286E-04    0.159611E-04    0.178576E-04    0.413216E-04    0.945423E-04    0.161760E-03    0.256202E-03    0.369194E-03    0.462698E-03    0.544344E-03    0.609072E-03    0.650928E-03    0.697084E-03    0.751974E-03    0.822314E-03    0.897508E-03    0.973924E-03    0.102043E-02    0.225359E-02    0.279779E-02    0.213422E-02    0.120460E-02   -0.787817E-04   -0.101176E-02   -0.181441E-02   -0.233594E-02   -0.245653E-02   -0.530140E-02   -0.515395E-02   -0.903923E-03    0.232159E-02    0.360575E-02    0.325762E-02
   180    0.146335E-06    0.350343E-05    0.662161E-05    0.979499E-05    0.122662E-04    0.144886E-04    0.165779E-04    0.183864E-04    0.202752E-04    0.227720E-04    0.517833E-04    0.126103E-03    0.205314E-03    0.305378E-03    0.418605E-03    0.515407E-03    0.598049E-03    0.657328E-03    0.697910E-03    0.740066E-03    0.800222E-03    0.878314E-03    0.961861E-03    0.103907E-02    0.109170E-02    0.240416E-02    0.301834E-02    0.238680E-02    0.152962E-02    0.214212E-03   -0.820870E-03   -0.163988E-02   -0.222293E-02   -0.240846E-02   -0.524315E-02   -0.524238E-02   -0.946465E-03    0.237812E-02    0.371392E-02    0.335980E-02
   200    0.175981E-06    0.409865E-05    0.786457E-05    0.114914E-04    0.148131E-04    0.177024E-04    0.203163E-04    0.229642E-04    0.258017E-04    0.288063E-04    0.656994E-04    0.161124E-03    0.253244E-03    0.359065E-03    0.481547E-03    0.564066E-03    0.632189E-03    0.699146E-03    0.739798E-03    0.795337E-03    0.864572E-03    0.949843E-03    0.103766E-02    0.111385E-02    0.116633E-02    0.254142E-02    0.319330E-02    0.267674E-02    0.181252E-02    0.531830E-03   -0.600215E-03   -0.147754E-02   -0.212105E-02   -0.234570E-02   -0.517272E-02   -0.534967E-02   -0.100590E-02    0.242105E-02    0.381508E-02    0.345992E-02
