     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             652             752             852             952            1052            1152            1252            1352            1452            1752            2052            2352            2652            2952
    20    0.549540E-08    0.277208E-07    0.265281E-06    0.373321E-06   -0.351859E-06   -0.698540E-07    0.286757E-06    0.172275E-06    0.699233E-06    0.210673E-05    0.909209E-05    0.263993E-04    0.593082E-04    0.970222E-04    0.172304E-03    0.275025E-03    0.364154E-03    0.389833E-03    0.391376E-03    0.444095E-03    0.512782E-03    0.552985E-03    0.573879E-03    0.564447E-03    0.519666E-03    0.101004E-02    0.873669E-03    0.230120E-03   -0.405627E-03   -0.108120E-02   -0.154799E-02   -0.227579E-02   -0.217892E-02   -0.193612E-02   -0.473900E-02   -0.402742E-02   -0.418062E-03    0.205979E-02    0.281006E-02    0.244432E-02
    40   -0.252059E-07    0.714835E-07    0.463671E-06   -0.453324E-06   -0.950526E-06   -0.128992E-05   -0.254797E-05   -0.287742E-05   -0.207693E-05   -0.252656E-05    0.247853E-05    0.157778E-04    0.344075E-04    0.810587E-04    0.171960E-03    0.280743E-03    0.367167E-03    0.390982E-03    0.414321E-03    0.468698E-03    0.534437E-03    0.575311E-03    0.586051E-03    0.569208E-03    0.529571E-03    0.103462E-02    0.949935E-03    0.399753E-03   -0.254733E-03   -0.950194E-03   -0.140749E-02   -0.208662E-02   -0.207768E-02   -0.183935E-02   -0.445176E-02   -0.374343E-02   -0.328364E-03    0.202638E-02    0.274477E-02    0.236993E-02
    60    0.388316E-07    0.222073E-06    0.120918E-05   -0.411273E-06   -0.121139E-05   -0.236104E-05   -0.385880E-05   -0.469474E-05   -0.473589E-05   -0.475248E-05   -0.379951E-05   -0.957042E-05    0.917154E-05    0.802774E-04    0.195820E-03    0.300847E-03    0.362071E-03    0.397288E-03    0.433133E-03    0.510582E-03    0.590073E-03    0.619705E-03    0.617619E-03    0.599831E-03    0.566056E-03    0.112726E-02    0.120476E-02    0.555085E-03   -0.223740E-04   -0.790370E-03   -0.128834E-02   -0.195028E-02   -0.200637E-02   -0.181027E-02   -0.430560E-02   -0.359131E-02   -0.204579E-03    0.210055E-02    0.278479E-02    0.239726E-02
    80    0.512238E-07    0.322808E-06    0.154981E-05    0.194378E-06   -0.611418E-06   -0.167446E-05   -0.406696E-05   -0.561109E-05   -0.738543E-05   -0.764437E-05   -0.124693E-04   -0.353270E-04    0.191812E-05    0.934851E-04    0.231021E-03    0.328967E-03    0.375601E-03    0.400834E-03    0.446162E-03    0.543043E-03    0.640452E-03    0.673648E-03    0.667081E-03    0.639032E-03    0.600879E-03    0.123295E-02    0.149299E-02    0.765337E-03    0.281200E-03   -0.578008E-03   -0.114349E-02   -0.180822E-02   -0.192329E-02   -0.180193E-02   -0.416171E-02   -0.345965E-02   -0.714343E-04    0.222698E-02    0.288842E-02    0.245616E-02
   100    0.170908E-07    0.474655E-06    0.203406E-05    0.919286E-06    0.142116E-06   -0.128154E-05   -0.350144E-05   -0.741542E-05   -0.984586E-05   -0.109724E-04   -0.147846E-04   -0.345516E-04    0.287666E-04    0.145611E-03    0.254392E-03    0.337825E-03    0.399678E-03    0.436207E-03    0.462579E-03    0.562736E-03    0.668249E-03    0.718793E-03    0.719310E-03    0.688507E-03    0.644744E-03    0.134720E-02    0.186217E-02    0.103713E-02    0.581300E-03   -0.299385E-03   -0.991932E-03   -0.166959E-02   -0.182593E-02   -0.179288E-02   -0.402761E-02   -0.334090E-02    0.938686E-04    0.239451E-02    0.302148E-02    0.254612E-02
   120    0.317369E-07    0.699877E-06    0.242968E-05    0.127308E-05    0.603994E-06   -0.910556E-06   -0.382327E-05   -0.768974E-05   -0.974692E-05   -0.105721E-04   -0.163553E-04   -0.265085E-04    0.783338E-04    0.215565E-03    0.319372E-03    0.383611E-03    0.439942E-03    0.470425E-03    0.480236E-03    0.581333E-03    0.685431E-03    0.735896E-03    0.751323E-03    0.739080E-03    0.702619E-03    0.151412E-02    0.225762E-02    0.135599E-02    0.884624E-03    0.914151E-05   -0.797759E-03   -0.154649E-02   -0.170351E-02   -0.177134E-02   -0.393061E-02   -0.322042E-02    0.260754E-03    0.258575E-02    0.317086E-02    0.265081E-02
   140    0.288337E-07    0.985718E-06    0.255777E-05    0.206746E-05    0.131429E-05   -0.266472E-06   -0.273513E-05   -0.578095E-05   -0.802126E-05   -0.782587E-05   -0.768906E-05    0.234091E-04    0.156471E-03    0.280795E-03    0.367014E-03    0.397417E-03    0.480100E-03    0.492564E-03    0.511052E-03    0.603645E-03    0.694854E-03    0.739232E-03    0.768724E-03    0.780567E-03    0.775809E-03    0.168598E-02    0.261401E-02    0.171573E-02    0.116970E-02    0.387321E-03   -0.586882E-03   -0.139919E-02   -0.158037E-02   -0.173740E-02   -0.384744E-02   -0.311413E-02    0.417621E-03    0.276769E-02    0.332819E-02    0.276155E-02
   160    0.796118E-07    0.150103E-05    0.331204E-05    0.315994E-05    0.289439E-05    0.170436E-05    0.651869E-07   -0.150726E-05   -0.216615E-05   -0.453320E-06    0.881619E-05    0.921215E-04    0.231882E-03    0.347207E-03    0.439749E-03    0.476150E-03    0.524471E-03    0.541719E-03    0.537068E-03    0.616308E-03    0.699789E-03    0.742482E-03    0.771002E-03    0.816218E-03    0.856078E-03    0.189922E-02    0.277347E-02    0.204646E-02    0.145894E-02    0.738313E-03   -0.363697E-03   -0.121673E-02   -0.146190E-02   -0.167714E-02   -0.374891E-02   -0.302747E-02    0.549365E-03    0.293475E-02    0.347815E-02    0.286912E-02
   180    0.983756E-07    0.214617E-05    0.428679E-05    0.529900E-05    0.570968E-05    0.583562E-05    0.585761E-05    0.596742E-05    0.704148E-05    0.106879E-04    0.308557E-04    0.171920E-03    0.301693E-03    0.387918E-03    0.494274E-03    0.531193E-03    0.588393E-03    0.587615E-03    0.574997E-03    0.639347E-03    0.709774E-03    0.738148E-03    0.778076E-03    0.854790E-03    0.937825E-03    0.213453E-02    0.306686E-02    0.229677E-02    0.170272E-02    0.106164E-02   -0.126276E-03   -0.100948E-02   -0.133189E-02   -0.161420E-02   -0.368075E-02   -0.297379E-02    0.636176E-03    0.307682E-02    0.361440E-02    0.297215E-02
