     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             652             752             852             952            1052            1152            1252            1352            1452            1752            2052            2352            2652            2952
    20    0.404512E-05    0.927721E-04    0.181507E-03    0.267914E-03    0.351360E-03    0.430927E-03    0.506154E-03    0.576665E-03    0.642161E-03    0.702367E-03    0.151587E-02    0.267544E-02    0.295155E-02    0.314298E-02    0.330252E-02    0.348181E-02    0.370708E-02    0.396780E-02    0.421238E-02    0.437137E-02    0.439541E-02    0.427269E-02    0.403896E-02    0.375799E-02    0.349552E-02    0.712164E-02    0.101898E-01    0.903434E-02    0.691648E-02    0.593043E-02    0.477905E-02    0.367943E-02    0.320706E-02    0.220757E-02    0.362026E-02    0.185396E-02   -0.152547E-04   -0.926003E-03   -0.102495E-02   -0.838395E-03
    40    0.375708E-05    0.861884E-04    0.168401E-03    0.249361E-03    0.327502E-03    0.402415E-03    0.473421E-03    0.540436E-03    0.602746E-03    0.660106E-03    0.142565E-02    0.252345E-02    0.279189E-02    0.298657E-02    0.315262E-02    0.333344E-02    0.354387E-02    0.377406E-02    0.398141E-02    0.411554E-02    0.413235E-02    0.402509E-02    0.381892E-02    0.357076E-02    0.333385E-02    0.680680E-02    0.967535E-02    0.854806E-02    0.660889E-02    0.562263E-02    0.454225E-02    0.351588E-02    0.301431E-02    0.211091E-02    0.348414E-02    0.185588E-02    0.594795E-04   -0.816723E-03   -0.928991E-03   -0.771925E-03
    60    0.355869E-05    0.816755E-04    0.159497E-03    0.236974E-03    0.312034E-03    0.384241E-03    0.453182E-03    0.518366E-03    0.579355E-03    0.635572E-03    0.137455E-02    0.244607E-02    0.272223E-02    0.293363E-02    0.312026E-02    0.330827E-02    0.350788E-02    0.370792E-02    0.387679E-02    0.398111E-02    0.399012E-02    0.389519E-02    0.371905E-02    0.350347E-02    0.329054E-02    0.674656E-02    0.948735E-02    0.833389E-02    0.653636E-02    0.549509E-02    0.445549E-02    0.348406E-02    0.291920E-02    0.209940E-02    0.348903E-02    0.194820E-02    0.170716E-03   -0.705627E-03   -0.845488E-03   -0.718506E-03
    80    0.337545E-05    0.775256E-04    0.151250E-03    0.225635E-03    0.297624E-03    0.367351E-03    0.434300E-03    0.497904E-03    0.557795E-03    0.613454E-03    0.132984E-02    0.238583E-02    0.268052E-02    0.291754E-02    0.312911E-02    0.332697E-02    0.351433E-02    0.368078E-02    0.380919E-02    0.388067E-02    0.387756E-02    0.379590E-02    0.365247E-02    0.347395E-02    0.328965E-02    0.677616E-02    0.939791E-02    0.819713E-02    0.655051E-02    0.542604E-02    0.441539E-02    0.350199E-02    0.285612E-02    0.212418E-02    0.353440E-02    0.207693E-02    0.313281E-03   -0.576527E-03   -0.755221E-03   -0.663170E-03
   100    0.319914E-05    0.735241E-04    0.143377E-03    0.214367E-03    0.283288E-03    0.350027E-03    0.414871E-03    0.476820E-03    0.535493E-03    0.590921E-03    0.128521E-02    0.233147E-02    0.265331E-02    0.292625E-02    0.316219E-02    0.336817E-02    0.354117E-02    0.367493E-02    0.376018E-02    0.379626E-02    0.378112E-02    0.371211E-02    0.360249E-02    0.346308E-02    0.331220E-02    0.687219E-02    0.936961E-02    0.810279E-02    0.661179E-02    0.539639E-02    0.439940E-02    0.354550E-02    0.281713E-02    0.217302E-02    0.360365E-02    0.222371E-02    0.466452E-03   -0.439072E-03   -0.660146E-03   -0.605378E-03
   120    0.302269E-05    0.694807E-04    0.135597E-03    0.202909E-03    0.268294E-03    0.332189E-03    0.394310E-03    0.454199E-03    0.511811E-03    0.566819E-03    0.123800E-02    0.227941E-02    0.263433E-02    0.294132E-02    0.320255E-02    0.341651E-02    0.357516E-02    0.367590E-02    0.371975E-02    0.372153E-02    0.369195E-02    0.363503E-02    0.355617E-02    0.345789E-02    0.334478E-02    0.699568E-02    0.937833E-02    0.802998E-02    0.669209E-02    0.539246E-02    0.440000E-02    0.359639E-02    0.279835E-02    0.223518E-02    0.366216E-02    0.235747E-02    0.613455E-03   -0.300387E-03   -0.562162E-03   -0.546960E-03
   140    0.284403E-05    0.653440E-04    0.127537E-03    0.191015E-03    0.252812E-03    0.313587E-03    0.373111E-03    0.430999E-03    0.487310E-03    0.541797E-03    0.118883E-02    0.222460E-02    0.261395E-02    0.295240E-02    0.323624E-02    0.345432E-02    0.360128E-02    0.367203E-02    0.367918E-02    0.364875E-02    0.360665E-02    0.356040E-02    0.351142E-02    0.345301E-02    0.337674E-02    0.712468E-02    0.941106E-02    0.797026E-02    0.678194E-02    0.541145E-02    0.440396E-02    0.364171E-02    0.280006E-02    0.230058E-02    0.369404E-02    0.246686E-02    0.748115E-03   -0.168181E-03   -0.467712E-03   -0.488642E-03
   160    0.265874E-05    0.611713E-04    0.119578E-03    0.179072E-03    0.237501E-03    0.295109E-03    0.351971E-03    0.407868E-03    0.462955E-03    0.516987E-03    0.113988E-02    0.216716E-02    0.258383E-02    0.295004E-02    0.324990E-02    0.347240E-02    0.360989E-02    0.365699E-02    0.363439E-02    0.358194E-02    0.353145E-02    0.349569E-02    0.347115E-02    0.344521E-02    0.340243E-02    0.723532E-02    0.945910E-02    0.792412E-02    0.685676E-02    0.544797E-02    0.441693E-02    0.367465E-02    0.282086E-02    0.236567E-02    0.370454E-02    0.254234E-02    0.857407E-03   -0.518393E-04   -0.381091E-03   -0.433833E-03
   180    0.248908E-05    0.572453E-04    0.112203E-03    0.168013E-03    0.223201E-03    0.278141E-03    0.332704E-03    0.386945E-03    0.440741E-03    0.494381E-03    0.109515E-02    0.211028E-02    0.254652E-02    0.293301E-02    0.324395E-02    0.346870E-02    0.360008E-02    0.363211E-02    0.359352E-02    0.352801E-02    0.347616E-02    0.345235E-02    0.344554E-02    0.344111E-02    0.342385E-02    0.732411E-02    0.952173E-02    0.792037E-02    0.692880E-02    0.550582E-02    0.444903E-02    0.369767E-02    0.286088E-02    0.242666E-02    0.370302E-02    0.259278E-02    0.945138E-03    0.450645E-04   -0.305074E-03   -0.386165E-03
