     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             652             752             852             952            1052            1152            1252            1352            1452            1752            2052            2352            2652            2952
    20    0.194601E-09    0.499729E-08    0.159433E-08    0.205249E-07    0.292995E-07    0.492264E-07    0.755439E-07    0.110537E-06    0.142338E-06    0.178193E-06    0.389397E-06    0.471288E-07   -0.176535E-05   -0.491603E-05   -0.822271E-05   -0.997951E-05   -0.868806E-05   -0.354796E-05    0.510847E-05    0.167547E-04    0.301190E-04    0.411270E-04    0.459448E-04    0.447335E-04    0.410569E-04    0.839884E-04    0.238333E-03    0.387428E-03    0.403580E-03    0.516854E-03    0.658573E-03    0.651571E-03    0.807333E-03    0.979571E-03    0.196719E-02    0.281689E-02    0.212580E-02    0.534539E-03   -0.125849E-02   -0.168856E-02
    40    0.841325E-09    0.629757E-08    0.160478E-07    0.234362E-07    0.409138E-07    0.665414E-07    0.104481E-06    0.150046E-06    0.201675E-06    0.256634E-06    0.623654E-06    0.874496E-06   -0.452073E-06   -0.330758E-05   -0.687774E-05   -0.953330E-05   -0.950962E-05   -0.547828E-05    0.209833E-05    0.123871E-04    0.242347E-04    0.343075E-04    0.394112E-04    0.395295E-04    0.373273E-04    0.774626E-04    0.209416E-03    0.351604E-03    0.379577E-03    0.468444E-03    0.590910E-03    0.619352E-03    0.743619E-03    0.893293E-03    0.186067E-02    0.264272E-02    0.194854E-02    0.399183E-03   -0.129969E-02   -0.167638E-02
    60   -0.518468E-09    0.603975E-08    0.245666E-07    0.462789E-07    0.656690E-07    0.974788E-07    0.154493E-06    0.227502E-06    0.309532E-06    0.413841E-06    0.102609E-05    0.207225E-05    0.137209E-05   -0.127979E-05   -0.533007E-05   -0.924279E-05   -0.108204E-04   -0.820419E-05   -0.183459E-05    0.687289E-05    0.172267E-04    0.266329E-04    0.323403E-04    0.342212E-04    0.338794E-04    0.720037E-04    0.176452E-03    0.316749E-03    0.365699E-03    0.423323E-03    0.527804E-03    0.606658E-03    0.688056E-03    0.814849E-03    0.181559E-02    0.255815E-02    0.180358E-02    0.255667E-03   -0.142527E-02   -0.175972E-02
    80    0.214551E-09    0.140801E-07    0.339090E-07    0.571725E-07    0.911402E-07    0.160766E-06    0.233153E-06    0.340472E-06    0.467196E-06    0.638941E-06    0.158147E-05    0.359712E-05    0.364491E-05    0.129924E-05   -0.324899E-05   -0.847086E-05   -0.115844E-04   -0.103227E-04   -0.589679E-05    0.580327E-06    0.912882E-05    0.179231E-04    0.245273E-04    0.284988E-04    0.304596E-04    0.672993E-04    0.139378E-03    0.277328E-03    0.357261E-03    0.373814E-03    0.460214E-03    0.600877E-03    0.630467E-03    0.731173E-03    0.178043E-02    0.249159E-02    0.166154E-02    0.930052E-04   -0.160513E-02   -0.188739E-02
   100    0.258235E-10    0.147253E-07    0.371849E-07    0.644086E-07    0.119181E-06    0.204554E-06    0.321771E-06    0.465923E-06    0.642228E-06    0.877331E-06    0.219441E-05    0.524817E-05    0.592292E-05    0.405302E-05   -0.647470E-06   -0.664843E-05   -0.108868E-04   -0.115140E-04   -0.955791E-05   -0.574976E-05    0.717782E-06    0.882122E-05    0.164974E-04    0.228150E-04    0.273471E-04    0.640015E-04    0.986501E-04    0.233081E-03    0.354083E-03    0.322607E-03    0.390583E-03    0.600379E-03    0.569784E-03    0.641656E-03    0.175699E-02    0.244882E-02    0.151910E-02   -0.777661E-04   -0.184758E-02   -0.205511E-02
   120    0.391116E-09    0.465086E-08    0.240889E-07    0.583997E-07    0.125699E-06    0.228327E-06    0.364406E-06    0.551718E-06    0.786241E-06    0.107380E-05    0.275101E-05    0.662445E-05    0.795025E-05    0.659569E-05    0.227241E-05   -0.396862E-05   -0.877964E-05   -0.111639E-04   -0.122690E-04   -0.116193E-04   -0.757698E-05   -0.346637E-06    0.845694E-05    0.172954E-04    0.246750E-04    0.624326E-04    0.571030E-04    0.184513E-03    0.354279E-03    0.271258E-03    0.321790E-03    0.604892E-03    0.510253E-03    0.548275E-03    0.173648E-02    0.242016E-02    0.136895E-02   -0.261232E-03   -0.212516E-02   -0.225627E-02
   140   -0.539571E-09   -0.159172E-07   -0.519201E-08    0.111102E-07    0.758019E-07    0.177206E-06    0.343918E-06    0.550964E-06    0.817766E-06    0.115269E-05    0.298234E-05    0.750579E-05    0.938571E-05    0.882604E-05    0.536708E-05    0.687037E-07   -0.519941E-05   -0.975216E-05   -0.138522E-04   -0.161274E-04   -0.148275E-04   -0.876242E-05    0.966859E-06    0.123841E-04    0.230029E-04    0.631786E-04    0.179201E-04    0.133424E-03    0.360334E-03    0.225995E-03    0.258606E-03    0.616029E-03    0.455411E-03    0.456975E-03    0.172358E-02    0.241224E-02    0.123662E-02   -0.443979E-03   -0.242649E-02   -0.247125E-02
   160   -0.252000E-08   -0.444620E-07   -0.671720E-07   -0.743576E-07   -0.328560E-07    0.646035E-07    0.203542E-06    0.423835E-06    0.681330E-06    0.101790E-05    0.278832E-05    0.754596E-05    0.996593E-05    0.103565E-04    0.837427E-05    0.449509E-05   -0.699747E-06   -0.682338E-05   -0.135937E-04   -0.188998E-04   -0.204413E-04   -0.159967E-04   -0.562261E-05    0.845184E-05    0.223537E-04    0.668008E-04   -0.147207E-04    0.828148E-04    0.368164E-03    0.193931E-03    0.209669E-03    0.633902E-03    0.414088E-03    0.375130E-03    0.171136E-02    0.243635E-02    0.110022E-02   -0.603907E-03   -0.271976E-02   -0.270311E-02
   180   -0.385656E-08   -0.879072E-07   -0.136309E-06   -0.192531E-06   -0.196908E-06   -0.139437E-06   -0.370004E-07    0.137216E-06    0.365816E-06    0.671513E-06    0.204811E-05    0.676231E-05    0.966871E-05    0.111963E-04    0.112133E-04    0.929640E-05    0.468136E-05   -0.234261E-05   -0.111648E-04   -0.191841E-04   -0.236314E-04   -0.211604E-04   -0.106040E-04    0.571501E-05    0.227667E-04    0.728552E-04   -0.360551E-04    0.385651E-04    0.379292E-03    0.181781E-03    0.178338E-03    0.657964E-03    0.394199E-03    0.314544E-03    0.171261E-02    0.247949E-02    0.100832E-02   -0.728896E-03   -0.298895E-02   -0.292912E-02
