  220    0.109202E-16   -0.941627E-19    0.216946E-19    0.259087E-17    0.630658E-19    0.604139E-17   -0.941627E-19    0.431260E-17    0.319216E-18    0.256556E-17    0.752536E-18    0.123916E-15    0.216946E-19    0.319216E-18    0.737724E-17    0.161218E-18    0.720714E-17    0.128592E-17    0.259087E-17    0.256556E-17    0.161218E-18    0.648501E-17    0.720116E-18    0.353361E-16    0.630658E-19    0.752536E-18    0.720714E-17    0.720116E-18    0.798514E-17    0.134396E-17    0.604139E-17    0.123916E-15    0.128592E-17    0.353361E-16    0.134396E-17    0.123797E-16
  240    0.802956E-17    0.904171E-19    0.967852E-20    0.222147E-17    0.512126E-19    0.513593E-17    0.904171E-19    0.395594E-17    0.239809E-18    0.214657E-17    0.595198E-18    0.993397E-16    0.967852E-20    0.239809E-18    0.516164E-17    0.119088E-18    0.508355E-17    0.100674E-17    0.222147E-17    0.214657E-17    0.119088E-18    0.661657E-17    0.648241E-18    0.337316E-16    0.512126E-19    0.595198E-18    0.508355E-17    0.648241E-18    0.565226E-17    0.102738E-17    0.513593E-17    0.993397E-16    0.100674E-17    0.337316E-16    0.102738E-17    0.891852E-17
  260    0.607784E-17    0.243259E-18    0.288923E-20    0.202470E-17    0.444116E-19    0.436535E-17    0.243259E-18    0.380452E-17    0.180517E-18    0.193163E-17    0.454583E-18    0.809335E-16    0.288923E-20    0.180517E-18    0.372113E-17    0.863586E-19    0.370223E-17    0.807479E-18    0.202470E-17    0.193163E-17    0.863586E-19    0.695097E-17    0.578241E-18    0.327347E-16    0.444116E-19    0.454583E-18    0.370223E-17    0.578241E-18    0.412972E-17    0.806281E-18    0.436535E-17    0.809335E-16    0.807479E-18    0.327347E-16    0.806281E-18    0.660224E-17
  280    0.468975E-17    0.343546E-18   -0.455187E-21    0.190572E-17    0.392645E-19    0.365912E-17    0.343546E-18    0.367389E-17    0.136233E-18    0.184583E-17    0.332672E-18    0.663620E-16   -0.455187E-21    0.136233E-18    0.275252E-17    0.614859E-19    0.276794E-17    0.653050E-18    0.190572E-17    0.184583E-17    0.614859E-19    0.729499E-17    0.502412E-18    0.314725E-16    0.392645E-19    0.332672E-18    0.276794E-17    0.502412E-18    0.309204E-17    0.634121E-18    0.365912E-17    0.663620E-16    0.653050E-18    0.314725E-16    0.634121E-18    0.499816E-17
  300    0.367851E-17    0.384201E-18   -0.158445E-20    0.180170E-17    0.345379E-19    0.299460E-17    0.384201E-18    0.344154E-17    0.104010E-18    0.180836E-17    0.231683E-18    0.542541E-16   -0.158445E-20    0.104010E-18    0.208195E-17    0.443664E-19    0.211201E-17    0.537778E-18    0.180170E-17    0.180836E-17    0.443664E-19    0.738850E-17    0.416309E-18    0.291603E-16    0.345379E-19    0.231683E-18    0.211201E-17    0.416309E-18    0.235599E-17    0.516002E-18    0.299460E-17    0.542541E-16    0.537778E-18    0.291603E-16    0.516002E-18    0.385345E-17
  320    0.291019E-17    0.370199E-18   -0.139515E-20    0.165559E-17    0.298486E-19    0.237935E-17    0.370199E-18    0.305709E-17    0.812933E-19    0.172739E-17    0.154009E-18    0.440271E-16   -0.139515E-20    0.812933E-19    0.160521E-17    0.350801E-19    0.163642E-17    0.446417E-18    0.165559E-17    0.172739E-17    0.350801E-19    0.699405E-17    0.327775E-18    0.255548E-16    0.298486E-19    0.154009E-18    0.163642E-17    0.327775E-18    0.181769E-17    0.427358E-18    0.237935E-17    0.440271E-16    0.446417E-18    0.255548E-16    0.427358E-18    0.301545E-17
  340    0.231952E-17    0.317303E-18   -0.529645E-21    0.145675E-17    0.252573E-19    0.182808E-17    0.317303E-18    0.256064E-17    0.658060E-19    0.155774E-17    0.994360E-19    0.354381E-16   -0.529645E-21    0.658060E-19    0.125819E-17    0.322473E-19    0.128320E-17    0.375873E-18    0.145675E-17    0.155774E-17    0.322473E-19    0.610827E-17    0.246570E-18    0.209815E-16    0.252573E-19    0.994360E-19    0.128320E-17    0.246570E-18    0.141643E-17    0.364240E-18    0.182808E-17    0.354381E-16    0.375873E-18    0.209815E-16    0.364240E-18    0.239241E-17
  360    0.185418E-17    0.244517E-18    0.575455E-21    0.122097E-17    0.210958E-19    0.135301E-17    0.244517E-18    0.202926E-17    0.554069E-19    0.131412E-17    0.650909E-19    0.283715E-16    0.575455E-21    0.554069E-19    0.100020E-17    0.331123E-19    0.101650E-17    0.321187E-18    0.122097E-17    0.131412E-17    0.331123E-19    0.496632E-17    0.184011E-18    0.162573E-16    0.210958E-19    0.650909E-19    0.101650E-17    0.184011E-18    0.111451E-17    0.317129E-18    0.135301E-17    0.283715E-16    0.321187E-18    0.162573E-16    0.317129E-18    0.192044E-17
  380    0.148991E-17    0.169340E-18    0.162254E-20    0.988654E-18    0.176258E-19    0.963241E-18    0.169340E-18    0.154113E-17    0.483168E-19    0.105167E-17    0.460797E-19    0.227069E-16    0.162254E-20    0.483168E-19    0.804899E-18    0.347952E-19    0.814360E-18    0.277131E-18    0.988654E-18    0.105167E-17    0.347952E-19    0.386224E-17    0.142385E-18    0.120837E-16    0.176258E-19    0.460797E-19    0.814360E-18    0.142385E-18    0.888358E-18    0.279482E-18    0.963241E-18    0.227069E-16    0.277131E-18    0.120837E-16    0.279482E-18    0.155859E-17
  400    0.120055E-17    0.103164E-18    0.243244E-20    0.783368E-18    0.149092E-19    0.662153E-18    0.103164E-18    0.113560E-17    0.431591E-19    0.814566E-18    0.370397E-19    0.182492E-16    0.243244E-20    0.431591E-19    0.654674E-18    0.355302E-19    0.660515E-18    0.242151E-18    0.783368E-18    0.814566E-18    0.355302E-19    0.295975E-17    0.118103E-18    0.882534E-17    0.149092E-19    0.370397E-19    0.660515E-18    0.118103E-18    0.719101E-18    0.248381E-18    0.662153E-18    0.182492E-16    0.242151E-18    0.882534E-17    0.248381E-18    0.127756E-17
