     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             852
    20    0.152888E-07    0.289955E-06   -0.347637E-06   -0.481718E-06   -0.235375E-05   -0.558049E-05   -0.102603E-04   -0.167937E-04   -0.255839E-04   -0.370999E-04   -0.992425E-04   -0.279507E-03   -0.418844E-03   -0.563964E-03   -0.689599E-03   -0.770280E-03   -0.785243E-03   -0.772669E-03   -0.734731E-03   -0.674910E-03   -0.598336E-03   -0.503494E-03   -0.396615E-03   -0.305946E-03   -0.269085E-03   -0.155034E-02   -0.211608E-02
    40    0.493856E-07    0.154071E-05    0.194605E-05    0.253356E-05    0.200665E-05    0.145959E-06   -0.323529E-05   -0.865000E-05   -0.161483E-04   -0.252359E-04   -0.712801E-04   -0.222188E-03   -0.340484E-03   -0.473178E-03   -0.592649E-03   -0.670576E-03   -0.696926E-03   -0.692088E-03   -0.662523E-03   -0.614063E-03   -0.548800E-03   -0.464890E-03   -0.358705E-03   -0.260203E-03   -0.214027E-03   -0.124500E-02   -0.192087E-02
    60    0.145288E-06    0.311757E-05    0.496194E-05    0.749871E-05    0.907520E-05    0.887105E-05    0.802137E-05    0.440173E-05   -0.178016E-05   -0.818890E-05   -0.381199E-04   -0.154076E-03   -0.257024E-03   -0.378846E-03   -0.494572E-03   -0.569789E-03   -0.606284E-03   -0.606729E-03   -0.584501E-03   -0.549110E-03   -0.500602E-03   -0.426603E-03   -0.313776E-03   -0.202330E-03   -0.140031E-03   -0.807139E-03   -0.167029E-02
    80    0.139837E-06    0.573494E-05    0.111204E-04    0.150539E-04    0.188171E-04    0.223002E-04    0.243910E-04    0.225039E-04    0.175410E-04    0.156914E-04    0.154820E-04   -0.422283E-04   -0.145219E-03   -0.252514E-03   -0.358405E-03   -0.438878E-03   -0.487220E-03   -0.496037E-03   -0.485031E-03   -0.463979E-03   -0.434584E-03   -0.372406E-03   -0.250423E-03   -0.107794E-03   -0.207407E-04   -0.115734E-03   -0.127162E-02
   100    0.439011E-06    0.923806E-05    0.184941E-04    0.261797E-04    0.337700E-04    0.415315E-04    0.496339E-04    0.470615E-04    0.496935E-04    0.533573E-04    0.980251E-04    0.929160E-04    0.181844E-04   -0.905966E-04   -0.178615E-03   -0.259620E-03   -0.323063E-03   -0.354881E-03   -0.358709E-03   -0.352459E-03   -0.346777E-03   -0.294178E-03   -0.156622E-03    0.317908E-04    0.158393E-03    0.840404E-03   -0.628530E-03
   120    0.619599E-06    0.144070E-04    0.301807E-04    0.426723E-04    0.542860E-04    0.681349E-04    0.809123E-04    0.869035E-04    0.966644E-04    0.103698E-03    0.210153E-03    0.290255E-03    0.241475E-03    0.161285E-03    0.771126E-04   -0.124941E-04   -0.100429E-03   -0.166496E-03   -0.191026E-03   -0.203623E-03   -0.228076E-03   -0.188315E-03   -0.169028E-04    0.238946E-03    0.415082E-03    0.224784E-02    0.356744E-03
   140    0.952601E-06    0.218893E-04    0.443287E-04    0.638395E-04    0.837148E-04    0.106181E-03    0.125308E-03    0.144193E-03    0.156256E-03    0.168507E-03    0.346397E-03    0.559326E-03    0.537553E-03    0.494178E-03    0.434294E-03    0.322016E-03    0.195962E-03    0.878942E-04    0.195140E-04   -0.240018E-04   -0.781932E-04   -0.406731E-04    0.179500E-03    0.515405E-03    0.754028E-03    0.403333E-02    0.172504E-02
   160    0.147083E-05    0.323189E-04    0.609158E-04    0.971341E-04    0.128102E-03    0.160540E-03    0.186799E-03    0.215098E-03    0.241018E-03    0.257243E-03    0.551292E-03    0.906335E-03    0.940409E-03    0.943234E-03    0.895319E-03    0.765746E-03    0.594219E-03    0.431507E-03    0.307591E-03    0.214330E-03    0.127408E-03    0.151022E-03    0.428858E-03    0.862855E-03    0.118565E-02    0.639426E-02    0.353407E-02
   180    0.200068E-05    0.462553E-04    0.883737E-04    0.136933E-03    0.179249E-03    0.227171E-03    0.268284E-03    0.313123E-03    0.350278E-03    0.380720E-03    0.810550E-03    0.137051E-02    0.144968E-02    0.148340E-02    0.143527E-02    0.128191E-02    0.107852E-02    0.868291E-03    0.681444E-03    0.518844E-03    0.387539E-03    0.379968E-03    0.694327E-03    0.124127E-02    0.168887E-02    0.920240E-02    0.574065E-02
   200    0.282278E-05    0.632697E-04    0.116083E-03    0.184594E-03    0.250416E-03    0.310356E-03    0.370789E-03    0.436255E-03    0.485690E-03    0.532654E-03    0.116058E-02    0.197056E-02    0.206421E-02    0.210301E-02    0.204167E-02    0.187776E-02    0.164400E-02    0.140737E-02    0.116363E-02    0.919798E-03    0.686578E-03    0.618369E-03    0.948828E-03    0.162739E-02    0.223620E-02    0.125007E-01    0.850917E-02
   220    0.374589E-05    0.826656E-04    0.157442E-03    0.240954E-03    0.324991E-03    0.406228E-03    0.491706E-03    0.571107E-03    0.646417E-03    0.704664E-03    0.153080E-02    0.265064E-02    0.274706E-02    0.277752E-02    0.273320E-02    0.257198E-02    0.236084E-02    0.209955E-02    0.178126E-02    0.141802E-02    0.103330E-02    0.842514E-03    0.114707E-02    0.195549E-02    0.275860E-02    0.158823E-01    0.117179E-01
   240    0.487026E-05    0.108076E-03    0.209274E-03    0.311310E-03    0.427884E-03    0.536603E-03    0.652995E-03    0.752483E-03    0.852211E-03    0.936520E-03    0.203736E-02    0.358678E-02    0.373607E-02    0.364430E-02    0.352500E-02    0.337213E-02    0.316156E-02    0.290538E-02    0.253041E-02    0.205132E-02    0.149052E-02    0.112980E-02    0.135222E-02    0.223234E-02    0.325078E-02    0.193921E-01    0.154898E-01
   260    0.646020E-05    0.141693E-03    0.281910E-03    0.413592E-03    0.554952E-03    0.687325E-03    0.834834E-03    0.966612E-03    0.109899E-02    0.120597E-02    0.263362E-02    0.471244E-02    0.489873E-02    0.463360E-02    0.435898E-02    0.416530E-02    0.396386E-02    0.367395E-02    0.331073E-02    0.269381E-02    0.193689E-02    0.141326E-02    0.148803E-02    0.236082E-02    0.355373E-02    0.224016E-01    0.208970E-01
   280    0.793130E-05    0.183670E-03    0.357460E-03    0.522640E-03    0.694412E-03    0.871905E-03    0.106393E-02    0.121008E-02    0.138038E-02    0.151149E-02    0.333471E-02    0.609656E-02    0.635861E-02    0.574119E-02    0.508835E-02    0.477670E-02    0.457999E-02    0.420275E-02    0.371308E-02    0.299630E-02    0.221598E-02    0.158508E-02    0.149283E-02    0.221364E-02    0.346837E-02    0.243991E-01    0.263982E-01
   300    0.969900E-05    0.215626E-03    0.434231E-03    0.613977E-03    0.776332E-03    0.973321E-03    0.118372E-02    0.135575E-02    0.154517E-02    0.170268E-02    0.375837E-02    0.677260E-02    0.694847E-02    0.604318E-02    0.511644E-02    0.479487E-02    0.451899E-02    0.401719E-02    0.319783E-02    0.235438E-02    0.165342E-02    0.113565E-02    0.111932E-02    0.155368E-02    0.270450E-02    0.211622E-01    0.315998E-01
   320    0.998471E-05    0.217440E-03    0.428113E-03    0.582835E-03    0.731307E-03    0.922368E-03    0.110780E-02    0.127856E-02    0.146368E-02    0.161973E-02    0.353876E-02    0.628515E-02    0.610108E-02    0.459721E-02    0.336310E-02    0.323631E-02    0.321558E-02    0.255983E-02    0.120883E-02   -0.928553E-04   -0.565343E-03   -0.461618E-03   -0.249949E-03    0.181657E-03    0.129967E-02    0.130473E-01    0.349791E-01
   340    0.737423E-05    0.178381E-03    0.312911E-03    0.436513E-03    0.526522E-03    0.668401E-03    0.800490E-03    0.929080E-03    0.109339E-02    0.118930E-02    0.262157E-02    0.423545E-02    0.326748E-02    0.142908E-02    0.104811E-03    0.429411E-03    0.117033E-02    0.648133E-03   -0.112866E-02   -0.278023E-02   -0.332397E-02   -0.285650E-02   -0.197552E-02   -0.101709E-02    0.313314E-03    0.501376E-02    0.381155E-01
   360    0.579449E-05    0.121120E-03    0.180401E-03    0.266798E-03    0.302341E-03    0.376089E-03    0.435736E-03    0.499688E-03    0.556788E-03    0.613714E-03    0.125361E-02    0.156169E-02   -0.120762E-03   -0.229222E-02   -0.350024E-02   -0.279158E-02   -0.136769E-02   -0.938564E-03   -0.241490E-02   -0.431325E-02   -0.501732E-02   -0.452780E-02   -0.300517E-02   -0.140012E-02    0.311309E-03    0.268329E-03    0.366574E-01
