     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             852
    20    0.126518E-04    0.288317E-03    0.573793E-03    0.828613E-03    0.112518E-02    0.136661E-02    0.166716E-02    0.201544E-02    0.237805E-02    0.288633E-02    0.720803E-02    0.188358E-01    0.274447E-01    0.306670E-01    0.262125E-01    0.189808E-01    0.139618E-01    0.157174E-01    0.211571E-01    0.249560E-01    0.197788E-01    0.156742E-01    0.201844E-01    0.280517E-01    0.302927E-01    0.139535E+00   -0.780947E-01
    40    0.122811E-04    0.253595E-03    0.490083E-03    0.710854E-03    0.951744E-03    0.121949E-02    0.157224E-02    0.198992E-02    0.252475E-02    0.324750E-02    0.822551E-02    0.222855E-01    0.313064E-01    0.340903E-01    0.292764E-01    0.220136E-01    0.173472E-01    0.197603E-01    0.247276E-01    0.266046E-01    0.226375E-01    0.199180E-01    0.236622E-01    0.300557E-01    0.311568E-01    0.140711E+00   -0.772475E-01
    60    0.997139E-05    0.173759E-03    0.320133E-03    0.473480E-03    0.739731E-03    0.990999E-03    0.139018E-02    0.198394E-02    0.271870E-02    0.369039E-02    0.961593E-02    0.264389E-01    0.361072E-01    0.389567E-01    0.336665E-01    0.272326E-01    0.231960E-01    0.249488E-01    0.268902E-01    0.269452E-01    0.257543E-01    0.259118E-01    0.291793E-01    0.335671E-01    0.336247E-01    0.149409E+00   -0.328488E-01
    80    0.579780E-05    0.802149E-04    0.135465E-03    0.267580E-03    0.494857E-03    0.817322E-03    0.136113E-02    0.210778E-02    0.307719E-02    0.433133E-02    0.114423E-01    0.314045E-01    0.415738E-01    0.439396E-01    0.392091E-01    0.340166E-01    0.303463E-01    0.300012E-01    0.289542E-01    0.274829E-01    0.287493E-01    0.320263E-01    0.354165E-01    0.373737E-01    0.360576E-01    0.148035E+00    0.159598E-01
   100    0.346104E-05    0.436002E-04    0.431973E-04    0.246055E-03    0.521477E-03    0.982665E-03    0.170267E-02    0.266877E-02    0.390457E-02    0.540564E-02    0.140757E-01    0.368359E-01    0.468682E-01    0.502727E-01    0.473398E-01    0.429736E-01    0.389778E-01    0.371866E-01    0.328034E-01    0.314513E-01    0.346330E-01    0.392444E-01    0.423365E-01    0.425731E-01    0.391021E-01    0.146915E+00    0.141224E-01
   120    0.451382E-05    0.942243E-04    0.137726E-03    0.478240E-03    0.882690E-03    0.155771E-02    0.250102E-02    0.371699E-02    0.516591E-02    0.691365E-02    0.172961E-01    0.422417E-01    0.528203E-01    0.569915E-01    0.556699E-01    0.538480E-01    0.492016E-01    0.451666E-01    0.389332E-01    0.372671E-01    0.418044E-01    0.460808E-01    0.485834E-01    0.475044E-01    0.398919E-01    0.127786E+00    0.106694E-01
   140    0.121789E-04    0.288193E-03    0.500257E-03    0.108120E-02    0.173256E-02    0.258455E-02    0.377632E-02    0.520787E-02    0.677555E-02    0.872696E-02    0.211219E-01    0.467814E-01    0.583347E-01    0.629088E-01    0.645800E-01    0.643224E-01    0.590142E-01    0.547061E-01    0.483541E-01    0.463716E-01    0.488986E-01    0.511747E-01    0.511672E-01    0.470059E-01    0.349616E-01    0.763072E-01   -0.889809E-01
   160    0.265716E-04    0.636126E-03    0.115920E-02    0.205037E-02    0.296997E-02    0.401060E-02    0.537315E-02    0.685888E-02    0.847229E-02    0.103977E-01    0.245750E-01    0.513280E-01    0.631524E-01    0.689599E-01    0.723708E-01    0.751229E-01    0.698834E-01    0.674262E-01    0.596108E-01    0.578774E-01    0.562001E-01    0.547590E-01    0.512596E-01    0.426409E-01    0.248011E-01    0.252178E-01   -0.161771E+00
   180    0.486496E-04    0.113415E-02    0.210954E-02    0.333270E-02    0.454355E-02    0.567859E-02    0.725116E-02    0.848731E-02    0.998720E-02    0.117299E-01    0.272551E-01    0.550038E-01    0.682135E-01    0.768533E-01    0.817072E-01    0.864065E-01    0.828939E-01    0.808343E-01    0.747302E-01    0.688003E-01    0.623051E-01    0.560915E-01    0.461416E-01    0.306943E-01    0.669615E-02   -0.762833E-01   -0.274000E+00
   200    0.770576E-04    0.176467E-02    0.328736E-02    0.482477E-02    0.625999E-02    0.736036E-02    0.894281E-02    0.983418E-02    0.110934E-01    0.131011E-01    0.296691E-01    0.585025E-01    0.724030E-01    0.828597E-01    0.908018E-01    0.981478E-01    0.968353E-01    0.981435E-01    0.888994E-01    0.783947E-01    0.636506E-01    0.517175E-01    0.363303E-01    0.108374E-01   -0.197548E-01   -0.232165E+00   -0.446042E+00
   220    0.110574E-03    0.244518E-02    0.456851E-02    0.648718E-02    0.794356E-02    0.877126E-02    0.103303E-01    0.111039E-01    0.120027E-01    0.144061E-01    0.316226E-01    0.658261E-01    0.802098E-01    0.916617E-01    0.103184E+00    0.114547E+00    0.113645E+00    0.116872E+00    0.107457E+00    0.886840E-01    0.620896E-01    0.455353E-01    0.196871E-01   -0.116690E-01   -0.483655E-01   -0.333226E+00   -0.566854E+00
