     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             852
    20    0.176512E-04    0.370215E-03    0.679290E-03    0.917317E-03    0.111332E-02    0.125200E-02    0.137804E-02    0.150675E-02    0.163781E-02    0.179064E-02    0.389114E-02    0.659860E-02    0.503804E-02    0.264091E-02    0.132593E-02    0.924392E-03    0.677699E-03    0.373890E-03    0.147090E-03    0.103158E-03    0.295571E-03    0.596833E-03    0.639003E-03    0.397769E-03    0.177324E-03    0.142947E-03   -0.153040E-02
    40    0.169845E-04    0.341061E-03    0.639378E-03    0.896718E-03    0.113042E-02    0.133137E-02    0.151885E-02    0.169985E-02    0.185815E-02    0.201594E-02    0.424071E-02    0.620426E-02    0.399908E-02    0.195240E-02    0.107171E-02    0.833243E-03    0.592223E-03    0.290226E-03    0.915863E-04    0.106791E-03    0.337402E-03    0.586598E-03    0.537764E-03    0.320089E-03    0.140936E-03    0.167802E-04   -0.172552E-02
    60    0.155514E-04    0.331816E-03    0.644737E-03    0.942560E-03    0.123208E-02    0.150333E-02    0.175923E-02    0.199618E-02    0.216949E-02    0.230481E-02    0.467282E-02    0.577223E-02    0.324766E-02    0.157896E-02    0.997124E-03    0.815664E-03    0.549897E-03    0.229624E-03    0.680870E-04    0.146312E-03    0.408087E-03    0.574512E-03    0.467359E-03    0.280086E-03    0.130890E-03   -0.742001E-04   -0.192759E-02
    80    0.164435E-04    0.350299E-03    0.696594E-03    0.104345E-02    0.139630E-02    0.173895E-02    0.203690E-02    0.230176E-02    0.245305E-02    0.252124E-02    0.492452E-02    0.544923E-02    0.284322E-02    0.149716E-02    0.108271E-02    0.857161E-03    0.531269E-03    0.197067E-03    0.758716E-04    0.221248E-03    0.483014E-03    0.573710E-03    0.454935E-03    0.291381E-03    0.144051E-03   -0.161753E-03   -0.212543E-02
   100    0.193386E-04    0.401308E-03    0.802181E-03    0.121418E-02    0.161056E-02    0.198587E-02    0.228609E-02    0.251702E-02    0.262032E-02    0.260278E-02    0.494656E-02    0.522410E-02    0.292859E-02    0.177906E-02    0.133238E-02    0.956638E-03    0.541406E-03    0.193726E-03    0.123744E-03    0.321829E-03    0.563629E-03    0.618203E-03    0.515884E-03    0.356144E-03    0.183569E-03   -0.264898E-03   -0.225409E-02
   120    0.235691E-04    0.486370E-03    0.958783E-03    0.142880E-02    0.185413E-02    0.222144E-02    0.249054E-02    0.265160E-02    0.270915E-02    0.263751E-02    0.498706E-02    0.545404E-02    0.354580E-02    0.243460E-02    0.175506E-02    0.113082E-02    0.593085E-03    0.224001E-03    0.215950E-03    0.455104E-03    0.691506E-03    0.761470E-03    0.678705E-03    0.494893E-03    0.256067E-03   -0.299409E-03   -0.233613E-02
   140    0.279354E-04    0.590900E-03    0.114202E-02    0.166616E-02    0.211215E-02    0.245732E-02    0.270189E-02    0.281810E-02    0.285245E-02    0.277946E-02    0.529614E-02    0.632093E-02    0.476627E-02    0.350137E-02    0.242368E-02    0.143893E-02    0.703253E-03    0.298387E-03    0.343927E-03    0.626789E-03    0.904249E-03    0.103152E-02    0.962349E-03    0.719509E-03    0.376088E-03   -0.215220E-03   -0.234280E-02
   160    0.327405E-04    0.706868E-03    0.134709E-02    0.193359E-02    0.242126E-02    0.278292E-02    0.302152E-02    0.314746E-02    0.318274E-02    0.312569E-02    0.605420E-02    0.784636E-02    0.646547E-02    0.499970E-02    0.341384E-02    0.196325E-02    0.926092E-03    0.442471E-03    0.512754E-03    0.855171E-03    0.121747E-02    0.143435E-02    0.138379E-02    0.106248E-02    0.582867E-03    0.155063E-03   -0.222682E-02
   180    0.396284E-04    0.843293E-03    0.160591E-02    0.229381E-02    0.285068E-02    0.327883E-02    0.354034E-02    0.371841E-02    0.375736E-02    0.374672E-02    0.730105E-02    0.996875E-02    0.867801E-02    0.702971E-02    0.492710E-02    0.286864E-02    0.134953E-02    0.670308E-03    0.714804E-03    0.112755E-02    0.161886E-02    0.197166E-02    0.197842E-02    0.158686E-02    0.940520E-03    0.113280E-02   -0.242365E-02
   200    0.478336E-04    0.102884E-02    0.194986E-02    0.278087E-02    0.345664E-02    0.400240E-02    0.432087E-02    0.458666E-02    0.462948E-02    0.466279E-02    0.912120E-02    0.127380E-01    0.116589E-01    0.992038E-02    0.723997E-02    0.431619E-02    0.205395E-02    0.994461E-03    0.947566E-03    0.143313E-02    0.211978E-02    0.269196E-02    0.284721E-02    0.241369E-02    0.154269E-02    0.288125E-02   -0.254799E-02
   220    0.598640E-04    0.130040E-02    0.244436E-02    0.351270E-02    0.434651E-02    0.505365E-02    0.545806E-02    0.577035E-02    0.585055E-02    0.588446E-02    0.115791E-01    0.164445E-01    0.158232E-01    0.141963E-01    0.106597E-01    0.638884E-02    0.306076E-02    0.141531E-02    0.120881E-02    0.176698E-02    0.277787E-02    0.373773E-02    0.420512E-02    0.375495E-02    0.251661E-02    0.524824E-02   -0.244058E-02
   240    0.755279E-04    0.172210E-02    0.320531E-02    0.463287E-02    0.567103E-02    0.655701E-02    0.707364E-02    0.743766E-02    0.749920E-02    0.753147E-02    0.148210E-01    0.216581E-01    0.219719E-01    0.204586E-01    0.154960E-01    0.907254E-02    0.445123E-02    0.198916E-02    0.149963E-02    0.220644E-02    0.372276E-02    0.536523E-02    0.635698E-02    0.587679E-02    0.392977E-02    0.719422E-02   -0.144353E-02
   260    0.104562E-03    0.237365E-02    0.436175E-02    0.628053E-02    0.758441E-02    0.866768E-02    0.929555E-02    0.955986E-02    0.966030E-02    0.960849E-02    0.190329E-01    0.287519E-01    0.304965E-01    0.288101E-01    0.214423E-01    0.126761E-01    0.642679E-02    0.291597E-02    0.205856E-02    0.295091E-02    0.523776E-02    0.793664E-02    0.967232E-02    0.893439E-02    0.561147E-02    0.773771E-02    0.213812E-02
   280    0.142136E-03    0.325162E-02    0.590074E-02    0.841200E-02    0.100505E-01    0.113845E-01    0.119776E-01    0.121911E-01    0.121590E-01    0.120327E-01    0.240479E-01    0.372213E-01    0.400628E-01    0.377319E-01    0.281175E-01    0.170916E-01    0.937726E-02    0.476216E-02    0.353332E-02    0.457290E-02    0.777504E-02    0.117682E-01    0.140887E-01    0.122703E-01    0.678015E-02    0.610628E-02    0.806527E-02
   300    0.192376E-03    0.417592E-02    0.734454E-02    0.105610E-01    0.124735E-01    0.138509E-01    0.144623E-01    0.144747E-01    0.145738E-01    0.141076E-01    0.278633E-01    0.429998E-01    0.460443E-01    0.439196E-01    0.340307E-01    0.217032E-01    0.132868E-01    0.820521E-02    0.695066E-02    0.807473E-02    0.117611E-01    0.162685E-01    0.177668E-01    0.140467E-01    0.617464E-02    0.931508E-03    0.169615E-01
   320    0.202879E-03    0.459256E-02    0.805413E-02    0.114715E-01    0.136483E-01    0.149764E-01    0.157251E-01    0.155252E-01    0.152593E-01    0.146074E-01    0.287397E-01    0.419121E-01    0.457439E-01    0.460154E-01    0.358090E-01    0.238072E-01    0.162895E-01    0.126645E-01    0.121995E-01    0.131831E-01    0.160533E-01    0.187016E-01    0.174919E-01    0.114130E-01    0.341564E-02   -0.924570E-02    0.175780E-01
   340    0.200394E-03    0.442444E-02    0.784591E-02    0.112388E-01    0.134587E-01    0.151677E-01    0.156035E-01    0.159013E-01    0.157970E-01    0.152972E-01    0.295634E-01    0.446124E-01    0.485603E-01    0.461570E-01    0.331228E-01    0.215744E-01    0.159218E-01    0.145832E-01    0.158310E-01    0.163994E-01    0.168357E-01    0.161009E-01    0.125050E-01    0.657529E-02    0.303982E-03   -0.254502E-01   -0.168759E-02
   360    0.181993E-03    0.398403E-02    0.729860E-02    0.106541E-01    0.130617E-01    0.151353E-01    0.166244E-01    0.178791E-01    0.185328E-01    0.188188E-01    0.381080E-01    0.590781E-01    0.571305E-01    0.468886E-01    0.302320E-01    0.171714E-01    0.121199E-01    0.119091E-01    0.132584E-01    0.134697E-01    0.133723E-01    0.118026E-01    0.812339E-02    0.337622E-02   -0.133069E-02   -0.286002E-01   -0.223427E-01
   380    0.165432E-03    0.386461E-02    0.735537E-02    0.108360E-01    0.138824E-01    0.167926E-01    0.192016E-01    0.213765E-01    0.228195E-01    0.239579E-01    0.490589E-01    0.725817E-01    0.640979E-01    0.494677E-01    0.302126E-01    0.155303E-01    0.885550E-02    0.694324E-02    0.762382E-02    0.842514E-02    0.973621E-02    0.939241E-02    0.607451E-02    0.201657E-02   -0.139409E-02   -0.228407E-01   -0.264989E-01
   400    0.189983E-03    0.413230E-02    0.802669E-02    0.119806E-01    0.155257E-01    0.189573E-01    0.217185E-01    0.243296E-01    0.258385E-01    0.267884E-01    0.539450E-01    0.778322E-01    0.686254E-01    0.533249E-01    0.327968E-01    0.164782E-01    0.731221E-02    0.320753E-02    0.257724E-02    0.440977E-02    0.741683E-02    0.794869E-02    0.501340E-02    0.167826E-02   -0.925503E-03   -0.167933E-01   -0.194120E-01
   420    0.224715E-03    0.475009E-02    0.914026E-02    0.135471E-01    0.174959E-01    0.209574E-01    0.235343E-01    0.256611E-01    0.267378E-01    0.272364E-01    0.541186E-01    0.797498E-01    0.731335E-01    0.582339E-01    0.374173E-01    0.191882E-01    0.749040E-02    0.110326E-02   -0.537797E-03    0.210776E-02    0.559214E-02    0.653565E-02    0.451191E-02    0.193911E-02   -0.244595E-03   -0.116396E-01   -0.107644E-01
   440    0.248407E-03    0.547969E-02    0.105891E-01    0.152415E-01    0.192450E-01    0.225467E-01    0.247850E-01    0.263135E-01    0.271634E-01    0.275665E-01    0.549598E-01    0.827082E-01    0.782010E-01    0.642714E-01    0.431728E-01    0.231837E-01    0.890253E-02    0.306606E-03   -0.213413E-02    0.516409E-03    0.373471E-02    0.521683E-02    0.433879E-02    0.261953E-02    0.806054E-03   -0.404991E-02   -0.595720E-02
   460    0.299011E-03    0.622773E-02    0.119322E-01    0.169340E-01    0.210079E-01    0.242539E-01    0.264498E-01    0.278429E-01    0.285482E-01    0.290054E-01    0.581087E-01    0.869355E-01    0.830385E-01    0.707155E-01    0.497359E-01    0.282968E-01    0.112091E-01    0.326829E-03   -0.313329E-02   -0.113541E-02    0.203491E-02    0.420481E-02    0.455665E-02    0.376630E-02    0.231783E-02    0.477006E-02   -0.144538E-02
   480    0.321475E-03    0.693626E-02    0.131669E-01    0.185603E-01    0.230657E-01    0.263997E-01    0.285662E-01    0.301267E-01    0.306089E-01    0.308844E-01    0.617823E-01    0.903753E-01    0.869784E-01    0.777604E-01    0.585374E-01    0.354388E-01    0.145387E-01    0.651438E-03   -0.408810E-02   -0.267159E-02    0.472904E-03    0.320682E-02    0.465241E-02    0.496447E-02    0.430767E-02    0.149588E-01   -0.105203E-02
   500    0.346379E-03    0.756983E-02    0.144059E-01    0.201105E-01    0.248713E-01    0.283848E-01    0.304676E-01    0.320315E-01    0.323885E-01    0.323360E-01    0.641067E-01    0.921300E-01    0.914752E-01    0.868209E-01    0.706404E-01    0.443809E-01    0.180999E-01    0.247430E-03   -0.537378E-02   -0.433832E-02   -0.116748E-02    0.197279E-02    0.457334E-02    0.629657E-02    0.682158E-02    0.318854E-01   -0.167385E-02
   520    0.359026E-03    0.796840E-02    0.150048E-01    0.210409E-01    0.258091E-01    0.293340E-01    0.312609E-01    0.323392E-01    0.325071E-01    0.319557E-01    0.628096E-01    0.907323E-01    0.970236E-01    0.998073E-01    0.857779E-01    0.525907E-01    0.196031E-01   -0.972522E-03   -0.672564E-02   -0.620678E-02   -0.316039E-02    0.265672E-03    0.357907E-02    0.750857E-02    0.102112E-01    0.620865E-01   -0.309655E-02
   540    0.368780E-03    0.786363E-02    0.146155E-01    0.205195E-01    0.249220E-01    0.279464E-01    0.293390E-01    0.294010E-01    0.289596E-01    0.278284E-01    0.532065E-01    0.812929E-01    0.997021E-01    0.112113E+00    0.978306E-01    0.552388E-01    0.176745E-01   -0.219622E-02   -0.759680E-02   -0.760867E-02   -0.542658E-02   -0.233132E-02    0.197094E-02    0.839429E-02    0.143640E-01    0.110369E+00   -0.124290E-01
   560    0.284781E-03    0.655015E-02    0.117398E-01    0.165347E-01    0.193543E-01    0.209229E-01    0.209075E-01    0.194675E-01    0.175687E-01    0.158355E-01    0.285485E-01    0.526308E-01    0.880761E-01    0.113430E+00    0.963873E-01    0.498157E-01    0.140346E-01   -0.212810E-02   -0.702854E-02   -0.773749E-02   -0.748413E-02   -0.596105E-02   -0.775789E-03    0.859197E-02    0.187498E-01    0.168087E+00   -0.317774E-01
   580    0.111772E-03    0.308114E-02    0.493719E-02    0.648969E-02    0.592807E-02    0.465774E-02    0.208176E-02   -0.121590E-02   -0.477596E-02   -0.696072E-02   -0.167168E-01   -0.288346E-02    0.531490E-01    0.942106E-01    0.791973E-01    0.407757E-01    0.124284E-01    0.720325E-03   -0.261375E-02   -0.430037E-02   -0.741652E-02   -0.895852E-02   -0.427895E-02    0.623449E-02    0.206351E-01    0.210194E+00   -0.461152E-01
   600   -0.176482E-03   -0.278856E-02   -0.631886E-02   -0.994108E-02   -0.148297E-01   -0.198699E-01   -0.250303E-01   -0.299042E-01   -0.339130E-01   -0.356347E-01   -0.712557E-01   -0.677083E-01    0.871237E-02    0.670722E-01    0.626070E-01    0.329407E-01    0.120456E-01    0.420431E-02    0.451431E-02    0.285113E-02   -0.261829E-02   -0.975940E-02   -0.919839E-02   -0.348296E-03    0.163570E-01    0.210498E+00   -0.417407E-01
   620   -0.482478E-03   -0.930949E-02   -0.183806E-01   -0.274943E-01   -0.362335E-01   -0.442519E-01   -0.504949E-01   -0.551930E-01   -0.575581E-01   -0.572310E-01   -0.109015E+00   -0.935881E-01    0.251623E-02    0.669065E-01    0.598746E-01    0.270371E-01    0.785890E-02    0.369075E-02    0.987759E-02    0.122315E-01    0.367488E-02   -0.927680E-02   -0.163720E-01   -0.119104E-01    0.660594E-02    0.160927E+00   -0.855106E-02
   640   -0.710600E-03   -0.142642E-01   -0.272740E-01   -0.401430E-01   -0.511677E-01   -0.598894E-01   -0.647933E-01   -0.678353E-01   -0.656205E-01   -0.614726E-01   -0.108289E+00   -0.473114E-01    0.601344E-01    0.875528E-01    0.575922E-01    0.163951E-01   -0.348407E-02   -0.324434E-02    0.110116E-01    0.182861E-01    0.633505E-02   -0.111981E-01   -0.238072E-01   -0.237513E-01   -0.328239E-02    0.113673E+00    0.410359E-01
   660   -0.818669E-03   -0.166506E-01   -0.316069E-01   -0.454117E-01   -0.565028E-01   -0.634940E-01   -0.642299E-01   -0.640642E-01   -0.554137E-01   -0.451668E-01   -0.642123E-01    0.503241E-01    0.126035E+00    0.958301E-01    0.453561E-01    0.164407E-02   -0.174574E-01   -0.110048E-01    0.134582E-01    0.177947E-01    0.517886E-02   -0.149036E-01   -0.312411E-01   -0.308842E-01   -0.837219E-02    0.107117E+00    0.982237E-01
   680   -0.781216E-03   -0.170506E-01   -0.319489E-01   -0.439000E-01   -0.529536E-01   -0.558920E-01   -0.505103E-01   -0.451543E-01   -0.297352E-01   -0.128734E-01    0.109970E-01    0.134200E+00    0.148211E+00    0.849469E-01    0.269792E-01   -0.134144E-01   -0.290678E-01   -0.814799E-02    0.104129E-01    0.148872E-01    0.792875E-03   -0.201989E-01   -0.351973E-01   -0.316830E-01   -0.662338E-02    0.102744E+00    0.162208E+00
   700   -0.737712E-03   -0.158445E-01   -0.292332E-01   -0.373058E-01   -0.420127E-01   -0.393065E-01   -0.273957E-01   -0.156359E-01    0.220264E-02    0.222863E-01    0.820897E-01    0.169424E+00    0.130790E+00    0.667562E-01    0.114002E-01   -0.243882E-01   -0.318913E-01   -0.621331E-02    0.123335E-01    0.115312E-01   -0.464584E-02   -0.260000E-01   -0.351394E-01   -0.262916E-01   -0.383844E-02    0.772959E-01    0.209295E+00
   720   -0.636711E-03   -0.133124E-01   -0.237449E-01   -0.263247E-01   -0.252197E-01   -0.167544E-01   -0.201620E-02    0.152183E-01    0.278663E-01    0.422637E-01    0.108164E+00    0.156916E+00    0.105939E+00    0.513366E-01    0.193394E-02   -0.249661E-01   -0.216832E-01    0.770955E-03    0.137092E-01    0.949325E-02   -0.104865E-01   -0.304321E-01   -0.317146E-01   -0.182547E-01   -0.308510E-02    0.523000E-01    0.226044E+00
   740   -0.421514E-03   -0.927208E-02   -0.154819E-01   -0.119416E-01   -0.465712E-02    0.569983E-02    0.167999E-01    0.317706E-01    0.362682E-01    0.405671E-01    0.884266E-01    0.123096E+00    0.872944E-01    0.439471E-01    0.153989E-02   -0.620977E-02   -0.103688E-01    0.148041E-01    0.186904E-01    0.924907E-02   -0.147544E-01   -0.321520E-01   -0.269894E-01   -0.144271E-01   -0.334135E-02    0.405914E-01    0.244988E+00
