     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             852
    20    0.378550E-04    0.862200E-03    0.164417E-02    0.230268E-02    0.283370E-02    0.313247E-02    0.319708E-02    0.296545E-02    0.245200E-02    0.166486E-02    0.135376E-02   -0.986414E-02   -0.214019E-01   -0.278381E-01   -0.255801E-01   -0.120275E-01    0.102376E-01    0.347028E-01    0.505231E-01    0.545332E-01    0.506610E-01    0.432750E-01    0.356562E-01    0.328015E-01    0.344677E-01    0.214167E+00   -0.286224E-01
    40    0.339295E-04    0.774331E-03    0.147233E-02    0.207398E-02    0.254157E-02    0.280460E-02    0.286352E-02    0.264665E-02    0.222589E-02    0.157000E-02    0.142949E-02   -0.727959E-02   -0.162004E-01   -0.203793E-01   -0.161228E-01   -0.184875E-02    0.195639E-01    0.413095E-01    0.546838E-01    0.577810E-01    0.536924E-01    0.469849E-01    0.406626E-01    0.382020E-01    0.397378E-01    0.240285E+00    0.265872E-01
    60    0.306597E-04    0.703760E-03    0.134198E-02    0.189637E-02    0.235687E-02    0.261484E-02    0.271795E-02    0.262511E-02    0.235874E-02    0.193134E-02    0.273836E-02   -0.199988E-02   -0.734626E-02   -0.843547E-02   -0.169317E-02    0.131796E-01    0.322867E-01    0.499473E-01    0.590285E-01    0.626418E-01    0.600502E-01    0.548389E-01    0.504637E-01    0.485318E-01    0.496841E-01    0.288446E+00    0.922318E-01
    80    0.292558E-04    0.676173E-03    0.130146E-02    0.186453E-02    0.236767E-02    0.271168E-02    0.296081E-02    0.307198E-02    0.308492E-02    0.300781E-02    0.573489E-02    0.671520E-02    0.588373E-02    0.884300E-02    0.179735E-01    0.319170E-01    0.466260E-01    0.586764E-01    0.644066E-01    0.691372E-01    0.688290E-01    0.653385E-01    0.631535E-01    0.622333E-01    0.629020E-01    0.353144E+00    0.157920E+00
   100    0.315779E-04    0.732725E-03    0.142915E-02    0.209610E-02    0.272108E-02    0.326069E-02    0.373258E-02    0.416708E-02    0.454317E-02    0.496577E-02    0.106362E-01    0.192012E-01    0.234809E-01    0.305292E-01    0.412362E-01    0.523017E-01    0.611726E-01    0.670171E-01    0.706790E-01    0.773946E-01    0.798998E-01    0.781309E-01    0.774463E-01    0.774700E-01    0.779471E-01    0.427390E+00    0.225701E+00
   120    0.394933E-04    0.916839E-03    0.180477E-02    0.268996E-02    0.355842E-02    0.439623E-02    0.521824E-02    0.602048E-02    0.688193E-02    0.783509E-02    0.175954E-01    0.350200E-01    0.441177E-01    0.547319E-01    0.656400E-01    0.728269E-01    0.744472E-01    0.751854E-01    0.793967E-01    0.878073E-01    0.926155E-01    0.923547E-01    0.923338E-01    0.930058E-01    0.935107E-01    0.506684E+00    0.288923E+00
   140    0.542383E-04    0.125502E-02    0.247611E-02    0.371064E-02    0.493840E-02    0.619091E-02    0.741271E-02    0.869064E-02    0.100411E-01    0.115231E-01    0.261427E-01    0.528433E-01    0.659277E-01    0.790379E-01    0.884664E-01    0.911792E-01    0.877000E-01    0.848882E-01    0.907896E-01    0.100682E+00    0.106178E+00    0.107141E+00    0.107187E+00    0.107932E+00    0.108434E+00    0.585754E+00    0.353820E+00
   160    0.756676E-04    0.173947E-02    0.341903E-02    0.511238E-02    0.678944E-02    0.851023E-02    0.101933E-01    0.119350E-01    0.137644E-01    0.157457E-01    0.354099E-01    0.704230E-01    0.860926E-01    0.100188E+00    0.107223E+00    0.106063E+00    0.985367E-01    0.960111E-01    0.102777E+00    0.113294E+00    0.118978E+00    0.120001E+00    0.119986E+00    0.120396E+00    0.120861E+00    0.652359E+00    0.415632E+00
   180    0.998228E-04    0.228611E-02    0.446268E-02    0.663742E-02    0.874821E-02    0.109144E-01    0.129446E-01    0.151120E-01    0.172610E-01    0.195587E-01    0.435621E-01    0.846789E-01    0.101249E+00    0.115041E+00    0.119586E+00    0.115512E+00    0.107059E+00    0.104183E+00    0.112804E+00    0.122696E+00    0.127758E+00    0.128918E+00    0.129632E+00    0.129803E+00    0.129409E+00    0.695885E+00    0.457156E+00
