  500    0.811543E-18    0.474916E-18    0.359914E-19    0.602855E-18    0.703643E-19    0.119090E-16    0.474916E-18    0.508386E-17    0.371297E-18    0.479634E-17   -0.153380E-19   -0.342056E-16    0.359914E-19    0.371297E-18    0.555558E-18    0.301928E-18    0.608169E-18    0.112697E-17    0.602855E-18    0.479634E-17    0.301928E-18    0.622891E-17    0.554617E-18   -0.106961E-17    0.703643E-19   -0.153380E-19    0.608169E-18    0.554617E-18    0.655920E-18    0.107647E-17    0.119090E-16   -0.342056E-16    0.112697E-17   -0.106961E-17    0.107647E-17    0.362222E-17
  520    0.882654E-18    0.255416E-18    0.340753E-20    0.476983E-18    0.811691E-19    0.740783E-17    0.255416E-18    0.457530E-17    0.371738E-18    0.417185E-17    0.718080E-19   -0.629491E-16    0.340753E-20    0.371738E-18    0.484782E-18    0.245335E-18    0.533112E-18    0.100634E-17    0.476983E-18    0.417185E-17    0.245335E-18    0.559678E-17    0.665553E-18   -0.818115E-17    0.811691E-19    0.718080E-19    0.533112E-18    0.665553E-18    0.567684E-18    0.981372E-18    0.740783E-17   -0.629491E-16    0.100634E-17   -0.818115E-17    0.981372E-18    0.307476E-17
  540    0.921433E-18   -0.839431E-20   -0.288343E-19    0.433526E-18    0.631787E-19    0.358475E-17   -0.839431E-20    0.391338E-17    0.372941E-18    0.314372E-17    0.133922E-18   -0.860380E-16   -0.288343E-19    0.372941E-18    0.426689E-18    0.171196E-18    0.472213E-18    0.877461E-18    0.433526E-18    0.314372E-17    0.171196E-18    0.469987E-17    0.734824E-18   -0.154614E-16    0.631787E-19    0.133922E-18    0.472213E-18    0.734824E-18    0.508716E-18    0.877349E-18    0.358475E-17   -0.860380E-16    0.877461E-18   -0.154614E-16    0.877349E-18    0.258270E-17
  560    0.954166E-18   -0.276625E-18   -0.559380E-19    0.506148E-18    0.236628E-19    0.640566E-18   -0.276625E-18    0.325477E-17    0.391906E-18    0.170143E-17    0.183988E-18   -0.102293E-15   -0.559380E-19    0.391906E-18    0.385520E-18    0.694217E-19    0.426590E-18    0.759061E-18    0.506148E-18    0.170143E-17    0.694217E-19    0.321096E-17    0.728074E-18   -0.230367E-16    0.236628E-19    0.183988E-18    0.426590E-18    0.728074E-18    0.467873E-18    0.779066E-18    0.640566E-18   -0.102293E-15    0.759061E-18   -0.230367E-16    0.779066E-18    0.214958E-17
  580    0.923361E-18   -0.502889E-18   -0.749320E-19    0.592796E-18   -0.271875E-19   -0.120846E-17   -0.502889E-18    0.264540E-17    0.408914E-18    0.721215E-19    0.202164E-18   -0.110609E-15   -0.749320E-19    0.408914E-18    0.348357E-18   -0.469311E-19    0.386202E-18    0.652239E-18    0.592796E-18    0.721215E-19   -0.469311E-19    0.108311E-17    0.590439E-18   -0.297068E-16   -0.271875E-19    0.202164E-18    0.386202E-18    0.590439E-18    0.438248E-18    0.683085E-18   -0.120846E-17   -0.110609E-15    0.652239E-18   -0.297068E-16    0.683085E-18    0.177537E-17
  600    0.818194E-18   -0.622445E-18   -0.837419E-19    0.573658E-18   -0.861086E-19   -0.210866E-17   -0.622445E-18    0.223200E-17    0.425235E-18   -0.109169E-17    0.218938E-18   -0.111708E-15   -0.837419E-19    0.425235E-18    0.317761E-18   -0.150306E-18    0.349546E-18    0.553745E-18    0.573658E-18   -0.109169E-17   -0.150306E-18   -0.106180E-17    0.323007E-18   -0.336433E-16   -0.861086E-19    0.218938E-18    0.349546E-18    0.323007E-18    0.409739E-18    0.593869E-18   -0.210866E-17   -0.111708E-15    0.553745E-18   -0.336433E-16    0.593869E-18    0.145563E-17
  620    0.684430E-18   -0.595400E-18   -0.826876E-19    0.498154E-18   -0.132193E-18   -0.228132E-17   -0.595400E-18    0.195872E-17    0.440134E-18   -0.136468E-17    0.233660E-18   -0.106720E-15   -0.826876E-19    0.440134E-18    0.292523E-18   -0.205352E-18    0.319247E-18    0.466683E-18    0.498154E-18   -0.136468E-17   -0.205352E-18   -0.223022E-17    0.217955E-19   -0.336455E-16   -0.132193E-18    0.233660E-18    0.319247E-18    0.217955E-19    0.380162E-18    0.508641E-18   -0.228132E-17   -0.106720E-15    0.466683E-18   -0.336455E-16    0.508641E-18    0.119205E-17
  640    0.523602E-18   -0.458914E-18   -0.732840E-19    0.374857E-18   -0.160365E-18   -0.201867E-17   -0.458914E-18    0.168383E-17    0.432723E-18   -0.985765E-18    0.250389E-18   -0.986988E-16   -0.732840E-19    0.432723E-18    0.271812E-18   -0.197288E-18    0.293478E-18    0.388867E-18    0.374857E-18   -0.985765E-18   -0.197288E-18   -0.216205E-17   -0.203803E-18   -0.304534E-16   -0.160365E-18    0.250389E-18    0.293478E-18   -0.203803E-18    0.347755E-18    0.423370E-18   -0.201867E-17   -0.986988E-16    0.388867E-18   -0.304534E-16    0.423370E-18    0.974226E-18
  660    0.370188E-18   -0.269736E-18   -0.575692E-19    0.288582E-18   -0.167010E-18   -0.155664E-17   -0.269736E-18    0.136380E-17    0.412143E-18   -0.407307E-18    0.273004E-18   -0.896533E-16   -0.575692E-19    0.412143E-18    0.256919E-18   -0.142032E-18    0.273967E-18    0.324088E-18    0.288582E-18   -0.407307E-18   -0.142032E-18   -0.136293E-17   -0.307163E-18   -0.256735E-16   -0.167010E-18    0.273004E-18    0.273967E-18   -0.307163E-18    0.315937E-18    0.346813E-18   -0.155664E-17   -0.896533E-16    0.324088E-18   -0.256735E-16    0.346813E-18    0.796875E-18
  680    0.230772E-18   -0.895668E-19   -0.387953E-19    0.246408E-18   -0.154620E-18   -0.106324E-17   -0.895668E-19    0.100954E-17    0.377393E-18    0.717849E-19    0.295005E-18   -0.807886E-16   -0.387953E-19    0.377393E-18    0.243477E-18   -0.688509E-19    0.257587E-18    0.271794E-18    0.246408E-18    0.717849E-19   -0.688509E-19   -0.440805E-18   -0.293070E-18   -0.210924E-16   -0.154620E-18    0.295005E-18    0.257587E-18   -0.293070E-18    0.287493E-18    0.273337E-18   -0.106324E-17   -0.807886E-16    0.271794E-18   -0.210924E-16    0.273337E-18    0.654181E-18
