     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             652             752             852             952            1052            1152            1252            1352            1452            1552            1652            1752            1852            1952            2052            2152            2252            2352            2452            2752            3052            3352            3652            3952            4252            4552            4852
    20    0.558611E-06    0.127510E-04    0.244866E-04    0.348296E-04    0.438855E-04    0.506621E-04    0.549493E-04    0.563387E-04    0.547806E-04    0.508362E-04    0.887116E-04    0.373856E-04   -0.585946E-04   -0.102342E-03   -0.435030E-04    0.140682E-03    0.428778E-03    0.746836E-03    0.991571E-03    0.110976E-02    0.112665E-02    0.108191E-02    0.101162E-02    0.978938E-03    0.992583E-03    0.226988E-02    0.391157E-02    0.263138E-02    0.292929E-02    0.340624E-02    0.258910E-02    0.249302E-02    0.214658E-02    0.136677E-02    0.129116E-02    0.861928E-03    0.447353E-03    0.467717E-03    0.753902E-04   -0.232142E-03   -0.184515E-03   -0.454674E-03   -0.612046E-03   -0.506819E-03   -0.116831E-02   -0.128985E-02   -0.459930E-03    0.254762E-03    0.621680E-03    0.676353E-03    0.552834E-03    0.375643E-03    0.220664E-03
    40    0.472697E-06    0.107779E-04    0.206902E-04    0.296799E-04    0.372848E-04    0.432745E-04    0.473066E-04    0.489518E-04    0.485042E-04    0.459070E-04    0.823198E-04    0.565637E-04   -0.112992E-04   -0.318341E-04    0.365368E-04    0.208369E-03    0.459777E-03    0.723912E-03    0.924780E-03    0.102205E-02    0.103451E-02    0.100061E-02    0.952192E-03    0.930151E-03    0.946182E-03    0.215416E-02    0.362595E-02    0.255443E-02    0.283695E-02    0.318545E-02    0.247840E-02    0.237252E-02    0.204261E-02    0.135483E-02    0.124032E-02    0.821491E-03    0.447460E-03    0.422432E-03    0.541165E-04   -0.225265E-03   -0.220575E-03   -0.477930E-03   -0.619064E-03   -0.541685E-03   -0.122332E-02   -0.136301E-02   -0.516928E-03    0.212752E-03    0.588175E-03    0.650369E-03    0.534343E-03    0.364088E-03    0.214168E-03
    60    0.381605E-06    0.869953E-05    0.167453E-04    0.241231E-04    0.306364E-04    0.358724E-04    0.397940E-04    0.421533E-04    0.429888E-04    0.423840E-04    0.809226E-04    0.871494E-04    0.553981E-04    0.632175E-04    0.143245E-03    0.297668E-03    0.498080E-03    0.696385E-03    0.837027E-03    0.924673E-03    0.947279E-03    0.931875E-03    0.912937E-03    0.905997E-03    0.925786E-03    0.209482E-02    0.343628E-02    0.263467E-02    0.282362E-02    0.297927E-02    0.243447E-02    0.231242E-02    0.198844E-02    0.140761E-02    0.122128E-02    0.797960E-03    0.459615E-03    0.374634E-03    0.206250E-04   -0.233642E-03   -0.286526E-03   -0.535677E-03   -0.659430E-03   -0.615995E-03   -0.135524E-02   -0.151548E-02   -0.612692E-03    0.166268E-03    0.570470E-03    0.646069E-03    0.534940E-03    0.365548E-03    0.215470E-03
    80    0.296794E-06    0.678400E-05    0.131552E-04    0.191473E-04    0.246814E-04    0.294998E-04    0.335731E-04    0.367162E-04    0.392240E-04    0.408140E-04    0.836020E-04    0.124627E-03    0.130120E-03    0.168091E-03    0.254518E-03    0.380151E-03    0.521501E-03    0.648404E-03    0.740004E-03    0.818592E-03    0.854497E-03    0.860401E-03    0.868356E-03    0.882582E-03    0.909080E-03    0.204643E-02    0.330535E-02    0.277590E-02    0.281530E-02    0.276248E-02    0.237667E-02    0.225839E-02    0.194196E-02    0.146710E-02    0.120435E-02    0.771986E-03    0.463916E-03    0.314666E-03   -0.244740E-04   -0.255350E-03   -0.368929E-03   -0.609169E-03   -0.715401E-03   -0.707291E-03   -0.151724E-02   -0.169627E-02   -0.714833E-03    0.126603E-03    0.563999E-03    0.652899E-03    0.543737E-03    0.372533E-03    0.219740E-03
   100    0.240478E-06    0.551630E-05    0.108107E-04    0.160160E-04    0.210267E-04    0.258173E-04    0.302632E-04    0.344042E-04    0.383297E-04    0.421527E-04    0.909174E-04    0.165867E-03    0.203253E-03    0.264445E-03    0.349933E-03    0.439898E-03    0.524748E-03    0.592045E-03    0.651790E-03    0.727092E-03    0.775936E-03    0.797907E-03    0.826283E-03    0.858921E-03    0.895488E-03    0.201343E-02    0.324873E-02    0.291568E-02    0.281136E-02    0.255942E-02    0.229685E-02    0.220578E-02    0.190227E-02    0.151647E-02    0.118806E-02    0.740898E-03    0.452396E-03    0.247024E-03   -0.757754E-04   -0.287269E-03   -0.453393E-03   -0.682497E-03   -0.774938E-03   -0.795010E-03   -0.166728E-02   -0.184755E-02   -0.786807E-03    0.112173E-03    0.576260E-03    0.672029E-03    0.560171E-03    0.383786E-03    0.226382E-03
   120    0.228221E-06    0.525518E-05    0.103943E-04    0.155967E-04    0.208391E-04    0.260109E-04    0.311967E-04    0.362394E-04    0.415783E-04    0.469805E-04    0.104742E-03    0.208312E-03    0.267533E-03    0.341607E-03    0.419664E-03    0.481429E-03    0.520339E-03    0.553418E-03    0.604381E-03    0.676261E-03    0.732956E-03    0.767260E-03    0.805655E-03    0.850602E-03    0.896681E-03    0.202110E-02    0.331418E-02    0.306020E-02    0.282350E-02    0.241866E-02    0.221548E-02    0.215281E-02    0.187350E-02    0.153515E-02    0.116527E-02    0.705245E-03    0.423315E-03    0.176376E-03   -0.130058E-03   -0.328965E-03   -0.526827E-03   -0.743382E-03   -0.826329E-03   -0.859881E-03   -0.177150E-02   -0.192098E-02   -0.792341E-03    0.144664E-03    0.618802E-03    0.708749E-03    0.586164E-03    0.399883E-03    0.235306E-03
   140    0.267912E-06    0.617676E-05    0.122179E-04    0.183805E-04    0.246138E-04    0.308326E-04    0.370177E-04    0.432327E-04    0.496185E-04    0.563489E-04    0.126342E-03    0.252951E-03    0.323209E-03    0.400867E-03    0.468726E-03    0.512330E-03    0.535006E-03    0.556589E-03    0.613378E-03    0.686719E-03    0.743852E-03    0.785735E-03    0.827896E-03    0.876834E-03    0.927036E-03    0.209310E-02    0.349565E-02    0.323239E-02    0.289381E-02    0.238235E-02    0.217683E-02    0.211429E-02    0.185592E-02    0.153471E-02    0.113921E-02    0.667930E-03    0.382178E-03    0.111938E-03   -0.180333E-03   -0.370261E-03   -0.573074E-03   -0.776634E-03   -0.853097E-03   -0.881772E-03   -0.179220E-02   -0.186885E-02   -0.698129E-03    0.242680E-03    0.699429E-03    0.765624E-03    0.622402E-03    0.420956E-03    0.246525E-03
   160    0.356496E-06    0.820671E-05    0.161611E-04    0.241710E-04    0.321610E-04    0.399865E-04    0.476610E-04    0.552019E-04    0.628452E-04    0.706195E-04    0.156668E-03    0.305704E-03    0.379406E-03    0.455764E-03    0.517823E-03    0.558713E-03    0.584303E-03    0.621718E-03    0.689016E-03    0.766645E-03    0.826537E-03    0.870153E-03    0.911824E-03    0.957820E-03    0.100551E-02    0.226000E-02    0.379880E-02    0.346626E-02    0.305730E-02    0.247197E-02    0.222591E-02    0.211447E-02    0.185529E-02    0.152761E-02    0.111657E-02    0.631248E-03    0.336852E-03    0.616913E-04   -0.220886E-03   -0.400870E-03   -0.581892E-03   -0.770808E-03   -0.840766E-03   -0.845972E-03   -0.170013E-02   -0.165152E-02   -0.477807E-03    0.422933E-03    0.827011E-03    0.847077E-03    0.670482E-03    0.447399E-03    0.260040E-03
   180    0.478414E-06    0.109962E-04    0.215491E-04    0.320682E-04    0.423438E-04    0.522712E-04    0.618122E-04    0.709913E-04    0.800076E-04    0.888985E-04    0.195167E-03    0.369727E-03    0.445804E-03    0.522778E-03    0.586328E-03    0.637703E-03    0.684396E-03    0.742574E-03    0.830247E-03    0.914254E-03    0.977906E-03    0.102264E-02    0.106285E-02    0.110191E-02    0.113992E-02    0.253870E-02    0.422333E-02    0.382903E-02    0.334396E-02    0.270326E-02    0.239779E-02    0.217766E-02    0.187915E-02    0.152963E-02    0.110700E-02    0.603034E-03    0.305417E-03    0.356244E-04   -0.243532E-03   -0.409085E-03   -0.547347E-03   -0.719820E-03   -0.778359E-03   -0.747416E-03   -0.148499E-02   -0.126089E-02   -0.126903E-03    0.684851E-03    0.100072E-02    0.951815E-03    0.729481E-03    0.478634E-03    0.275643E-03
