     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             652             752             852             952            1052            1152            1252            1352            1452            1552            1652            1752            1852            1952            2052            2152            2252            2352            2452            2752            3052            3352            3652            3952            4252            4552            4852
    20    0.176690E-05    0.373660E-04    0.727348E-04    0.107160E-03    0.140458E-03    0.171785E-03    0.200555E-03    0.227768E-03    0.252747E-03    0.274845E-03    0.590232E-03    0.104110E-02    0.117385E-02    0.132288E-02    0.151229E-02    0.175336E-02    0.203506E-02    0.233284E-02    0.261049E-02    0.284358E-02    0.301155E-02    0.312881E-02    0.322463E-02    0.334146E-02    0.351065E-02    0.813315E-02    0.160019E-01    0.175277E-01    0.186251E-01    0.220449E-01    0.235241E-01    0.239837E-01    0.275624E-01    0.293875E-01    0.288520E-01    0.317124E-01    0.336543E-01    0.324415E-01    0.348393E-01    0.370533E-01    0.348669E-01    0.353845E-01    0.368170E-01    0.340778E-01    0.671301E-01    0.847195E-01    0.631446E-01    0.406819E-01    0.283670E-01    0.252736E-01    0.310312E-01    0.367718E-01    0.390975E-01
    40    0.164192E-05    0.349259E-04    0.680353E-04    0.100510E-03    0.131683E-03    0.161117E-03    0.188911E-03    0.214647E-03    0.238353E-03    0.259895E-03    0.559405E-03    0.991940E-03    0.112595E-02    0.127348E-02    0.145822E-02    0.168997E-02    0.195995E-02    0.224361E-02    0.250951E-02    0.272988E-02    0.289273E-02    0.300780E-02    0.310424E-02    0.321882E-02    0.338524E-02    0.783964E-02    0.153808E-01    0.168504E-01    0.179530E-01    0.211977E-01    0.226365E-01    0.231258E-01    0.265246E-01    0.282570E-01    0.278098E-01    0.305279E-01    0.323512E-01    0.312687E-01    0.335431E-01    0.356148E-01    0.335728E-01    0.340695E-01    0.353836E-01    0.328159E-01    0.646128E-01    0.815742E-01    0.607064E-01    0.391424E-01    0.272383E-01    0.242924E-01    0.298169E-01    0.353619E-01    0.375881E-01
    60    0.155743E-05    0.332199E-04    0.647663E-04    0.957710E-04    0.125669E-03    0.153990E-03    0.180909E-03    0.206219E-03    0.229620E-03    0.251271E-03    0.542658E-03    0.970814E-03    0.111217E-02    0.126598E-02    0.145418E-02    0.168573E-02    0.195066E-02    0.222758E-02    0.248552E-02    0.270160E-02    0.286428E-02    0.298285E-02    0.308521E-02    0.320596E-02    0.337528E-02    0.781392E-02    0.152595E-01    0.167345E-01    0.178907E-01    0.210429E-01    0.224735E-01    0.230518E-01    0.263447E-01    0.280482E-01    0.277094E-01    0.303493E-01    0.321021E-01    0.311460E-01    0.333517E-01    0.353202E-01    0.334089E-01    0.338932E-01    0.350813E-01    0.326457E-01    0.642810E-01    0.811084E-01    0.603579E-01    0.389192E-01    0.270469E-01    0.241032E-01    0.295704E-01    0.351091E-01    0.373527E-01
    80    0.146731E-05    0.315315E-04    0.615414E-04    0.910935E-04    0.119721E-03    0.147328E-03    0.173566E-03    0.198364E-03    0.221632E-03    0.243521E-03    0.527947E-03    0.956883E-03    0.110868E-02    0.127206E-02    0.146758E-02    0.170079E-02    0.196415E-02    0.223537E-02    0.248771E-02    0.269996E-02    0.286324E-02    0.298780E-02    0.309951E-02    0.322985E-02    0.340536E-02    0.788265E-02    0.152922E-01    0.167975E-01    0.180398E-01    0.211118E-01    0.225500E-01    0.232435E-01    0.264476E-01    0.281218E-01    0.279273E-01    0.304906E-01    0.321771E-01    0.313821E-01    0.335287E-01    0.353824E-01    0.336310E-01    0.340877E-01    0.351425E-01    0.328366E-01    0.646440E-01    0.816011E-01    0.606888E-01    0.391237E-01    0.271480E-01    0.241968E-01    0.296458E-01    0.352462E-01    0.375044E-01
   100    0.139116E-05    0.298366E-04    0.583097E-04    0.864413E-04    0.113960E-03    0.140425E-03    0.166100E-03    0.190527E-03    0.213904E-03    0.236037E-03    0.514325E-03    0.945956E-03    0.111121E-02    0.128700E-02    0.149064E-02    0.172741E-02    0.198892E-02    0.225472E-02    0.250185E-02    0.271101E-02    0.287674E-02    0.300924E-02    0.313205E-02    0.327367E-02    0.345792E-02    0.800083E-02    0.154025E-01    0.169516E-01    0.183054E-01    0.212937E-01    0.227532E-01    0.235865E-01    0.266971E-01    0.283466E-01    0.283232E-01    0.308043E-01    0.324226E-01    0.318165E-01    0.339009E-01    0.356243E-01    0.340549E-01    0.344855E-01    0.353873E-01    0.332266E-01    0.654320E-01    0.825524E-01    0.613379E-01    0.395081E-01    0.273807E-01    0.244159E-01    0.298809E-01    0.355784E-01    0.378786E-01
   120    0.131486E-05    0.282490E-04    0.552281E-04    0.820918E-04    0.108451E-03    0.134157E-03    0.159133E-03    0.183387E-03    0.206803E-03    0.229366E-03    0.502214E-03    0.938582E-03    0.111796E-02    0.130739E-02    0.152092E-02    0.176130E-02    0.202106E-02    0.228176E-02    0.252297E-02    0.273019E-02    0.289928E-02    0.304129E-02    0.317737E-02    0.333179E-02    0.352454E-02    0.815338E-02    0.155662E-01    0.171677E-01    0.186449E-01    0.215446E-01    0.230349E-01    0.240286E-01    0.270355E-01    0.286640E-01    0.288374E-01    0.312275E-01    0.327747E-01    0.323782E-01    0.343903E-01    0.359787E-01    0.346057E-01    0.350085E-01    0.357363E-01    0.337385E-01    0.664248E-01    0.837903E-01    0.622191E-01    0.400690E-01    0.277161E-01    0.247278E-01    0.302102E-01    0.360254E-01    0.383716E-01
   140    0.125038E-05    0.268978E-04    0.526571E-04    0.783711E-04    0.103780E-03    0.128823E-03    0.153358E-03    0.177453E-03    0.200897E-03    0.223945E-03    0.492727E-03    0.935304E-03    0.112928E-02    0.133299E-02    0.155584E-02    0.180051E-02    0.205804E-02    0.231303E-02    0.254871E-02    0.275444E-02    0.292847E-02    0.308108E-02    0.323124E-02    0.339955E-02    0.360216E-02    0.832732E-02    0.157544E-01    0.174227E-01    0.190331E-01    0.218369E-01    0.233683E-01    0.245334E-01    0.274289E-01    0.290421E-01    0.294208E-01    0.317103E-01    0.331890E-01    0.330199E-01    0.349491E-01    0.363886E-01    0.352361E-01    0.356033E-01    0.361446E-01    0.343226E-01    0.675707E-01    0.851944E-01    0.632083E-01    0.406889E-01    0.281128E-01    0.250880E-01    0.305922E-01    0.365415E-01    0.389464E-01
   160    0.120400E-05    0.258726E-04    0.506731E-04    0.755614E-04    0.100376E-03    0.124867E-03    0.149157E-03    0.173201E-03    0.196878E-03    0.220426E-03    0.487339E-03    0.937466E-03    0.114527E-02    0.136223E-02    0.159460E-02    0.184180E-02    0.209689E-02    0.234623E-02    0.257759E-02    0.278243E-02    0.296215E-02    0.312617E-02    0.329087E-02    0.347334E-02    0.368500E-02    0.851155E-02    0.159601E-01    0.177046E-01    0.194488E-01    0.221523E-01    0.237335E-01    0.250725E-01    0.278476E-01    0.294548E-01    0.300463E-01    0.322290E-01    0.336422E-01    0.337099E-01    0.355457E-01    0.368423E-01    0.359112E-01    0.362313E-01    0.365926E-01    0.349500E-01    0.687685E-01    0.866673E-01    0.642374E-01    0.413457E-01    0.285306E-01    0.254732E-01    0.310058E-01    0.370875E-01    0.395522E-01
   180    0.116677E-05    0.252597E-04    0.495225E-04    0.739240E-04    0.983712E-04    0.122628E-03    0.146919E-03    0.171057E-03    0.195190E-03    0.219261E-03    0.486301E-03    0.945960E-03    0.116593E-02    0.139425E-02    0.163415E-02    0.188366E-02    0.213574E-02    0.238006E-02    0.260723E-02    0.281265E-02    0.299870E-02    0.317438E-02    0.335342E-02    0.354904E-02    0.376924E-02    0.869801E-02    0.161698E-01    0.179938E-01    0.198655E-01    0.224690E-01    0.241069E-01    0.256151E-01    0.282689E-01    0.298745E-01    0.306725E-01    0.327440E-01    0.340999E-01    0.343974E-01    0.361343E-01    0.372919E-01    0.365789E-01    0.368478E-01    0.370348E-01    0.355692E-01    0.699372E-01    0.880898E-01    0.652152E-01    0.419970E-01    0.289526E-01    0.258725E-01    0.314074E-01    0.376247E-01    0.401532E-01
