   20    0.136850E-06    0.161785E-11    0.417478E-13    0.000000E+00    0.221094E-12    0.000000E+00    0.000000E+00    0.417478E-13    0.244138E-11    0.000000E+00    0.574752E-12    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.131663E-12    0.000000E+00    0.129418E-12    0.000000E+00    0.221094E-12    0.574752E-12    0.000000E+00    0.402137E-11    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.129418E-12    0.000000E+00    0.138321E-11    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.360146E-09
   40    0.143960E-06    0.101297E-12    0.262784E-14    0.000000E+00    0.140890E-13    0.000000E+00    0.000000E+00    0.262784E-14    0.154660E-12    0.000000E+00    0.361196E-13    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.826296E-14    0.000000E+00    0.812149E-14    0.000000E+00    0.140890E-13    0.361196E-13    0.000000E+00    0.255433E-12    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.812149E-14    0.000000E+00    0.870381E-13    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.225951E-10
   60    0.133580E-06    0.200474E-13    0.523794E-15    0.000000E+00    0.287037E-14    0.000000E+00    0.000000E+00    0.523794E-15    0.312071E-13    0.000000E+00    0.719217E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.164241E-14    0.000000E+00    0.161412E-14    0.000000E+00    0.287037E-14    0.719217E-14    0.000000E+00    0.518051E-13    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.161412E-14    0.000000E+00    0.173769E-13    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.448677E-11
   80    0.119520E-06    0.635866E-14    0.167292E-15    0.000000E+00    0.947573E-15    0.000000E+00    0.000000E+00    0.167292E-15    0.101675E-13    0.000000E+00    0.230149E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.523820E-15    0.000000E+00    0.514718E-15    0.000000E+00    0.947573E-15    0.230149E-14    0.000000E+00    0.170187E-13    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.514718E-15    0.000000E+00    0.557516E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.142980E-11
  100    0.105720E-06    0.261225E-14    0.690499E-16    0.000000E+00    0.409434E-15    0.000000E+00    0.000000E+00    0.690499E-16    0.432138E-14    0.000000E+00    0.957274E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.216585E-15    0.000000E+00    0.212784E-15    0.000000E+00    0.409434E-15    0.957274E-15    0.000000E+00    0.732128E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.212784E-15    0.000000E+00    0.232104E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.590921E-12
  120    0.933800E-07    0.126406E-14    0.334535E-16    0.000000E+00    0.210474E-15    0.000000E+00    0.000000E+00    0.334535E-16    0.217801E-14    0.000000E+00    0.471319E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.105574E-15    0.000000E+00    0.103702E-15    0.000000E+00    0.210474E-15    0.471319E-15    0.000000E+00    0.375115E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.103702E-15    0.000000E+00    0.113949E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.288041E-12
  140    0.827350E-07    0.684859E-15    0.180895E-16    0.000000E+00    0.122308E-15    0.000000E+00    0.000000E+00    0.180895E-16    0.123670E-14    0.000000E+00    0.261616E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.576723E-16    0.000000E+00    0.566375E-16    0.000000E+00    0.122308E-15    0.261616E-15    0.000000E+00    0.217535E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.566375E-16    0.000000E+00    0.626870E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.157407E-12
  160    0.736900E-07    0.403035E-15    0.106185E-16    0.000000E+00    0.779180E-16    0.000000E+00    0.000000E+00    0.106185E-16    0.766942E-15    0.000000E+00    0.159192E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.342546E-16    0.000000E+00    0.336323E-16    0.000000E+00    0.779180E-16    0.159192E-15    0.000000E+00    0.138436E-14    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.336323E-16    0.000000E+00    0.374896E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.935551E-13
  180    0.660430E-07    0.252622E-15    0.666847E-17    0.000000E+00    0.533413E-16    0.000000E+00    0.000000E+00    0.666847E-17    0.508928E-15    0.000000E+00    0.104378E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.216941E-16    0.000000E+00    0.212948E-16    0.000000E+00    0.533413E-16    0.104378E-15    0.000000E+00    0.947097E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.212948E-16    0.000000E+00    0.239042E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.593022E-13
  200    0.595650E-07    0.166398E-15    0.445107E-17    0.000000E+00    0.386928E-16    0.000000E+00    0.000000E+00    0.445107E-17    0.356171E-15    0.000000E+00    0.729115E-16    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.144558E-16    0.000000E+00    0.141858E-16    0.000000E+00    0.386928E-16    0.729115E-16    0.000000E+00    0.686371E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.141858E-16    0.000000E+00    0.160368E-15    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.395560E-13
