     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             652             752             852             952            1052            1152            1252            1352            1452            1552            1652            1752            1852            1952            2052            2152            2252            2352            2452            2752            3052            3352            3652            3952            4252            4552            4852
    20    0.548076E-08    0.276467E-07    0.264569E-06    0.372321E-06   -0.350915E-06   -0.696667E-07    0.285989E-06    0.171816E-06    0.697362E-06    0.210108E-05    0.906774E-05    0.263286E-04    0.591492E-04    0.967621E-04    0.171842E-03    0.274287E-03    0.363178E-03    0.388787E-03    0.390327E-03    0.442905E-03    0.511408E-03    0.551504E-03    0.572343E-03    0.562937E-03    0.518276E-03    0.100734E-02    0.871338E-03    0.229547E-03   -0.404469E-03   -0.107828E-02   -0.154368E-02   -0.226927E-02   -0.217264E-02   -0.193007E-02   -0.236291E-02   -0.165305E-02   -0.839445E-03   -0.131582E-02   -0.601478E-03    0.270087E-03   -0.130676E-03    0.369711E-03    0.104363E-02    0.705234E-03    0.171735E-02    0.270540E-02    0.207432E-02    0.131889E-02    0.722107E-03    0.355469E-03    0.160556E-03    0.672806E-04    0.265222E-04
    40   -0.251356E-07    0.712844E-07    0.462376E-06   -0.452062E-06   -0.947875E-06   -0.128632E-05   -0.254086E-05   -0.286939E-05   -0.207114E-05   -0.251951E-05    0.247163E-05    0.157339E-04    0.343115E-04    0.808326E-04    0.171480E-03    0.279960E-03    0.366143E-03    0.389892E-03    0.413166E-03    0.467392E-03    0.532948E-03    0.573708E-03    0.584418E-03    0.567624E-03    0.528097E-03    0.103174E-02    0.947299E-03    0.398682E-03   -0.253961E-03   -0.947522E-03   -0.140339E-02   -0.208039E-02   -0.207148E-02   -0.183334E-02   -0.221048E-02   -0.158983E-02   -0.847432E-03   -0.123453E-02   -0.593881E-03    0.230794E-03   -0.972491E-04    0.352308E-03    0.986694E-03    0.698741E-03    0.165680E-02    0.262549E-02    0.201366E-02    0.128007E-02    0.701684E-03    0.345342E-03    0.155635E-03    0.652427E-04    0.257058E-04
    60    0.387181E-07    0.221424E-06    0.120564E-05   -0.410072E-06   -0.120785E-05   -0.235414E-05   -0.384752E-05   -0.468101E-05   -0.472205E-05   -0.473859E-05   -0.378838E-05   -0.954242E-05    0.914476E-05    0.800428E-04    0.195248E-03    0.299968E-03    0.361013E-03    0.396127E-03    0.431867E-03    0.509090E-03    0.588350E-03    0.617895E-03    0.615817E-03    0.598081E-03    0.564405E-03    0.112397E-02    0.120125E-02    0.553508E-03   -0.222546E-04   -0.788043E-03   -0.128438E-02   -0.194416E-02   -0.200011E-02   -0.180403E-02   -0.212495E-02   -0.158550E-02   -0.878563E-03   -0.118653E-02   -0.609943E-03    0.185782E-03   -0.541816E-04    0.344133E-03    0.949749E-03    0.726608E-03    0.165963E-02    0.264142E-02    0.202980E-02    0.128925E-02    0.706558E-03    0.347712E-03    0.156471E-03    0.655232E-04    0.258316E-04
    80    0.510671E-07    0.321821E-06    0.154507E-05    0.193783E-06   -0.609545E-06   -0.166933E-05   -0.405452E-05   -0.559392E-05   -0.736283E-05   -0.762098E-05   -0.124311E-04   -0.352189E-04    0.191228E-05    0.931992E-04    0.230314E-03    0.327960E-03    0.374452E-03    0.399609E-03    0.444797E-03    0.541383E-03    0.638494E-03    0.671589E-03    0.665043E-03    0.637080E-03    0.599044E-03    0.122918E-02    0.148844E-02    0.763045E-03    0.280394E-03   -0.576194E-03   -0.113974E-02   -0.180225E-02   -0.191692E-02   -0.179537E-02   -0.204976E-02   -0.159319E-02   -0.929198E-03   -0.113825E-02   -0.640162E-03    0.130082E-03   -0.614688E-05    0.335073E-03    0.915288E-03    0.770636E-03    0.168696E-02    0.270519E-02    0.208098E-02    0.132051E-02    0.723229E-03    0.355339E-03    0.159817E-03    0.668875E-04    0.263574E-04
   100    0.170358E-07    0.473128E-06    0.202751E-05    0.916327E-06    0.141661E-06   -0.127741E-05   -0.349017E-05   -0.739155E-05   -0.981416E-05   -0.109371E-04   -0.147370E-04   -0.344403E-04    0.286740E-04    0.145143E-03    0.253573E-03    0.336738E-03    0.398392E-03    0.434804E-03    0.461091E-03    0.560926E-03    0.666100E-03    0.716482E-03    0.716998E-03    0.686294E-03    0.642673E-03    0.134287E-02    0.185620E-02    0.103384E-02    0.579484E-03   -0.298349E-03   -0.988456E-03   -0.166377E-02   -0.181945E-02   -0.178593E-02   -0.198851E-02   -0.160927E-02   -0.994724E-03   -0.109516E-02   -0.677240E-03    0.619519E-04    0.503795E-04    0.329493E-03    0.876864E-03    0.826459E-03    0.173037E-02    0.278802E-02    0.215439E-02    0.136559E-02    0.747628E-03    0.366975E-03    0.164844E-03    0.689413E-04    0.271518E-04
   120    0.316294E-07    0.697510E-06    0.242146E-05    0.126878E-05    0.601953E-06   -0.907472E-06   -0.381034E-05   -0.766372E-05   -0.971394E-05   -0.105363E-04   -0.162999E-04   -0.264188E-04    0.780688E-04    0.214836E-03    0.318292E-03    0.382314E-03    0.438454E-03    0.468834E-03    0.478612E-03    0.579367E-03    0.683114E-03    0.733409E-03    0.748784E-03    0.736583E-03    0.700245E-03    0.150901E-02    0.225001E-02    0.135146E-02    0.881691E-03    0.919523E-05   -0.794761E-03   -0.154077E-02   -0.169703E-02   -0.176405E-02   -0.194517E-02   -0.163200E-02   -0.106566E-02   -0.105560E-02   -0.720529E-03   -0.114881E-04    0.106336E-03    0.322870E-03    0.839839E-03    0.889272E-03    0.178424E-02    0.289936E-02    0.224312E-02    0.142172E-02    0.777464E-03    0.381124E-03    0.170976E-03    0.714661E-04    0.281317E-04
   140    0.287310E-07    0.982212E-06    0.254867E-05    0.206011E-05    0.130961E-05   -0.265520E-06   -0.272539E-05   -0.576038E-05   -0.799272E-05   -0.779802E-05   -0.766169E-05    0.233258E-04    0.155914E-03    0.279796E-03    0.365708E-03    0.396003E-03    0.478393E-03    0.490813E-03    0.509235E-03    0.601499E-03    0.692384E-03    0.736604E-03    0.765992E-03    0.777793E-03    0.773053E-03    0.167999E-02    0.260475E-02    0.170969E-02    0.116561E-02    0.386069E-03   -0.584434E-03   -0.139369E-02   -0.157390E-02   -0.172982E-02   -0.190264E-02   -0.165960E-02   -0.113052E-02   -0.102216E-02   -0.768955E-03   -0.880036E-04    0.158783E-03    0.315080E-03    0.798573E-03    0.952181E-03    0.184376E-02    0.301608E-02    0.233834E-02    0.148316E-02    0.810100E-03    0.396409E-03    0.177687E-03    0.742170E-04    0.292040E-04
   160    0.793148E-07    0.149543E-05    0.329969E-05    0.314815E-05    0.288360E-05    0.169800E-05    0.649478E-07   -0.150163E-05   -0.215807E-05   -0.451622E-06    0.878332E-05    0.917780E-04    0.231017E-03    0.345912E-03    0.438109E-03    0.474374E-03    0.522516E-03    0.539700E-03    0.535066E-03    0.614011E-03    0.697181E-03    0.739716E-03    0.768129E-03    0.813178E-03    0.852890E-03    0.189215E-02    0.276317E-02    0.203889E-02    0.145359E-02    0.735750E-03   -0.361935E-03   -0.121157E-02   -0.145540E-02   -0.166933E-02   -0.185598E-02   -0.168751E-02   -0.119251E-02   -0.990871E-03   -0.817884E-03   -0.159818E-03    0.202057E-03    0.307493E-03    0.761897E-03    0.100769E-02    0.190813E-02    0.314051E-02    0.243915E-02    0.154419E-02    0.843133E-03    0.412242E-03    0.184603E-03    0.770652E-04    0.303224E-04
   180    0.979906E-07    0.213777E-05    0.427000E-05    0.527826E-05    0.568733E-05    0.581278E-05    0.583468E-05    0.594407E-05    0.701391E-05    0.106461E-04    0.307349E-04    0.171247E-03    0.300512E-03    0.386399E-03    0.492340E-03    0.529114E-03    0.586091E-03    0.585316E-03    0.572748E-03    0.636847E-03    0.706998E-03    0.735262E-03    0.775035E-03    0.851449E-03    0.934160E-03    0.212619E-02    0.305491E-02    0.228784E-02    0.169618E-02    0.105773E-02   -0.125343E-03   -0.100480E-02   -0.132545E-02   -0.160620E-02   -0.180785E-02   -0.172538E-02   -0.124053E-02   -0.967275E-03   -0.862276E-03   -0.228325E-03    0.233466E-03    0.302104E-03    0.728649E-03    0.105770E-02    0.197441E-02    0.326435E-02    0.253947E-02    0.160732E-02    0.876708E-03    0.428249E-03    0.191671E-03    0.799995E-04    0.314716E-04
   200    0.128753E-06    0.295477E-05    0.570527E-05    0.810497E-05    0.100523E-04    0.119030E-04    0.137103E-04    0.159046E-04    0.189638E-04    0.229327E-04    0.586136E-04    0.234371E-03    0.352573E-03    0.437825E-03    0.578693E-03    0.592343E-03    0.633958E-03    0.631633E-03    0.617033E-03    0.663009E-03    0.732730E-03    0.757807E-03    0.804872E-03    0.889526E-03    0.101320E-02    0.232603E-02    0.314684E-02    0.253585E-02    0.194139E-02    0.136797E-02    0.130400E-03   -0.802652E-03   -0.124067E-02   -0.152613E-02   -0.177534E-02   -0.176117E-02   -0.127999E-02   -0.962279E-03   -0.903221E-03   -0.286770E-03    0.249965E-03    0.299902E-03    0.704098E-03    0.109535E-02    0.204697E-02    0.339265E-02    0.264383E-02    0.167216E-02    0.911947E-03    0.445102E-03    0.199219E-03    0.831199E-04    0.327051E-04
