     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             652             752             852             952            1052            1152            1252            1352            1452            1552            1652            1752            1852            1952            2052            2152            2252            2352            2452            2752            3052            3352            3652            3952            4252            4552            4852
    20    0.172730E-09    0.755422E-09   -0.243921E-08   -0.105887E-07   -0.276155E-07   -0.559771E-07   -0.958654E-07   -0.149659E-06   -0.216289E-06   -0.296422E-06   -0.776474E-06   -0.216826E-05   -0.320438E-05   -0.395945E-05   -0.419762E-05   -0.395242E-05   -0.345762E-05   -0.289937E-05   -0.243834E-05   -0.205452E-05   -0.184164E-05   -0.185148E-05   -0.207405E-05   -0.232337E-05   -0.232509E-05   -0.411840E-05    0.588717E-05    0.126258E-04    0.135820E-04    0.217000E-04    0.296792E-04    0.334530E-04    0.451683E-04    0.548670E-04    0.588209E-04    0.650999E-04    0.690498E-04    0.704323E-04    0.740841E-04    0.757318E-04    0.746852E-04    0.722396E-04    0.662322E-04    0.607913E-04    0.106314E-03    0.819415E-04   -0.122111E-04   -0.879308E-04   -0.132018E-03   -0.149952E-03   -0.137909E-03   -0.107007E-03   -0.695691E-04
    40    0.210414E-09    0.426523E-08    0.685032E-08    0.431136E-08   -0.435656E-08   -0.210940E-07   -0.458723E-07   -0.809346E-07   -0.125973E-06   -0.181137E-06   -0.492127E-06   -0.145825E-05   -0.221842E-05   -0.278566E-05   -0.299621E-05   -0.287844E-05   -0.258674E-05   -0.220336E-05   -0.185568E-05   -0.151923E-05   -0.126470E-05   -0.116134E-05   -0.120351E-05   -0.126953E-05   -0.116390E-05   -0.164901E-05    0.743768E-05    0.140275E-04    0.154873E-04    0.219257E-04    0.291482E-04    0.342327E-04    0.438440E-04    0.525576E-04    0.578673E-04    0.624989E-04    0.655188E-04    0.685574E-04    0.708964E-04    0.715029E-04    0.722186E-04    0.690253E-04    0.624258E-04    0.585158E-04    0.101675E-03    0.786986E-04   -0.111678E-04   -0.839218E-04   -0.125908E-03   -0.143244E-03   -0.131740E-03   -0.102358E-03   -0.665404E-04
    60    0.271567E-09    0.848007E-08    0.157506E-07    0.219703E-07    0.229785E-07    0.209216E-07    0.144345E-07    0.216428E-08   -0.146344E-07   -0.379657E-07   -0.132426E-06   -0.556713E-06   -0.961593E-06   -0.128497E-05   -0.144278E-05   -0.146488E-05   -0.139404E-05   -0.124039E-05   -0.105104E-05   -0.794148E-06   -0.508155E-06   -0.250815E-06   -0.450122E-07    0.143138E-06    0.409412E-06    0.177138E-05    0.990371E-05    0.164732E-04    0.191173E-04    0.235578E-04    0.300499E-04    0.371989E-04    0.442160E-04    0.519585E-04    0.595533E-04    0.622370E-04    0.641586E-04    0.696129E-04    0.702850E-04    0.693078E-04    0.723819E-04    0.681338E-04    0.604264E-04    0.583369E-04    0.100360E-03    0.774298E-04   -0.104578E-04   -0.827762E-04   -0.124289E-03   -0.141394E-03   -0.130023E-03   -0.101151E-03   -0.658139E-04
    80    0.580383E-09    0.112960E-07    0.211177E-07    0.339845E-07    0.459853E-07    0.595655E-07    0.730995E-07    0.869475E-07    0.102292E-06    0.116675E-06    0.261201E-06    0.472551E-06    0.506601E-06    0.489464E-06    0.417408E-06    0.254542E-06    0.857987E-07   -0.292211E-07   -0.719390E-07    0.545177E-07    0.350361E-06    0.793435E-06    0.130276E-05    0.180038E-05    0.227410E-05    0.585764E-05    0.127984E-04    0.193033E-04    0.238717E-04    0.258936E-04    0.315522E-04    0.413019E-04    0.453498E-04    0.518977E-04    0.623714E-04    0.627788E-04    0.633769E-04    0.717003E-04    0.703954E-04    0.674648E-04    0.733390E-04    0.679240E-04    0.588053E-04    0.588190E-04    0.100218E-03    0.768322E-04   -0.101373E-04   -0.828823E-04   -0.123505E-03   -0.140897E-03   -0.129595E-03   -0.100963E-03   -0.657360E-04
   100    0.296316E-09    0.897617E-08    0.184552E-07    0.322534E-07    0.526201E-07    0.775027E-07    0.110297E-06    0.148835E-06    0.194853E-06    0.248094E-06    0.612188E-06    0.146206E-05    0.197730E-05    0.231200E-05    0.237039E-05    0.212722E-05    0.170797E-05    0.126208E-05    0.934515E-06    0.876473E-06    0.116649E-05    0.179857E-05    0.263400E-05    0.347821E-05    0.419194E-05    0.101045E-04    0.155526E-04    0.218968E-04    0.291390E-04    0.285224E-04    0.332722E-04    0.459581E-04    0.467873E-04    0.519387E-04    0.656320E-04    0.638319E-04    0.628836E-04    0.743906E-04    0.710343E-04    0.658146E-04    0.745750E-04    0.681088E-04    0.572445E-04    0.595472E-04    0.100887E-03    0.763364E-04   -0.102952E-04   -0.835359E-04   -0.123620E-03   -0.141023E-03   -0.129793E-03   -0.101273E-03   -0.659756E-04
   120   -0.104208E-09   -0.620114E-09    0.196471E-08    0.120982E-07    0.317647E-07    0.628919E-07    0.106965E-06    0.165383E-06    0.238881E-06    0.325642E-06    0.846547E-06    0.224892E-05    0.324155E-05    0.394837E-05    0.417885E-05    0.388845E-05    0.324771E-05    0.246346E-05    0.179831E-05    0.151578E-05    0.177182E-05    0.257028E-05    0.372350E-05    0.492222E-05    0.590123E-05    0.139418E-04    0.176878E-04    0.236592E-04    0.341610E-04    0.309832E-04    0.348008E-04    0.506869E-04    0.484018E-04    0.518313E-04    0.690236E-04    0.652200E-04    0.626549E-04    0.772460E-04    0.720763E-04    0.642313E-04    0.758070E-04    0.685981E-04    0.558691E-04    0.603900E-04    0.101900E-03    0.756373E-04   -0.102528E-04   -0.848564E-04   -0.124087E-03   -0.141726E-03   -0.130312E-03   -0.101845E-03   -0.664123E-04
   140   -0.884963E-09   -0.188260E-07   -0.318205E-07   -0.351872E-07   -0.237157E-07    0.351167E-08    0.518398E-07    0.119145E-06    0.209028E-06    0.318672E-06    0.891032E-06    0.267021E-05    0.408402E-05    0.514671E-05    0.558752E-05    0.531813E-05    0.447627E-05    0.336064E-05    0.235561E-05    0.184099E-05    0.201886E-05    0.293180E-05    0.435206E-05    0.589080E-05    0.714556E-05    0.168357E-04    0.187401E-04    0.240207E-04    0.383885E-04    0.329666E-04    0.357905E-04    0.550236E-04    0.499297E-04    0.514337E-04    0.722175E-04    0.668609E-04    0.624839E-04    0.802258E-04    0.734576E-04    0.628934E-04    0.770940E-04    0.694612E-04    0.547140E-04    0.613218E-04    0.103861E-03    0.752552E-04   -0.104612E-04   -0.863138E-04   -0.124980E-03   -0.142734E-03   -0.131083E-03   -0.102594E-03   -0.669339E-04
   160   -0.223178E-08   -0.459667E-07   -0.842100E-07   -0.109850E-06   -0.116549E-06   -0.102773E-06   -0.649342E-07    0.904800E-09    0.926319E-07    0.211786E-06    0.706931E-06    0.261821E-05    0.434366E-05    0.572241E-05    0.638607E-05    0.618187E-05    0.520294E-05    0.382976E-05    0.252093E-05    0.175174E-05    0.181055E-05    0.275961E-05    0.437540E-05    0.620681E-05    0.772489E-05    0.183551E-04    0.184304E-04    0.227602E-04    0.411055E-04    0.343068E-04    0.361417E-04    0.585607E-04    0.513679E-04    0.507448E-04    0.749824E-04    0.687437E-04    0.626299E-04    0.831338E-04    0.752300E-04    0.618801E-04    0.783278E-04    0.708143E-04    0.540970E-04    0.624639E-04    0.106212E-03    0.756727E-04   -0.103906E-04   -0.876920E-04   -0.126079E-03   -0.144007E-03   -0.132060E-03   -0.103449E-03   -0.675223E-04
   180   -0.353300E-08   -0.806167E-07   -0.149891E-06   -0.206543E-06   -0.242458E-06   -0.252934E-06   -0.235322E-06   -0.186336E-06   -0.106011E-06    0.493937E-08    0.288807E-06    0.207221E-05    0.397462E-05    0.558666E-05    0.647017E-05    0.637837E-05    0.535647E-05    0.382317E-05    0.227931E-05    0.127062E-05    0.115852E-05    0.206088E-05    0.377028E-05    0.580827E-05    0.754930E-05    0.182834E-04    0.167610E-04    0.198997E-04    0.420402E-04    0.349070E-04    0.357540E-04    0.609206E-04    0.526631E-04    0.499892E-04    0.771322E-04    0.708621E-04    0.631684E-04    0.857730E-04    0.773932E-04    0.616328E-04    0.795891E-04    0.726075E-04    0.543669E-04    0.637440E-04    0.109635E-03    0.768706E-04   -0.962289E-05   -0.889368E-04   -0.127360E-03   -0.145525E-03   -0.133218E-03   -0.104373E-03   -0.681450E-04
