     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             652             752             852             952            1052            1152            1252            1352            1452            1552            1652            1752            1852            1952            2052            2152            2252            2352            2452            2752            3052            3352            3652            3952            4252            4552            4852
    20    0.396266E-05    0.908826E-04    0.176950E-03    0.261951E-03    0.343072E-03    0.419831E-03    0.491511E-03    0.557729E-03    0.618234E-03    0.673042E-03    0.144417E-02    0.252032E-02    0.278283E-02    0.301952E-02    0.328142E-02    0.358924E-02    0.392357E-02    0.423624E-02    0.446829E-02    0.457468E-02    0.454045E-02    0.438777E-02    0.416847E-02    0.394289E-02    0.375976E-02    0.788869E-02    0.114363E-01    0.940501E-02    0.758484E-02    0.659089E-02    0.514164E-02    0.423223E-02    0.340899E-02    0.248160E-02    0.219314E-02    0.161099E-02    0.101761E-02    0.989767E-03    0.590020E-03    0.191489E-03    0.257913E-03    0.416053E-04   -0.207906E-03   -0.134093E-03   -0.439083E-03   -0.851239E-03   -0.726175E-03   -0.487958E-03   -0.273981E-03   -0.130743E-03   -0.535414E-04   -0.188191E-04   -0.564710E-05
    40    0.367186E-05    0.842807E-04    0.163789E-03    0.243524E-03    0.319426E-03    0.391667E-03    0.459557E-03    0.522700E-03    0.580877E-03    0.633933E-03    0.136399E-02    0.239973E-02    0.266798E-02    0.290552E-02    0.315622E-02    0.343880E-02    0.373852E-02    0.401568E-02    0.422102E-02    0.431654E-02    0.428943E-02    0.415793E-02    0.396584E-02    0.376489E-02    0.359650E-02    0.753988E-02    0.108352E-01    0.896280E-02    0.724261E-02    0.624514E-02    0.491202E-02    0.402353E-02    0.323062E-02    0.238845E-02    0.207662E-02    0.152990E-02    0.995428E-03    0.933120E-03    0.562878E-03    0.206642E-03    0.241611E-03    0.418998E-04   -0.179970E-03   -0.127972E-03   -0.414418E-03   -0.808844E-03   -0.690948E-03   -0.464564E-03   -0.260852E-03   -0.124503E-03   -0.509793E-04   -0.179172E-04   -0.537633E-05
    60    0.346538E-05    0.795996E-04    0.154512E-03    0.230689E-03    0.303340E-03    0.373030E-03    0.439136E-03    0.501317E-03    0.559229E-03    0.612818E-03    0.132405E-02    0.235938E-02    0.265139E-02    0.290424E-02    0.315397E-02    0.341640E-02    0.368294E-02    0.392365E-02    0.410195E-02    0.418695E-02    0.416832E-02    0.406017E-02    0.389685E-02    0.371984E-02    0.356348E-02    0.746471E-02    0.105804E-01    0.882679E-02    0.715753E-02    0.610065E-02    0.485745E-02    0.394934E-02    0.315686E-02    0.238803E-02    0.202519E-02    0.150031E-02    0.102083E-02    0.903709E-03    0.557269E-03    0.241052E-03    0.231688E-03    0.458105E-04   -0.148858E-03   -0.126038E-03   -0.402008E-03   -0.792134E-03   -0.678365E-03   -0.456750E-03   -0.256538E-03   -0.122468E-03   -0.501377E-04   -0.176207E-04   -0.528816E-05
    80    0.326283E-05    0.749598E-04    0.145446E-03    0.218007E-03    0.287520E-03    0.354788E-03    0.419343E-03    0.480880E-03    0.539183E-03    0.593968E-03    0.129035E-02    0.233672E-02    0.266200E-02    0.293835E-02    0.319077E-02    0.343282E-02    0.366226E-02    0.386209E-02    0.400811E-02    0.408113E-02    0.407215E-02    0.399098E-02    0.386120E-02    0.371219E-02    0.356959E-02    0.747054E-02    0.104085E-01    0.877295E-02    0.714812E-02    0.600799E-02    0.485030E-02    0.390970E-02    0.311166E-02    0.241675E-02    0.198871E-02    0.148793E-02    0.106384E-02    0.879842E-03    0.560285E-03    0.286804E-03    0.223808E-03    0.533860E-04   -0.111487E-03   -0.124504E-03   -0.388613E-03   -0.778542E-03   -0.670456E-03   -0.452493E-03   -0.254365E-03   -0.121431E-03   -0.497235E-04   -0.174758E-04   -0.524635E-05
   100    0.305346E-05    0.702077E-04    0.136321E-03    0.204983E-03    0.271137E-03    0.335843E-03    0.398820E-03    0.459719E-03    0.518314E-03    0.574476E-03    0.125569E-02    0.231670E-02    0.267917E-02    0.298317E-02    0.324135E-02    0.346397E-02    0.365529E-02    0.381095E-02    0.392242E-02    0.398095E-02    0.398152E-02    0.392857E-02    0.383529E-02    0.371791E-02    0.359136E-02    0.751457E-02    0.102731E-01    0.874696E-02    0.717228E-02    0.594241E-02    0.485944E-02    0.388432E-02    0.308223E-02    0.245524E-02    0.195800E-02    0.148535E-02    0.111482E-02    0.859707E-03    0.570505E-03    0.339523E-03    0.217968E-03    0.652402E-04   -0.691538E-04   -0.121460E-03   -0.370702E-03   -0.763333E-03   -0.662671E-03   -0.448618E-03   -0.252615E-03   -0.120698E-03   -0.494323E-04   -0.173804E-04   -0.522106E-05
   120    0.284563E-05    0.654741E-04    0.127419E-03    0.191893E-03    0.254689E-03    0.316748E-03    0.377942E-03    0.437970E-03    0.496747E-03    0.553876E-03    0.121849E-02    0.229109E-02    0.269129E-02    0.302416E-02    0.329029E-02    0.349633E-02    0.365152E-02    0.376438E-02    0.384042E-02    0.388287E-02    0.389148E-02    0.386671E-02    0.381020E-02    0.372580E-02    0.361810E-02    0.757328E-02    0.101663E-01    0.872844E-02    0.721258E-02    0.589717E-02    0.487026E-02    0.386758E-02    0.306778E-02    0.249226E-02    0.193204E-02    0.149313E-02    0.116630E-02    0.842691E-03    0.588700E-03    0.394283E-03    0.215464E-03    0.827315E-04   -0.244789E-04   -0.115708E-03   -0.345957E-03   -0.742685E-03   -0.651892E-03   -0.443878E-03   -0.250530E-03   -0.119874E-03   -0.491360E-04   -0.172891E-04   -0.519781E-05
   140    0.265128E-05    0.610112E-04    0.119160E-03    0.179506E-03    0.238968E-03    0.298359E-03    0.357618E-03    0.416550E-03    0.474994E-03    0.532817E-03    0.117923E-02    0.225672E-02    0.269007E-02    0.304988E-02    0.332570E-02    0.352042E-02    0.364551E-02    0.372010E-02    0.376398E-02    0.379012E-02    0.380440E-02    0.380421E-02    0.378211E-02    0.372977E-02    0.364233E-02    0.763489E-02    0.100894E-01    0.870953E-02    0.726220E-02    0.587508E-02    0.487538E-02    0.385856E-02    0.306834E-02    0.252115E-02    0.191247E-02    0.151176E-02    0.121220E-02    0.832216E-03    0.615511E-03    0.447320E-03    0.218364E-03    0.106571E-03    0.208880E-04   -0.105930E-03   -0.312400E-03   -0.713879E-03   -0.637126E-03   -0.436995E-03   -0.247596E-03   -0.118753E-03   -0.487511E-04   -0.171754E-04   -0.517150E-05
   160    0.247894E-05    0.570598E-04    0.111991E-03    0.168414E-03    0.224874E-03    0.281694E-03    0.338873E-03    0.396421E-03    0.454203E-03    0.511916E-03    0.113876E-02    0.221175E-02    0.267011E-02    0.305252E-02    0.333972E-02    0.352843E-02    0.363307E-02    0.367919E-02    0.369583E-02    0.370769E-02    0.372469E-02    0.374394E-02    0.375100E-02    0.372780E-02    0.366065E-02    0.769091E-02    0.100466E-01    0.869119E-02    0.731420E-02    0.587536E-02    0.487431E-02    0.385915E-02    0.308440E-02    0.253921E-02    0.190229E-02    0.154151E-02    0.124989E-02    0.830941E-03    0.651056E-03    0.495747E-03    0.228251E-03    0.137205E-03    0.641349E-04   -0.913715E-04   -0.269446E-03   -0.675772E-03   -0.617176E-03   -0.427786E-03   -0.243677E-03   -0.117267E-03   -0.482495E-04   -0.170351E-04   -0.513984E-05
   180    0.233874E-05    0.538277E-04    0.106259E-03    0.159253E-03    0.213036E-03    0.267497E-03    0.322723E-03    0.378671E-03    0.435245E-03    0.492308E-03    0.109908E-02    0.215788E-02    0.263052E-02    0.302875E-02    0.332788E-02    0.351852E-02    0.361394E-02    0.364266E-02    0.364139E-02    0.364123E-02    0.365904E-02    0.369179E-02    0.372064E-02    0.372093E-02    0.367219E-02    0.773647E-02    0.100418E-01    0.868578E-02    0.737194E-02    0.590262E-02    0.487346E-02    0.387374E-02    0.311657E-02    0.254849E-02    0.190546E-02    0.158061E-02    0.127880E-02    0.842099E-03    0.695132E-03    0.538033E-03    0.247197E-03    0.174516E-03    0.104839E-03   -0.709477E-04   -0.216109E-03   -0.628181E-03   -0.592046E-03   -0.415996E-03   -0.238703E-03   -0.115425E-03   -0.476461E-04   -0.168681E-04   -0.510486E-05
   200    0.223641E-05    0.514437E-04    0.102118E-03    0.152372E-03    0.203990E-03    0.256424E-03    0.309735E-03    0.363964E-03    0.419030E-03    0.474768E-03    0.106181E-02    0.209740E-02    0.257308E-02    0.298065E-02    0.329034E-02    0.348998E-02    0.358758E-02    0.361231E-02    0.360291E-02    0.359643E-02    0.361350E-02    0.365295E-02    0.369530E-02    0.371195E-02    0.367789E-02    0.777243E-02    0.100808E-01    0.870501E-02    0.743763E-02    0.595603E-02    0.488200E-02    0.390640E-02    0.316276E-02    0.255342E-02    0.192508E-02    0.162863E-02    0.130054E-02    0.867376E-03    0.746306E-03    0.574555E-03    0.276351E-03    0.217950E-03    0.141966E-03   -0.442528E-04   -0.153477E-03   -0.571569E-03   -0.561574E-03   -0.401878E-03   -0.232752E-03   -0.113261E-03   -0.469653E-04   -0.166900E-04   -0.506917E-05
   220    0.217084E-05    0.499177E-04    0.995532E-04    0.147781E-03    0.197818E-03    0.248605E-03    0.300211E-03    0.352668E-03    0.405945E-03    0.459942E-03    0.102879E-02    0.203414E-02    0.250247E-02    0.291139E-02    0.323058E-02    0.344392E-02    0.355531E-02    0.358875E-02    0.358245E-02    0.357488E-02    0.359071E-02    0.363157E-02    0.367914E-02    0.370419E-02    0.367987E-02    0.779826E-02    0.101623E-01    0.876181E-02    0.751571E-02    0.603433E-02    0.491036E-02    0.395893E-02    0.322061E-02    0.256052E-02    0.196346E-02    0.168303E-02    0.131885E-02    0.908698E-03    0.803370E-03    0.606848E-03    0.316359E-03    0.266844E-03    0.176259E-03   -0.110390E-04   -0.821317E-04   -0.506320E-03   -0.526590E-03   -0.385605E-03   -0.226076E-03   -0.110885E-03   -0.462424E-04   -0.165116E-04   -0.503849E-05
   240    0.213939E-05    0.491713E-04    0.983781E-04    0.145375E-03    0.194332E-03    0.243852E-03    0.293982E-03    0.344797E-03    0.396162E-03    0.448056E-03    0.100066E-02    0.197087E-02    0.242350E-02    0.282676E-02    0.315291E-02    0.338389E-02    0.351805E-02    0.357163E-02    0.357809E-02    0.357643E-02    0.359217E-02    0.363019E-02    0.367499E-02    0.369986E-02    0.368032E-02    0.781639E-02    0.102851E-01    0.886579E-02    0.760664E-02    0.613598E-02    0.496546E-02    0.403297E-02    0.328720E-02    0.257612E-02    0.202001E-02    0.174077E-02    0.133767E-02    0.965098E-03    0.864151E-03    0.637925E-03    0.367291E-03    0.320071E-03    0.209087E-03    0.290327E-04   -0.283275E-05   -0.433547E-03   -0.487561E-03   -0.367573E-03   -0.218779E-03   -0.108367E-03   -0.455180E-04   -0.163471E-04   -0.501610E-05
   260    0.213523E-05    0.490589E-04    0.982833E-04    0.144707E-03    0.193070E-03    0.241735E-03    0.290664E-03    0.339880E-03    0.389409E-03    0.439081E-03    0.977747E-03    0.191174E-02    0.234198E-02    0.273322E-02    0.306259E-02    0.331320E-02    0.347614E-02    0.355945E-02    0.358833E-02    0.359787E-02    0.361519E-02    0.364707E-02    0.368299E-02    0.370152E-02    0.368072E-02    0.783099E-02    0.104459E-01    0.901871E-02    0.771267E-02    0.625551E-02    0.505226E-02    0.412719E-02    0.335868E-02    0.260588E-02    0.209358E-02    0.179922E-02    0.136182E-02    0.103600E-02    0.926920E-03    0.670473E-03    0.428926E-03    0.376538E-03    0.242433E-03    0.757626E-04    0.821345E-04   -0.353928E-03   -0.445042E-03   -0.347976E-03   -0.210989E-03   -0.105765E-03   -0.448002E-04   -0.162039E-04   -0.500372E-05
   280    0.215066E-05    0.493753E-04    0.988465E-04    0.145256E-03    0.193365E-03    0.241427E-03    0.289421E-03    0.337311E-03    0.385035E-03    0.432572E-03    0.959637E-03    0.185801E-02    0.226188E-02    0.263624E-02    0.296545E-02    0.323405E-02    0.342899E-02    0.354908E-02    0.360810E-02    0.363445E-02    0.365534E-02    0.367967E-02    0.370274E-02    0.370945E-02    0.368334E-02    0.784474E-02    0.106373E-01    0.921789E-02    0.783369E-02    0.639091E-02    0.517052E-02    0.423679E-02    0.343227E-02    0.265412E-02    0.217999E-02    0.185617E-02    0.139468E-02    0.111873E-02    0.990352E-03    0.708006E-03    0.499767E-03    0.435252E-03    0.278156E-03    0.128804E-03    0.173229E-03   -0.268377E-03   -0.398805E-03   -0.326917E-03   -0.202755E-03   -0.103081E-03   -0.441053E-04   -0.160810E-04   -0.500315E-05
