  220    0.115122E-16    0.123473E-18    0.116568E-19    0.358723E-17    0.397863E-19    0.265251E-17    0.123473E-18    0.458840E-17    0.293218E-18    0.274471E-17    0.690819E-18    0.115006E-15    0.116568E-19    0.293218E-18    0.736702E-17    0.138998E-18    0.718255E-17    0.129930E-17    0.358723E-17    0.274471E-17    0.138998E-18    0.870223E-17    0.494677E-18    0.321388E-16    0.397863E-19    0.690819E-18    0.718255E-17    0.494677E-18    0.794945E-17    0.134172E-17    0.265251E-17    0.115006E-15    0.129930E-17    0.321388E-16    0.134172E-17    0.124370E-16
  240    0.823691E-17    0.171736E-18    0.584885E-20    0.311448E-17    0.323534E-19    0.220462E-17    0.171736E-18    0.412768E-17    0.218552E-18    0.233679E-17    0.541496E-18    0.912989E-16    0.584885E-20    0.218552E-18    0.515393E-17    0.101034E-18    0.506744E-17    0.101583E-17    0.311448E-17    0.233679E-17    0.101034E-18    0.885570E-17    0.452756E-18    0.301101E-16    0.323534E-19    0.541496E-18    0.506744E-17    0.452756E-18    0.562789E-17    0.102531E-17    0.220462E-17    0.912989E-16    0.101583E-17    0.301101E-16    0.102531E-17    0.895495E-17
  260    0.604435E-17    0.225302E-18    0.259746E-20    0.282372E-17    0.279144E-19    0.183285E-17    0.225302E-18    0.386503E-17    0.163353E-18    0.212781E-17    0.409102E-18    0.736536E-16    0.259746E-20    0.163353E-18    0.371488E-17    0.719990E-19    0.369142E-17    0.813732E-18    0.282372E-17    0.212781E-17    0.719990E-19    0.923851E-17    0.406614E-18    0.285221E-16    0.279144E-19    0.409102E-18    0.369142E-17    0.406614E-18    0.411386E-17    0.804917E-18    0.183285E-17    0.736536E-16    0.813732E-18    0.285221E-16    0.804917E-18    0.662582E-17
  280    0.452820E-17    0.262201E-18    0.968940E-21    0.260226E-17    0.246214E-19    0.150450E-17    0.262201E-18    0.363368E-17    0.122595E-18    0.203058E-17    0.295651E-18    0.598395E-16    0.968940E-21    0.122595E-18    0.274726E-17    0.504794E-19    0.276039E-17    0.657663E-18    0.260226E-17    0.203058E-17    0.504794E-19    0.956657E-17    0.351636E-18    0.266262E-16    0.246214E-19    0.295651E-18    0.276039E-17    0.351636E-18    0.308279E-17    0.633480E-18    0.150450E-17    0.598395E-16    0.657663E-18    0.266262E-16    0.633480E-18    0.501393E-17
  300    0.345059E-17    0.272904E-18    0.338162E-21    0.236935E-17    0.217060E-19    0.120779E-17    0.272904E-18    0.332697E-17    0.932325E-19    0.195550E-17    0.203002E-18    0.485245E-16    0.338162E-21    0.932325E-19    0.207743E-17    0.361170E-19    0.210651E-17    0.541275E-18    0.236935E-17    0.195550E-17    0.361170E-19    0.949091E-17    0.289076E-18    0.238645E-16    0.217060E-19    0.203002E-18    0.210651E-17    0.289076E-18    0.235186E-17    0.515987E-18    0.120779E-17    0.485245E-16    0.541275E-18    0.238645E-16    0.515987E-18    0.386409E-17
  320    0.266742E-17    0.257623E-18    0.277811E-21    0.208556E-17    0.189059E-19    0.943462E-18    0.257623E-18    0.291097E-17    0.726938E-19    0.182375E-17    0.132780E-18    0.391141E-16    0.277811E-21    0.726938E-19    0.160128E-17    0.284934E-19    0.163212E-17    0.449148E-18    0.208556E-17    0.182375E-17    0.284934E-19    0.877636E-17    0.225399E-18    0.202279E-16    0.189059E-19    0.132780E-18    0.163212E-17    0.225399E-18    0.181725E-17    0.427754E-18    0.943462E-18    0.391141E-16    0.449148E-18    0.202279E-16    0.427754E-18    0.302277E-17
  340    0.208788E-17    0.223230E-18    0.500575E-21    0.175893E-17    0.162057E-19    0.714452E-18    0.223230E-18    0.241954E-17    0.587274E-19    0.160856E-17    0.841372E-19    0.313124E-16    0.500575E-21    0.587274E-19    0.125477E-17    0.260208E-19    0.127958E-17    0.378038E-18    0.175893E-17    0.160856E-17    0.260208E-19    0.750311E-17    0.168719E-18    0.161316E-16    0.162057E-19    0.841372E-19    0.127958E-17    0.168719E-18    0.141810E-17    0.364789E-18    0.714452E-18    0.313124E-16    0.378038E-18    0.161316E-16    0.364789E-18    0.239756E-17
  360    0.165235E-17    0.179220E-18    0.822791E-21    0.142713E-17    0.137264E-19    0.522694E-18    0.179220E-18    0.191754E-17    0.493342E-19    0.133907E-17    0.540043E-19    0.249539E-16    0.822791E-21    0.493342E-19    0.997254E-18    0.262736E-19    0.101324E-17    0.322876E-18    0.142713E-17    0.133907E-17    0.262736E-19    0.601363E-17    0.126387E-18    0.122292E-16    0.137264E-19    0.540043E-19    0.101324E-17    0.126387E-18    0.111692E-17    0.317649E-18    0.522694E-18    0.249539E-16    0.322876E-18    0.122292E-16    0.317649E-18    0.192413E-17
  380    0.132103E-17    0.134291E-18    0.112674E-20    0.112807E-17    0.115815E-19    0.368899E-18    0.134291E-18    0.146467E-17    0.428640E-19    0.106655E-17    0.376297E-19    0.198866E-16    0.112674E-20    0.428640E-19    0.802378E-18    0.271183E-19    0.811272E-18    0.278481E-18    0.112807E-17    0.106655E-17    0.271183E-19    0.464113E-17    0.988573E-19    0.896024E-17    0.115815E-19    0.376297E-19    0.811272E-18    0.988573E-19    0.890452E-18    0.279895E-18    0.368899E-18    0.198866E-16    0.278481E-18    0.896024E-17    0.279895E-18    0.156124E-17
  400    0.106633E-17    0.944041E-19    0.134777E-20    0.881639E-18    0.982399E-20    0.252192E-18    0.944041E-19    0.109212E-17    0.381175E-19    0.828321E-18    0.300688E-19    0.159121E-16    0.134777E-20    0.381175E-19    0.652538E-18    0.272935E-19    0.657545E-18    0.243155E-18    0.881639E-18    0.828321E-18    0.272935E-19    0.355037E-17    0.830283E-19    0.648819E-17    0.982399E-20    0.300688E-19    0.657545E-18    0.830283E-19    0.720372E-18    0.248565E-18    0.252192E-18    0.159121E-16    0.243155E-18    0.648819E-17    0.248565E-18    0.127950E-17
  420    0.868694E-18    0.624032E-19    0.145991E-20    0.690067E-18    0.843312E-20    0.168429E-18    0.624032E-19    0.806265E-18    0.343821E-19    0.637908E-18    0.274927E-19    0.128329E-16    0.145991E-20    0.343821E-19    0.535773E-18    0.264601E-19    0.539406E-18    0.214607E-18    0.690067E-18    0.637908E-18    0.264601E-19    0.275030E-17    0.746567E-19    0.473946E-17    0.843312E-20    0.274927E-19    0.539406E-18    0.746567E-19    0.591194E-18    0.222007E-18    0.168429E-18    0.128329E-16    0.214607E-18    0.473946E-17    0.222007E-18    0.105948E-17
  440    0.714060E-18    0.388960E-19    0.146194E-20    0.546154E-18    0.735050E-20    0.113249E-18    0.388960E-19    0.597712E-18    0.311949E-19    0.493118E-18    0.272782E-19    0.104660E-16    0.146194E-20    0.311949E-19    0.443722E-18    0.247471E-19    0.447051E-18    0.191279E-18    0.546154E-18    0.493118E-18    0.247471E-19    0.218909E-17    0.708612E-19    0.356654E-17    0.735050E-20    0.272782E-19    0.447051E-18    0.708612E-19    0.491011E-18    0.199405E-18    0.113249E-18    0.104660E-16    0.191279E-18    0.356654E-17    0.199405E-18    0.885271E-18
