66 1.77839e+03 2.79970e-01 1.44723e-03 -4.03299e+00
67 1.80189e+03 2.92316e-01 1.49143e-03 -4.43452e+00
68 1.82561e+03 3.04911e-01 1.53629e-03 -4.84883e+00
69 1.84949e+03 3.17746e-01 1.58180e-03 -5.27516e+00
70 1.87350e+03 3.30812e-01 1.62798e-03 -5.71300e+00
71 1.89763e+03 3.44105e-01 1.67482e-03 -6.16210e+00
72 1.92198e+03 3.57619e-01 1.72232e-03 -6.62327e+00
73 1.94668e+03 3.71349e-01 1.77049e-03 -7.09736e+00
74 1.97172e+03 3.85284e-01 1.81932e-03 -7.58416e+00
75 1.99713e+03 3.99410e-01 1.86882e-03 -8.08310e+00
76 2.02285e+03 4.13714e-01 1.91899e-03 -8.59359e+00
77 2.04875e+03 4.28186e-01 1.96983e-03 -9.11422e+00
78 2.07483e+03 4.42815e-01 2.02134e-03 -9.64466e+00
79 2.10113e+03 4.57590e-01 2.07353e-03 -1.01848e+01
80 2.12766e+03 4.72501e-01 2.12640e-03 -1.07349e+01
81 2.15446e+03 4.87538e-01 2.17995e-03 -1.12946e+01
82 2.18152e+03 5.02689e-01 2.23418e-03 -1.18636e+01
83 2.20884e+03 5.17941e-01 2.28910e-03 -1.24415e+01
84 2.23640e+03 5.33285e-01 2.34470e-03 -1.30280e+01
85 2.26419e+03 5.48706e-01 2.40100e-03 -1.36226e+01
86 2.29222e+03 5.64194e-01 2.45799e-03 -1.42249e+01
87 2.32045e+03 5.79737e-01 2.51568e-03 -1.48343e+01
88 2.34887e+03 5.95322e-01 2.57408e-03 -1.54502e+01
89 2.37747e+03 6.10936e-01 2.63317e-03 -1.60722e+01
90 2.40627e+03 6.26564e-01 2.69297e-03 -1.66999e+01
91 2.43527e+03 6.42192e-01 2.75349e-03 -1.73328e+01
92 2.46449e+03 6.57806e-01 2.81472e-03 -1.79706e+01
93 2.49392e+03 6.73389e-01 2.87666e-03 -1.86129e+01
94 2.52356e+03 6.88931e-01 2.93933e-03 -1.92594e+01
95 2.55344e+03 7.04416e-01 3.00273e-03 -1.99096e+01
96 2.58354e+03 7.19829e-01 3.06685e-03 -2.05631e+01
97 2.61386e+03 7.35156e-01 3.13170e-03 -2.12195e+01
98 2.64441e+03 7.50381e-01 3.19729e-03 -2.18782e+01
99 2.67516e+03 7.65490e-01 3.26362e-03 -2.25389e+01
100 2.70614e+03 7.80472e-01 3.33069e-03 -2.32010e+01
101 2.73734e+03 7.95311e-01 3.39851e-03 -2.38640e+01
102 2.76876e+03 8.09987e-01 3.46708e-03 -2.45277e+01
103 2.80037e+03 8.24498e-01 3.53641e-03 -2.51911e+01
104 2.83219e+03 8.38815e-01 3.60649e-03 -2.58539e+01
105 2.86420e+03 8.52931e-01 3.67733e-03 -2.65157e+01
106 2.89640e+03 8.66831e-01 3.74895e-03 -2.71756e+01
107 2.92879e+03 8.80508e-01 3.82133e-03 -2.78333e+01
108 2.96134e+03 8.93939e-01 3.89449e-03 -2.84882e+01
109 2.99406e+03 9.07118e-01 3.96842e-03 -2.91396e+01
110 3.02694e+03 9.20022e-01 4.04314e-03 -2.97872e+01
111 3.05998e+03 9.32644e-01 4.11865e-03 -3.04303e+01
112 3.09316e+03 9.44977e-01 4.19495e-03 -3.10683e+01
113 3.12649e+03 9.56997e-01 4.27204e-03 -3.17007e+01
114 3.15996e+03 9.68691e-01 4.34994e-03 -3.23268e+01
115 3.19355e+03 9.80057e-01 4.42864e-03 -3.29462e+01
116 3.22727e+03 9.91081e-01 4.50816e-03 -3.35583e+01
117 3.26111e+03 1.00174e+00 4.58848e-03 -3.41624e+01
118 3.29506e+03 1.01204e+00 4.66963e-03 -3.47580e+01
119 3.32910e+03 1.02195e+00 4.75161e-03 -3.53445e+01
120 3.36324e+03 1.03148e+00 4.83441e-03 -3.59215e+01
121 3.39746e+03 1.04061e+00 4.91806e-03 -3.64882e+01
122 3.43176e+03 1.04932e+00 5.00254e-03 -3.70443e+01
123 3.46613e+03 1.05762e+00 5.08788e-03 -3.75890e+01
124 3.50055e+03 1.06549e+00 5.17406e-03 -3.81218e+01
125 3.53503e+03 1.07293e+00 5.26111e-03 -3.86422e+01
126 3.56955e+03 1.07991e+00 5.34903e-03 -3.91497e+01
127 3.60410e+03 1.08645e+00 5.43781e-03 -3.96437e+01
128 3.63867e+03 1.09253e+00 5.52748e-03 -4.01237e+01
129 3.67326e+03 1.09815e+00 5.61803e-03 -4.05891e+01
130 3.70786e+03 1.10329e+00 5.70948e-03 -4.10395e+01
131 3.74245e+03 1.10795e+00 5.80182e-03 -4.14742e+01
132 3.77704e+03 1.11214e+00 5.89507e-03 -4.18928e+01
133 3.81160e+03 1.11583e+00 5.98923e-03 -4.22949e+01
134 3.84615e+03 1.11905e+00 6.08432e-03 -4.26799e+01
135 3.88065e+03 1.12177e+00 6.18033e-03 -4.30474e+01
136 3.91512e+03 1.12399e+00 6.27727e-03 -4.33970e+01
137 3.94954e+03 1.12573e+00 6.37516e-03 -4.37280e+01
138 3.98390e+03 1.12697e+00 6.47399e-03 -4.40403e+01
139 4.01819e+03 1.12771e+00 6.57379e-03 -4.43332e+01
140 4.05242e+03 1.12796e+00 6.67454e-03 -4.46065e+01
141 4.08656e+03 1.12773e+00 6.77626e-03 -4.48598e+01
142 4.12061e+03 1.12700e+00 6.87896e-03 -4.50925e+01
143 4.15457e+03 1.12578e+00 6.98265e-03 -4.53044e+01
144 4.18842e+03 1.12408e+00 7.08733e-03 -4.54951e+01
145 4.22216e+03 1.12190e+00 7.19300e-03 -4.56640e+01
146 4.25576e+03 1.11924e+00 7.29968e-03 -4.58109e+01
147 4.28921e+03 1.11612e+00 7.40736e-03 -4.59354e+01
148 4.32250e+03 1.11253e+00 7.51607e-03 -4.60370e+01
149 4.35561e+03 1.10849e+00 7.62579e-03 -4.61154e+01
150 4.38853e+03 1.10400e+00 7.73655e-03 -4.61701e+01
151 4.42125e+03 1.09907e+00 7.84833e-03 -4.62009e+01
152 4.45375e+03 1.09370e+00 7.96116e-03 -4.62074e+01
153 4.48604e+03 1.08792e+00 8.07503e-03 -4.61894e+01
154 4.51811e+03 1.08173e+00 8.18994e-03 -4.61467e+01
155 4.54995e+03 1.07514e+00 8.30591e-03 -4.60789e+01
156 4.58157e+03 1.06817e+00 8.42293e-03 -4.59859e+01
157 4.61295e+03 1.06082e+00 8.54101e-03 -4.58674e+01
158 4.64408e+03 1.05312e+00 8.66015e-03 -4.57232e+01
159 4.67497e+03 1.04507e+00 8.78036e-03 -4.55530e+01
160 4.70560e+03 1.03669e+00 8.90163e-03 -4.53567e+01
161 4.73594e+03 1.02800e+00 9.02397e-03 -4.51339e+01
162 4.76599e+03 1.01901e+00 9.14737e-03 -4.48847e+01
163 4.79575e+03 1.00976e+00 9.27185e-03 -4.46086e+01
164 4.82518e+03 1.00023e+00 9.39740e-03 -4.43057e+01
165 4.85429e+03 9.90462e-01 9.52401e-03 -4.39756e+01
166 4.88307e+03 9.80468e-01 9.65170e-03 -4.36182e+01
167 4.91150e+03 9.70274e-01 9.78045e-03 -4.32335e+01
168 4.93957e+03 9.59902e-01 9.91027e-03 -4.28214e+01
169 4.96729e+03 9.49374e-01 1.00412e-02 -4.23819e+01
170 4.99464e+03 9.38705e-01 1.01731e-02 -4.19148e+01
171 5.02160e+03 9.27925e-01 1.03061e-02 -4.14201e+01
172 5.04819e+03 9.17057e-01 1.04402e-02 -4.08978e+01
173 5.07438e+03 9.06122e-01 1.05753e-02 -4.03478e+01
174 5.10016e+03 8.95144e-01 1.07114e-02 -3.97701e+01
175 5.12553e+03 8.84159e-01 1.08486e-02 -3.91649e+01
176 5.15048e+03 8.73182e-01 1.09869e-02 -3.85320e+01
177 5.17500e+03 8.62251e-01 1.11261e-02 -3.78715e+01
178 5.19908e+03 8.51388e-01 1.12664e-02 -3.71835e+01
179 5.22271e+03 8.40615e-01 1.14078e-02 -3.64680e+01
180 5.24589e+03 8.29971e-01 1.15501e-02 -3.57251e+01
181 5.26860e+03 8.19485e-01 1.16934e-02 -3.49549e+01
182 5.29085e+03 8.09186e-01 1.18378e-02 -3.41577e+01
183 5.31263e+03 7.99097e-01 1.19831e-02 -3.33335e+01
184 5.33392e+03 7.89256e-01 1.21294e-02 -3.24825e+01
185 5.35472e+03 7.79700e-01 1.22767e-02 -3.16048e+01
186 5.37503e+03 7.70452e-01 1.24249e-02 -3.07006e+01
187 5.39483e+03 7.61541e-01 1.25742e-02 -2.97701e+01
188 5.41413e+03 7.53008e-01 1.27243e-02 -2.88135e+01
189 5.43290e+03 7.44884e-01 1.28754e-02 -2.78311e+01
190 5.45116e+03 7.37205e-01 1.30274e-02 -2.68231e+01
191 5.46888e+03 7.30001e-01 1.31804e-02 -2.57898e+01
192 5.48606e+03 7.23308e-01 1.33343e-02 -2.47314e+01
193 5.50270e+03 7.17159e-01 1.34890e-02 -2.36481e+01
194 5.51879e+03 7.11590e-01 1.36447e-02 -2.25403e+01
195 5.53432e+03 7.06637e-01 1.38012e-02 -2.14084e+01
196 5.54930e+03 7.02335e-01 1.39586e-02 -2.02527e+01
197 5.56372e+03 6.98722e-01 1.41168e-02 -1.90736e+01
198 5.57759e+03 6.95833e-01 1.42759e-02 -1.78714e+01
199 5.59088e+03 6.93704e-01 1.44359e-02 -1.66465e+01
200 5.60361e+03 6.92370e-01 1.45966e-02 -1.53994e+01
201 5.61576e+03 6.91871e-01 1.47582e-02 -1.41302e+01
202 5.62733e+03 6.92240e-01 1.49206e-02 -1.28397e+01
203 5.63829e+03 6.93515e-01 1.50838e-02 -1.15280e+01
204 5.64865e+03 6.95733e-01 1.52477e-02 -1.01957e+01
205 5.65839e+03 6.98930e-01 1.54124e-02 -8.84321e+00
206 5.66750e+03 7.03142e-01 1.55778e-02 -7.47089e+00
207 5.67598e+03 7.08406e-01 1.57440e-02 -6.07914e+00
208 5.68382e+03 7.14759e-01 1.59109e-02 -4.66856e+00
209 5.69104e+03 7.22236e-01 1.60786e-02 -3.23970e+00
210 5.69764e+03 7.30875e-01 1.62469e-02 -1.79311e+00
211 5.70361e+03 7.40713e-01 1.64159e-02 -3.29356e-01
212 5.70898e+03 7.51784e-01 1.65856e-02 1.15101e+00
213 5.71374e+03 7.64127e-01 1.67559e-02 2.64743e+00
214 5.71791e+03 7.77777e-01 1.69269e-02 4.15933e+00
215 5.72147e+03 7.92765e-01 1.70984e-02 5.68614e+00
216 5.72443e+03 8.09136e-01 1.72706e-02 7.22725e+00
217 5.72677e+03 8.26918e-01 1.74434e-02 8.78204e+00
218 5.72849e+03 8.46142e-01 1.76168e-02 1.03500e+01
219 5.72960e+03 8.66851e-01 1.77908e-02 1.19305e+01
220 5.73008e+03 8.89076e-01 1.79652e-02 1.35229e+01
221 5.72993e+03 9.12845e-01 1.81403e-02 1.51265e+01
222 5.72916e+03 9.38202e-01 1.83158e-02 1.67409e+01
223 5.72775e+03 9.65171e-01 1.84918e-02 1.83653e+01
224 5.72572e+03 9.93786e-01 1.86683e-02 1.99991e+01
225 5.72308e+03 1.02407e+00 1.88452e-02 2.16415e+01
226 5.71980e+03 1.05607e+00 1.90226e-02 2.32920e+01
227 5.71591e+03 1.08981e+00 1.92004e-02 2.49499e+01
228 5.71139e+03 1.12532e+00 1.93787e-02 2.66144e+01
229 5.70626e+03 1.16262e+00 1.95572e-02 2.82850e+01
230 5.70051e+03 1.20176e+00 1.97362e-02 2.99609e+01
231 5.69415e+03 1.24275e+00 1.99155e-02 3.16414e+01
232 5.68718e+03 1.28561e+00 2.00951e-02 3.33258e+01
233 5.67960e+03 1.33039e+00 2.02750e-02 3.50134e+01
234 5.67141e+03 1.37710e+00 2.04552e-02 3.67034e+01
235 5.66262e+03 1.42577e+00 2.06357e-02 3.83953e+01
236 5.65322e+03 1.47644e+00 2.08163e-02 4.00882e+01
237 5.64322e+03 1.52910e+00 2.09972e-02 4.17815e+01
238 5.63263e+03 1.58379e+00 2.11783e-02 4.34743e+01
239 5.62145e+03 1.64053e+00 2.13596e-02 4.51660e+01
240 5.60968e+03 1.69934e+00 2.15410e-02 4.68557e+01
241 5.59731e+03 1.76024e+00 2.17225e-02 4.85429e+01
242 5.58437e+03 1.82326e+00 2.19041e-02 5.02267e+01
243 5.57086e+03 1.88840e+00 2.20858e-02 5.19063e+01
244 5.55677e+03 1.95569e+00 2.22676e-02 5.35811e+01
245 5.54212e+03 2.02514e+00 2.24494e-02 5.52504e+01
246 5.52692e+03 2.09676e+00 2.26312e-02 5.69135e+01
247 5.51116e+03 2.17057e+00 2.28130e-02 5.85696e+01
248 5.49485e+03 2.24659e+00 2.29948e-02 6.02179e+01
249 5.47801e+03 2.32482e+00 2.31765e-02 6.18578e+01
250 5.46063e+03 2.40529e+00 2.33581e-02 6.34886e+01
251 5.44271e+03 2.48798e+00 2.35396e-02 6.51092e+01
252 5.42427e+03 2.57291e+00 2.37210e-02 6.67192e+01
253 5.40529e+03 2.66009e+00 2.39023e-02 6.83175e+01
254 5.38580e+03 2.74953e+00 2.40834e-02 6.99035e+01
255 5.36578e+03 2.84121e+00 2.42643e-02 7.14763e+01
256 5.34524e+03 2.93515e+00 2.44450e-02 7.30352e+01
257 5.32420e+03 3.03136e+00 2.46255e-02 7.45796e+01
258 5.30266e+03 3.12983e+00 2.48057e-02 7.61085e+01
259 5.28064e+03 3.23056e+00 2.49857e-02 7.76224e+01
260 5.25815e+03 3.33355e+00 2.51653e-02 7.91189e+01
261 5.23520e+03 3.43880e+00 2.53447e-02 8.05988e+01
262 5.21181e+03 3.54631e+00 2.55238e-02 8.20608e+01
263 5.18799e+03 3.65608e+00 2.57025e-02 8.35047e+01
264 5.16375e+03 3.76809e+00 2.58808e-02 8.49291e+01
265 5.13907e+03 3.88235e+00 2.60587e-02 8.63348e+01
266 5.11398e+03 3.99883e+00 2.62363e-02 8.77195e+01
267 5.08849e+03 4.11752e+00 2.64135e-02 8.90825e+01
268 5.06260e+03 4.23841e+00 2.65902e-02 9.04246e+01
269 5.03630e+03 4.36150e+00 2.67665e-02 9.17434e+01
270 5.00960e+03 4.48675e+00 2.69423e-02 9.30399e+01
271 4.98254e+03 4.61418e+00 2.71176e-02 9.43117e+01
272 4.95509e+03 4.74375e+00 2.72925e-02 9.55597e+01
273 4.92729e+03 4.87543e+00 2.74669e-02 9.67822e+01
274 4.89914e+03 5.00922e+00 2.76407e-02 9.79802e+01
275 4.87064e+03 5.14509e+00 2.78141e-02 9.91513e+01
276 4.84182e+03 5.28303e+00 2.79869e-02 1.00296e+02
277 4.81268e+03 5.42300e+00 2.81591e-02 1.01414e+02
278 4.78322e+03 5.56500e+00 2.83308e-02 1.02503e+02
279 4.75347e+03 5.70897e+00 2.85019e-02 1.03565e+02
280 4.72343e+03 5.85490e+00 2.86725e-02 1.04597e+02
281 4.69311e+03 6.00276e+00 2.88424e-02 1.05601e+02
282 4.66253e+03 6.15251e+00 2.90118e-02 1.06575e+02
283 4.63168e+03 6.30412e+00 2.91805e-02 1.07518e+02
284 4.60059e+03 6.45758e+00 2.93486e-02 1.08431e+02
285 4.56925e+03 6.61283e+00 2.95161e-02 1.09312e+02
286 4.53768e+03 6.76986e+00 2.96830e-02 1.10162e+02
287 4.50591e+03 6.92860e+00 2.98492e-02 1.10980e+02
288 4.47392e+03 7.08903e+00 3.00148e-02 1.11764e+02
289 4.44173e+03 7.25112e+00 3.01797e-02 1.12517e+02
290 4.40937e+03 7.41481e+00 3.03440e-02 1.13236e+02
291 4.37683e+03 7.58010e+00 3.05075e-02 1.13921e+02
292 4.34411e+03 7.74684e+00 3.06705e-02 1.14572e+02
293 4.31124e+03 7.91511e+00 3.08327e-02 1.15189e+02
294 4.27823e+03 8.08484e+00 3.09942e-02 1.15771e+02
295 4.24508e+03 8.25587e+00 3.11551e-02 1.16317e+02
296 4.21179e+03 8.42828e+00 3.13152e-02 1.16829e+02
297 4.17838e+03 8.60192e+00 3.14747e-02 1.17303e+02
298 4.14487e+03 8.77679e+00 3.16335e-02 1.17741e+02
299 4.11125e+03 8.95282e+00 3.17915e-02 1.18142e+02
300 4.07755e+03 9.12993e+00 3.19489e-02 1.18507e+02
301 4.04377e+03 9.30820e+00 3.21055e-02 1.18835e+02
302 4.00992e+03 9.48740e+00 3.22614e-02 1.19126e+02
303 3.97603e+03 9.66761e+00 3.24166e-02 1.19380e+02
304 3.94209e+03 9.84875e+00 3.25710e-02 1.19597e+02
305 3.90813e+03 1.00307e+01 3.27248e-02 1.19776e+02
306 3.87415e+03 1.02136e+01 3.28778e-02 1.19918e+02
307 3.84016e+03 1.03972e+01 3.30301e-02 1.20021e+02
308 3.80618e+03 1.05815e+01 3.31817e-02 1.20088e+02
309 3.77221e+03 1.07664e+01 3.33325e-02 1.20117e+02
310 3.73825e+03 1.09518e+01 3.34826e-02 1.20108e+02
311 3.70434e+03 1.11377e+01 3.36320e-02 1.20060e+02
312 3.67046e+03 1.13241e+01 3.37807e-02 1.19974e+02
313 3.63663e+03 1.15109e+01 3.39286e-02 1.19850e+02
314 3.60287e+03 1.16979e+01 3.40758e-02 1.19688e+02
315 3.56918e+03 1.18852e+01 3.42223e-02 1.19488e+02
316 3.53556e+03 1.20727e+01 3.43681e-02 1.19249e+02
317 3.50205e+03 1.22602e+01 3.45132e-02 1.18972e+02
318 3.46864e+03 1.24478e+01 3.46576e-02 1.18658e+02
319 3.43534e+03 1.26354e+01 3.48012e-02 1.18305e+02
320 3.40215e+03 1.28229e+01 3.49442e-02 1.17915e+02
321 3.36911e+03 1.30102e+01 3.50865e-02 1.17487e+02
322 3.33620e+03 1.31973e+01 3.52281e-02 1.17020e+02
323 3.30344e+03 1.33841e+01 3.53690e-02 1.16517e+02
324 3.27084e+03 1.35705e+01 3.55093e-02 1.15976e+02
325 3.23842e+03 1.37564e+01 3.56489e-02 1.15399e+02
326 3.20616e+03 1.39419e+01 3.57878e-02 1.14784e+02
327 3.17410e+03 1.41268e+01 3.59261e-02 1.14132e+02
328 3.14223e+03 1.43109e+01 3.60638e-02 1.13443e+02
329 3.11056e+03 1.44944e+01 3.62008e-02 1.12719e+02
330 3.07911e+03 1.46770e+01 3.63373e-02 1.11958e+02
331 3.04788e+03 1.48588e+01 3.64731e-02 1.11162e+02
332 3.01689e+03 1.50397e+01 3.66084e-02 1.10329e+02
333 2.98612e+03 1.52194e+01 3.67431e-02 1.09462e+02
334 2.95560e+03 1.53982e+01 3.68773e-02 1.08560e+02
335 2.92534e+03 1.55757e+01 3.70109e-02 1.07623e+02
336 2.89535e+03 1.57520e+01 3.71440e-02 1.06652e+02
337 2.86562e+03 1.59270e+01 3.72766e-02 1.05648e+02
338 2.83617e+03 1.61007e+01 3.74087e-02 1.04610e+02
339 2.80701e+03 1.62729e+01 3.75404e-02 1.03541e+02
340 2.77814e+03 1.64437e+01 3.76715e-02 1.02438e+02
341 2.74958e+03 1.66129e+01 3.78023e-02 1.01304e+02
342 2.72131e+03 1.67804e+01 3.79326e-02 1.00138e+02
343 2.69336e+03 1.69461e+01 3.80625e-02 9.89406e+01
344 2.66573e+03 1.71100e+01 3.81921e-02 9.77120e+01
345 2.63841e+03 1.72721e+01 3.83213e-02 9.64528e+01
346 2.61142e+03 1.74321e+01 3.84502e-02 9.51628e+01
347 2.58475e+03 1.75900e+01 3.85787e-02 9.38429e+01
348 2.55842e+03 1.77458e+01 3.87070e-02 9.24931e+01
349 2.53243e+03 1.78994e+01 3.88350e-02 9.11156e+01
350 2.50680e+03 1.80509e+01 3.89627e-02 8.97097e+01
351 2.48152e+03 1.82000e+01 3.90902e-02 8.82767e+01
352 2.45662e+03 1.83469e+01 3.92175e-02 8.68176e+01
353 2.43208e+03 1.84914e+01 3.93446e-02 8.53322e+01
354 2.40792e+03 1.86335e+01 3.94715e-02 8.38229e+01
355 2.38416e+03 1.87731e+01 3.95983e-02 8.22889e+01
356 2.36078e+03 1.89101e+01 3.97250e-02 8.07309e+01
357 2.33778e+03 1.90445e+01 3.98516e-02 7.91496e+01
358 2.31519e+03 1.91763e+01 3.99781e-02 7.75459e+01
359 2.29300e+03 1.93053e+01 4.01046e-02 7.59197e+01
360 2.27120e+03 1.94314e+01 4.02310e-02 7.42725e+01
361 2.24981e+03 1.95546e+01 4.03574e-02 7.26033e+01
362 2.22882e+03 1.96749e+01 4.04839e-02 7.09139e+01
363 2.20826e+03 1.97921e+01 4.06103e-02 6.92050e+01
364 2.18810e+03 1.99063e+01 4.07369e-02 6.74771e+01
365 2.16836e+03 2.00174e+01 4.08635e-02 6.57311e+01
366 2.14905e+03 2.01253e+01 4.09902e-02 6.39679e+01
367 2.13016e+03 2.02300e+01 4.11171e-02 6.21880e+01
368 2.11170e+03 2.03314e+01 4.12441e-02 6.03925e+01
369 2.09367e+03 2.04296e+01 4.13713e-02 5.85819e+01
370 2.07607e+03 2.05244e+01 4.14986e-02 5.67571e+01
371 2.05891e+03 2.06159e+01 4.16262e-02 5.49188e+01
372 2.04218e+03 2.07038e+01 4.17540e-02 5.30678e+01
373 2.02589e+03 2.07884e+01 4.18821e-02 5.12048e+01
374 2.01004e+03 2.08694e+01 4.20104e-02 4.93307e+01
375 1.99462e+03 2.09470e+01 4.21390e-02 4.74460e+01
376 1.97964e+03 2.10209e+01 4.22680e-02 4.55518e+01
377 1.96511e+03 2.10912e+01 4.23972e-02 4.36485e+01
378 1.95102e+03 2.11578e+01 4.25269e-02 4.17370e+01
379 1.93737e+03 2.12207e+01 4.26569e-02 3.98180e+01
380 1.92417e+03 2.12798e+01 4.27872e-02 3.78923e+01
381 1.91141e+03 2.13352e+01 4.29180e-02 3.59607e+01
382 1.89909e+03 2.13866e+01 4.30493e-02 3.40237e+01
383 1.88723e+03 2.14342e+01 4.31810e-02 3.20824e+01
384 1.87580e+03 2.14779e+01 4.33131e-02 3.01376e+01
385 1.86482e+03 2.15177e+01 4.34457e-02 2.81899e+01
386 1.85428e+03 2.15537e+01 4.35789e-02 2.62404e+01
387 1.84418e+03 2.15859e+01 4.37125e-02 2.42898e+01
388 1.83452e+03 2.16141e+01 4.38467e-02 2.23390e+01
389 1.82530e+03 2.16385e+01 4.39815e-02 2.03888e+01
390 1.81652e+03 2.16591e+01 4.41168e-02 1.84400e+01
391 1.80818e+03 2.16757e+01 4.42528e-02 1.64934e+01
392 1.80026e+03 2.16883e+01 4.43893e-02 1.45498e+01
393 1.79278e+03 2.16971e+01 4.45265e-02 1.26100e+01
394 1.78573e+03 2.17019e+01 4.46643e-02 1.06746e+01
395 1.77910e+03 2.17027e+01 4.48028e-02 8.74466e+00
396 1.77289e+03 2.16996e+01 4.49419e-02 6.82076e+00
397 1.76710e+03 2.16924e+01 4.50818e-02 4.90374e+00
398 1.76174e+03 2.16813e+01 4.52223e-02 2.99434e+00
399 1.75679e+03 2.16662e+01 4.53636e-02 1.09334e+00
400 1.75226e+03 2.16472e+01 4.55057e-02 -7.98509e-01
401 1.74814e+03 2.16242e+01 4.56485e-02 -2.68045e+00
402 1.74444e+03 2.15972e+01 4.57921e-02 -4.55173e+00
403 1.74114e+03 2.15663e+01 4.59365e-02 -6.41160e+00
404 1.73825e+03 2.15315e+01 4.60817e-02 -8.25928e+00
405 1.73575e+03 2.14927e+01 4.62277e-02 -1.00940e+01
406 1.73365e+03 2.14502e+01 4.63746e-02 -1.19152e+01
407 1.73194e+03 2.14038e+01 4.65223e-02 -1.37219e+01
