1.500000000000000000e+01 8.583595175505736279e+02 3.244982828616661819e-03 0.000000000000000000e+00 1.040265629491735844e+00 1.260100397693192995e-07 2.051588343358441962e-03 -1.452250441566101086e-06
1.600000000000000000e+01 8.676902532613754602e+02 3.463794220931905657e-03 0.000000000000000000e+00 1.103875058627288741e+00 1.283175846055831329e-07 1.978607653108266102e-03 -2.096104907597880583e-06
1.700000000000000000e+01 8.788454893269312151e+02 3.750314736518807132e-03 0.000000000000000000e+00 1.168244869177927692e+00 1.303799990218554120e-07 1.908064620860471005e-03 -2.155238101376776098e-06
1.800000000000000000e+01 8.906523509281180395e+02 4.090891883033586501e-03 0.000000000000000000e+00 1.228811920363119148e+00 1.322329999397652540e-07 1.842224192822647551e-03 -1.734195079890600399e-06
1.900000000000000000e+01 9.038442759374097477e+02 4.564258749414975246e-03 0.000000000000000000e+00 1.288247208147358602e+00 1.338870219590004159e-07 1.780734932231108677e-03 -1.117573419974004386e-06
2.000000000000000000e+01 9.167917158778143403e+02 5.236326998213114078e-03 0.000000000000000000e+00 1.342260624297787475e+00 1.353502870109221853e-07 1.722741948516503478e-03 -5.756127345547215284e-07
2.100000000000000000e+01 9.301973136936372839e+02 6.109771181648270162e-03 0.000000000000000000e+00 1.398400967226104852e+00 1.366449543988582152e-07 1.667767132201083318e-03 -1.616041635607553240e-07
2.200000000000000000e+01 9.440963838831870589e+02 7.182444780257345347e-03 0.000000000000000000e+00 1.460277731544478819e+00 1.377933772355875628e-07 1.615539510187901512e-03 1.165191230890133512e-07
2.300000000000000000e+01 9.580911711432343054e+02 8.423868821890894906e-03 0.000000000000000000e+00 1.527429875264144421e+00 1.388045118598267223e-07 1.566153479768173573e-03 2.191157357481864586e-07
2.400000000000000000e+01 9.724888756068455677e+02 9.812495280096537181e-03 0.000000000000000000e+00 1.598054743593897431e+00 1.396853760042398339e-07 1.519729076182166523e-03 1.099154569946591846e-07
2.500000000000000000e+01 9.874251194885499672e+02 1.135992299850624443e-02 0.000000000000000000e+00 1.664596756983708570e+00 1.404474963821739464e-07 1.476085620948376078e-03 -2.034682372810574089e-07
2.600000000000000000e+01 1.002413980755807870e+03 1.308435027277213801e-02 0.000000000000000000e+00 1.730043153799712297e+00 1.411029348695288868e-07 1.434902806721334318e-03 -6.691535204002564627e-07
2.700000000000000000e+01 1.017863985614334069e+03 1.497259392711363865e-02 0.000000000000000000e+00 1.792348659899275942e+00 1.416610129510884344e-07 1.395561630531697407e-03 -1.101386982111872672e-06
2.800000000000000000e+01 1.033604058953064850e+03 1.699315318560588178e-02 0.000000000000000000e+00 1.843807445153772928e+00 1.421286073610161281e-07 1.357541916123749430e-03 -1.320318352598735784e-06
2.900000000000000000e+01 1.049555888016815516e+03 1.917136111800209902e-02 0.000000000000000000e+00 1.888341954583377724e+00 1.425057930077879477e-07 1.320974524913415184e-03 -1.297188014331361175e-06
3.000000000000000000e+01 1.065916290469850992e+03 2.154135043783247591e-02 0.000000000000000000e+00 1.918650705741279383e+00 1.427936778861716606e-07 1.286073646704550362e-03 -1.067100856045462430e-06
3.100000000000000000e+01 1.082084754187605995e+03 2.410648171724959557e-02 0.000000000000000000e+00 1.944894599653953282e+00 1.430037983958584753e-07 1.252731929109255227e-03 -7.706336250653131026e-07
3.200000000000000000e+01 1.098870390441308928e+03 2.689107541962145603e-02 0.000000000000000000e+00 1.961707712185657648e+00 1.431482704468598339e-07 1.220770780766504545e-03 -5.465949501326818705e-07
3.300000000000000000e+01 1.115740651162441281e+03 2.986662869992063110e-02 0.000000000000000000e+00 1.968540493918513157e+00 1.432311666236612143e-07 1.190042331028671367e-03 -4.251009752756881061e-07
3.400000000000000000e+01 1.132667569906246854e+03 3.306983870604718323e-02 0.000000000000000000e+00 1.968121478499836874e+00 1.432548496168223387e-07 1.160407621539912438e-03 -3.974296571772931601e-07
3.500000000000000000e+01 1.150219819769762125e+03 3.651377876465645989e-02 0.000000000000000000e+00 1.954501376798613244e+00 1.432234053170324130e-07 1.131738062932465851e-03 -4.077713135944861064e-07
3.600000000000000000e+01 1.167487356158417015e+03 4.022414004830818235e-02 0.000000000000000000e+00 1.940477858152517054e+00 1.431411309017489127e-07 1.104026750262536482e-03 -4.081633305341384267e-07
3.700000000000000000e+01 1.185004387287165173e+03 4.419143790224663165e-02 0.000000000000000000e+00 1.918584200204551449e+00 1.430118156452595887e-07 1.077743487620639543e-03 -4.277703031198101226e-07
3.800000000000000000e+01 1.202888500629933333e+03 4.837375454955308157e-02 0.000000000000000000e+00 1.888365201717931541e+00 1.428387084430989215e-07 1.053282115273626151e-03 -4.983020969730120930e-07
3.900000000000000000e+01 1.221043604484506204e+03 5.278199402093195630e-02 0.000000000000000000e+00 1.848069614661868698e+00 1.426241687881302176e-07 1.030269297763589716e-03 -5.855225954903461635e-07
4.000000000000000000e+01 1.239388899594446912e+03 5.744288429245664185e-02 0.000000000000000000e+00 1.794600781147700275e+00 1.423701672347696014e-07 1.008142790120729109e-03 -6.389592840388984484e-07
4.100000000000000000e+01 1.257837972203778918e+03 6.237899662693431602e-02 0.000000000000000000e+00 1.725825402679259213e+00 1.420787952166200558e-07 9.864511232955946052e-04 -6.209431131119348381e-07
4.200000000000000000e+01 1.276393375812121803e+03 6.759575544959017801e-02 0.000000000000000000e+00 1.643396763178111675e+00 1.417524359378704553e-07 9.651737764151197474e-04 -5.441419683785120177e-07
4.300000000000000000e+01 1.295066906120054682e+03 7.309413133837321108e-02 0.000000000000000000e+00 1.549515518344320331e+00 1.413935991560954964e-07 9.443975320620511330e-04 -4.336773431769151656e-07
4.400000000000000000e+01 1.313907500579407952e+03 7.887294064965989782e-02 0.000000000000000000e+00 1.444777800223947750e+00 1.410047714177249925e-07 9.242100472037593096e-04 -3.145508682935842066e-07
4.500000000000000000e+01 1.332978953342512796e+03 8.492817696673186922e-02 0.000000000000000000e+00 1.329475178502806720e+00 1.405884190342464677e-07 9.046984316270480176e-04 -2.116571978908213484e-07
4.600000000000000000e+01 1.352247043935248712e+03 9.125531336705723640e-02 0.000000000000000000e+00 1.204082242391903756e+00 1.401470087145842517e-07 8.859221002474915478e-04 -1.464016634914181930e-07
4.700000000000000000e+01 1.371694052641453482e+03 9.785947769824621112e-02 0.000000000000000000e+00 1.067948571640525257e+00 1.396822632380830886e-07 8.678254221990895113e-04 -1.265503374692005701e-07
4.800000000000000000e+01 1.391293385321515188e+03 1.047413402764631601e-01 0.000000000000000000e+00 9.201239227569011359e-01 1.391958321038515835e-07 8.503248538669075851e-04 -1.564628964382069725e-07
4.900000000000000000e+01 1.411033304536321793e+03 1.119008285828474031e-01 0.000000000000000000e+00 7.597323357517611342e-01 1.386894185816344560e-07 8.333382523190518108e-04 -2.404945488131818963e-07
5.000000000000000000e+01 1.430968927999012521e+03 1.193490126239133836e-01 0.000000000000000000e+00 5.860367607855111460e-01 1.381646376771064385e-07 8.167833324211343097e-04 -3.829962803480630240e-07
5.100000000000000000e+01 1.451159143908157830e+03 1.270965487202848909e-01 0.000000000000000000e+00 3.985919153243333568e-01 1.376231053098748521e-07 8.006021873479311985e-04 -5.805029544910957387e-07
5.200000000000000000e+01 1.471551640449812339e+03 1.351479814388736600e-01 0.000000000000000000e+00 1.979175349307197573e-01 1.370659413427145753e-07 7.848320709027126934e-04 -7.983431204351002605e-07
5.300000000000000000e+01 1.492075591244714133e+03 1.435029846505508633e-01 0.000000000000000000e+00 -1.543531548682548597e-02 1.364941428749180032e-07 7.695331186112800651e-04 -9.941504211983403715e-07
5.400000000000000000e+01 1.512712168365350180e+03 1.521619750612126232e-01 0.000000000000000000e+00 -2.417747340097132769e-01 1.359087972766895138e-07 7.547664765639667053e-04 -1.125677653138422351e-06
5.500000000000000000e+01 1.533457400584709376e+03 1.611268550468051564e-01 0.000000000000000000e+00 -4.817784534277942399e-01 1.353108321652800162e-07 7.405924967635083532e-04 -1.150783916862868813e-06
5.600000000000000000e+01 1.554423510096346945e+03 1.703927267427728931e-01 0.000000000000000000e+00 -7.365782832098146660e-01 1.347012897954622189e-07 7.270519924700317646e-04 -1.043646785629737698e-06
5.700000000000000000e+01 1.575712078360091482e+03 1.799542333834531771e-01 0.000000000000000000e+00 -1.006557478765782054e+00 1.340808048069407058e-07 7.141051080189464700e-04 -8.433328232120192206e-07
5.800000000000000000e+01 1.597280887997590753e+03 1.898081319829815483e-01 0.000000000000000000e+00 -1.291232908644159405e+00 1.334499403415825676e-07 7.016924152482089359e-04 -6.049998731015101161e-07
5.900000000000000000e+01 1.619043151528990848e+03 1.999519223905186494e-01 0.000000000000000000e+00 -1.589833964238734687e+00 1.328092431806356156e-07 6.897541004656673573e-04 -3.836678068304008490e-07
6.000000000000000000e+01 1.640978936626689119e+03 2.103756761049750401e-01 0.000000000000000000e+00 -1.901174049329295457e+00 1.321592748700390507e-07 6.782310238611353494e-04 -2.342314244157630824e-07
6.100000000000000000e+01 1.663095671687538243e+03 2.210711246993752876e-01 0.000000000000000000e+00 -2.224272163784794643e+00 1.315007286285404545e-07 6.670620079962532407e-04 -1.970170821844988666e-07
6.200000000000000000e+01 1.685398802752466054e+03 2.320366400432000709e-01 0.000000000000000000e+00 -2.559326252642844413e+00 1.308345515658461254e-07 6.561744383904274036e-04 -2.544922832124263019e-07
6.300000000000000000e+01 1.707906279886354241e+03 2.432729969150689286e-01 0.000000000000000000e+00 -2.906843853933720023e+00 1.301617609222051368e-07 6.454935875208352809e-04 -3.747329254625950174e-07
6.400000000000000000e+01 1.730621196453586435e+03 2.547802272585763528e-01 0.000000000000000000e+00 -3.267325077337450256e+00 1.294833728610976861e-07 6.349450124762945607e-04 -5.258861273802946974e-07
6.500000000000000000e+01 1.753568930869294945e+03 2.665605915223920319e-01 0.000000000000000000e+00 -3.641329459336058783e+00 1.288004771994751723e-07 6.244545346041682071e-04 -6.761648159762416135e-07
6.600000000000000000e+01 1.776786541978563264e+03 2.786090103448626287e-01 0.000000000000000000e+00 -4.029372773021575149e+00 1.281140023435235148e-07 6.139754605690538177e-04 -7.989256595232885875e-07
6.700000000000000000e+01 1.800253813442772071e+03 2.909177871839432883e-01 0.000000000000000000e+00 -4.430956334347778025e+00 1.274244316991371484e-07 6.035717119669378912e-04 -8.878968059909297172e-07
6.800000000000000000e+01 1.823932495952255294e+03 3.034755998623910878e-01 0.000000000000000000e+00 -4.845322273721198947e+00 1.267322966753870819e-07 5.933349154291919173e-04 -9.418940087811317782e-07
6.900000000000000000e+01 1.847776911847094425e+03 3.162733547080384122e-01 0.000000000000000000e+00 -5.271742434949367784e+00 1.260380543325597637e-07 5.833566362310119288e-04 -9.597324215088155230e-07
7.000000000000000000e+01 1.871756240167870374e+03 3.293027008837422498e-01 0.000000000000000000e+00 -5.709681798946314224e+00 1.253421038470380441e-07 5.737277806804875991e-04 -9.402255754478911551e-07
7.100000000000000000e+01 1.895847903451526690e+03 3.425579742627010704e-01 0.000000000000000000e+00 -6.158908278715847118e+00 1.246448707737185336e-07 5.645195633108697182e-04 -8.846843729357011325e-07
7.200000000000000000e+01 1.920166295123942291e+03 3.560346007041512717e-01 0.000000000000000000e+00 -6.620230663565139118e+00 1.239464465715128430e-07 5.557224662526481741e-04 -8.043997383447419653e-07
7.300000000000000000e+01 1.944826623757107882e+03 3.697269786025462746e-01 0.000000000000000000e+00 -7.094500682632387978e+00 1.232468472231278998e-07 5.473069074179494906e-04 -7.131386892013560908e-07
7.400000000000000000e+01 1.969840101019514123e+03 3.836235636721384568e-01 0.000000000000000000e+00 -7.581500382619791978e+00 1.225460895899188982e-07 5.392434540015650889e-04 -6.246468321821498504e-07
7.500000000000000000e+01 1.995210510229399915e+03 3.977120687921561482e-01 0.000000000000000000e+00 -8.080677534468300394e+00 1.218442055803397979e-07 5.315027508255243610e-04 -5.526497024422847052e-07
7.600000000000000000e+01 2.020895035246574707e+03 4.119782987535273722e-01 0.000000000000000000e+00 -8.591420587531789721e+00 1.211412637376818809e-07 5.240529473910625216e-04 -5.078393653638517898e-07
7.700000000000000000e+01 2.046768459000620851e+03 4.264123113543819010e-01 0.000000000000000000e+00 -9.112345863597864692e+00 1.204376602598948482e-07 5.168534712456700425e-04 -4.888409817955510129e-07
7.800000000000000000e+01 2.072814960317937675e+03 4.410029991395758575e-01 0.000000000000000000e+00 -9.643102330353791274e+00 1.197337573685745523e-07 5.098609580928706655e-04 -4.912699478247444374e-07
7.900000000000000000e+01 2.099078144826926291e+03 4.557399974889890792e-01 0.000000000000000000e+00 -1.018363608949685428e+01 1.190299879043443548e-07 5.030326674299674585e-04 -5.107491232702790409e-07
8.000000000000000000e+01 2.125579333105236401e+03 4.706129417825023475e-01 0.000000000000000000e+00 -1.073404180972932842e+01 1.183268259225686044e-07 4.963256295308566320e-04 -5.429075921336033892e-07
8.100000000000000000e+01 2.152342199184392939e+03 4.856111067350084576e-01 0.000000000000000000e+00 -1.129416676519163687e+01 1.176246091994561095e-07 4.897022965414494448e-04 -5.837842471600431209e-07
8.200000000000000000e+01 2.179377545860661485e+03 5.007238100714991313e-01 0.000000000000000000e+00 -1.186361148680176214e+01 1.169236960981899429e-07 4.831472013584783539e-04 -6.310383519401331626e-07
8.300000000000000000e+01 2.206661387632930655e+03 5.159385231819284545e-01 0.000000000000000000e+00 -1.244210052842833214e+01 1.162242828186092210e-07 4.766496821372492431e-04 -6.827350007853703834e-07
8.400000000000000000e+01 2.234192024050838882e+03 5.312434602912755599e-01 0.000000000000000000e+00 -1.302906130992997369e+01 1.155267021725386166e-07 4.701997239445053923e-04 -7.369424964538004243e-07
8.500000000000000000e+01 2.261960326313777841e+03 5.466260927894948107e-01 0.000000000000000000e+00 -1.362429266867782296e+01 1.148312057773052019e-07 4.637869389011255693e-04 -7.917308778089955178e-07
8.600000000000000000e+01 2.289961672516388262e+03 5.620761610925261165e-01 0.000000000000000000e+00 -1.422718742753487220e+01 1.141380488963685812e-07 4.574076374829337435e-04 -8.452276846182060653e-07
8.700000000000000000e+01 2.318164898232836094e+03 5.775805963598550363e-01 0.000000000000000000e+00 -1.483722287188911082e+01 1.134474181540477688e-07 4.510846569090398391e-04 -8.957837811544045730e-07
8.800000000000000000e+01 2.346550774282786733e+03 5.931271131069028035e-01 0.000000000000000000e+00 -1.545384169013289544e+01 1.127594498843974482e-07 4.448469492031132885e-04 -9.418060622707777947e-07
8.900000000000000000e+01 2.375129784886909874e+03 6.087034258490907623e-01 0.000000000000000000e+00 -1.607656085416108382e+01 1.120742547817258962e-07 4.387236096991204760e-04 -9.817031538084994715e-07
9.000000000000000000e+01 2.403904985915622547e+03 6.242927920916901963e-01 0.000000000000000000e+00 -1.670504590287352542e+01 1.113919706254724807e-07 4.327437661113113531e-04 -1.013885175782051811e-06
9.100000000000000000e+01 2.432886410895423523e+03 6.398822637140162417e-01 0.000000000000000000e+00 -1.733874781110992558e+01 1.107127585519545435e-07 4.269306980328834550e-04 -1.037150315177160194e-06
9.200000000000000000e+01 2.462074862225887045e+03 6.554569848859850278e-01 0.000000000000000000e+00 -1.797744783350934128e+01 1.100366901247456739e-07 4.212839095289414178e-04 -1.051843187671435706e-06
9.300000000000000000e+01 2.491485548312917672e+03 6.710021799764307460e-01 0.000000000000000000e+00 -1.862063837714813630e+01 1.093637575119120423e-07 4.157966938577629815e-04 -1.058693380051113400e-06
9.400000000000000000e+01 2.521111392511669237e+03 6.865053018592628398e-01 0.000000000000000000e+00 -1.926810898311272169e+01 1.086940434902544684e-07 4.104627088365657255e-04 -1.058430413416548991e-06
9.500000000000000000e+01 2.550967603228045846e+03 7.019508320682910085e-01 0.000000000000000000e+00 -1.991935205847947543e+01 1.080276305309446837e-07 4.052756689549759654e-04 -1.051783063858241634e-06
9.600000000000000000e+01 2.581047103817203606e+03 7.173247378073747127e-01 0.000000000000000000e+00 -2.057393429382728911e+01 1.073645381247842987e-07 4.002289194032261090e-04 -1.039478287619141560e-06
9.700000000000000000e+01 2.611350245984547655e+03 7.326122434453485877e-01 0.000000000000000000e+00 -2.123142237973505431e+01 1.067048368062031953e-07 3.953162940265816678e-04 -1.022243486760630842e-06
9.800000000000000000e+01 2.641884809785730795e+03 7.477978305160219996e-01 0.000000000000000000e+00 -2.189138300678165905e+01 1.060485723361427965e-07 3.905312609640013903e-04 -1.000804337018417220e-06
9.900000000000000000e+01 2.672628861875408347e+03 7.628674662232544090e-01 0.000000000000000000e+00 -2.255330858204348843e+01 1.053958033855323263e-07 3.858673975629055264e-04 -9.758860660938966815e-07
1.000000000000000000e+02 2.703597610659486236e+03 7.778093462759805288e-01 0.000000000000000000e+00 -2.321669151259693109e+01 1.047466011652514297e-07 3.813185185338941103e-04 -9.482138036378472255e-07
1.010000000000000000e+02 2.734783979493116931e+03 7.926086950430347722e-01 0.000000000000000000e+00 -2.388102420551837568e+01 1.041009882225346231e-07 3.768780869852499820e-04 -9.185111279840906032e-07
1.020000000000000000e+02 2.766188320081707388e+03 8.072433085430017474e-01 0.000000000000000000e+00 -2.454602191839171610e+01 1.034590729430905829e-07 3.725399785808578045e-04 -8.875020081513754329e-07
1.030000000000000000e+02 2.797796127430159686e+03 8.217132678452158112e-01 0.000000000000000000e+00 -2.521087992428333280e+01 1.028208786912803028e-07 3.682977228581364271e-04 -8.559089625629198186e-07
1.040000000000000000e+02 2.829607753243880325e+03 8.359889406180118776e-01 0.000000000000000000e+00 -2.587523919727462385e+01 1.021864897510898426e-07 3.641451216910716795e-04 -8.244545897972564451e-07
1.050000000000000000e+02 2.861616120878023139e+03 8.500629795804738320e-01 0.000000000000000000e+00 -2.653851786093947851e+01 1.015559544919369015e-07 3.600757265945894107e-04 -7.938603670318135490e-07
1.060000000000000000e+02 2.893814153687744238e+03 8.639206091014365319e-01 0.000000000000000000e+00 -2.720005975534927245e+01 1.009293336749316088e-07 3.560833129280638722e-04 -7.648477703211485519e-07
1.070000000000000000e+02 2.926194775028196091e+03 8.775544818999846397e-01 0.000000000000000000e+00 -2.785943157108290436e+01 1.003067118309920193e-07 3.521615780969566218e-04 -7.381376052719110343e-07
1.080000000000000000e+02 2.958743479904284868e+03 8.909423939947027637e-01 0.000000000000000000e+00 -2.851605143171426349e+01 9.968811488885063527e-08 3.483043506068219677e-04 -7.144504816770830321e-07
1.090000000000000000e+02 2.991468048371664281e+03 9.040769981046752335e-01 0.000000000000000000e+00 -2.916926317731473262e+01 9.907362789842528283e-08 3.445050970018387945e-04 -6.945058180163485964e-07
1.100000000000000000e+02 3.024353975435239136e+03 9.169360902484862130e-01 0.000000000000000000e+00 -2.981863349846321043e+01 9.846333564213421872e-08 3.407579031136035038e-04 -6.790238726793786224e-07
1.110000000000000000e+02 3.057394013935602288e+03 9.295122771953551188e-01 0.000000000000000000e+00 -3.046364967185490968e+01 9.785726488284076762e-08 3.370572591744830176e-04 -6.685456491315200039e-07
1.120000000000000000e+02 3.090587663005338072e+03 9.417979819150386067e-01 0.000000000000000000e+00 -3.110355560215294446e+01 9.725541831646061528e-08 3.334022924680780258e-04 -6.629027023753458103e-07
1.130000000000000000e+02 3.123926822912221269e+03 9.537707247269268107e-01 0.000000000000000000e+00 -3.173796148115172855e+01 9.665779836279273407e-08 3.297930572876228792e-04 -6.617490446240479035e-07
1.140000000000000000e+02 3.157403393924024385e+03 9.654154543006622236e-01 0.000000000000000000e+00 -3.236618036663570308e+01 9.606438499244027010e-08 3.262294555989551925e-04 -6.647386725666688092e-07
1.150000000000000000e+02 3.191009276308520839e+03 9.767319760063839507e-01 0.000000000000000000e+00 -3.298767388339428663e+01 9.547523707567723130e-08 3.227117388654667418e-04 -6.715265675227848898e-07
1.160000000000000000e+02 3.224743798683734894e+03 9.877052385137342627e-01 0.000000000000000000e+00 -3.360190365621691200e+01 9.489030100540121611e-08 3.192398509361451392e-04 -6.817673590770087927e-07
1.170000000000000000e+02 3.258598861317439059e+03 9.983127621421039599e-01 0.000000000000000000e+00 -3.420825702639052679e+01 9.430954667544249145e-08 3.158137416109212396e-04 -6.951159256889310528e-07
1.180000000000000000e+02 3.292558936127156358e+03 1.008554352261634035e+00 0.000000000000000000e+00 -3.480612133520205020e+01 9.373302173282378231e-08 3.124336238962668790e-04 -7.112279600909202601e-07
1.190000000000000000e+02 3.326623351730909690e+03 1.018414957541964982e+00 0.000000000000000000e+00 -3.539503249094340731e+01 9.316068545111275912e-08 3.090993780181741256e-04 -7.297586533457839709e-07
1.200000000000000000e+02 3.360784008396474292e+03 1.027886955002988101e+00 0.000000000000000000e+00 -3.597437783490155283e+01 9.259258505159342938e-08 3.058112169445221509e-04 -7.503641770797923186e-07
1.210000000000000000e+02 3.395032806391622216e+03 1.036955293314344440e+00 0.000000000000000000e+00 -3.654354470836339175e+01 9.202865885166895700e-08 3.025690990653699306e-04 -7.727003266497788215e-07
1.220000000000000000e+02 3.429354217633875578e+03 1.045612349495924631e+00 0.000000000000000000e+00 -3.710206901962087045e+01 9.146895404011290147e-08 2.993730939700626017e-04 -7.964233599322574213e-07
1.230000000000000000e+02 3.463747570741260461e+03 1.053850500567620418e+00 0.000000000000000000e+00 -3.764933810996091523e+01 9.091343151785232293e-08 2.962232721001892494e-04 -8.211897383566449290e-07
1.240000000000000000e+02 3.498204765981547098e+03 1.061654695199071963e+00 0.000000000000000000e+00 -3.818473932067045240e+01 9.036212745289210188e-08 2.931196702088624171e-04 -8.466560194785672598e-07
1.250000000000000000e+02 3.532710275272262606e+03 1.069024738760420812e+00 0.000000000000000000e+00 -3.870780856004142834e+01 8.981501407560111678e-08 2.900623956309761158e-04 -8.724791424318661530e-07
1.260000000000000000e+02 3.567263427231425339e+03 1.075945579921307349e+00 0.000000000000000000e+00 -3.921800745286326872e+01 8.927208536493436232e-08 2.870514536210245593e-04 -8.983159218024960474e-07
1.270000000000000000e+02 3.601848693776562868e+03 1.082417024051872900e+00 0.000000000000000000e+00 -3.971472334042289987e+01 8.873337724216331389e-08 2.840869868722146075e-04 -9.238237568811160073e-07
1.280000000000000000e+02 3.636457975175445881e+03 1.088424019821758515e+00 0.000000000000000000e+00 -4.019749213101224683e+01 8.819884211625384639e-08 2.811689372910853918e-04 -9.486595668567852478e-07
1.290000000000000000e+02 3.671090600046100008e+03 1.093966372601105075e+00 0.000000000000000000e+00 -4.066577544942074951e+01 8.766852628059920196e-08 2.782975480573512332e-04 -9.724814163725470451e-07
1.300000000000000000e+02 3.705731040306045543e+03 1.099029031059553407e+00 0.000000000000000000e+00 -4.111896063693534131e+01 8.714241371276151244e-08 2.754727966656241706e-04 -9.949466410389339655e-07
1.310000000000000000e+02 3.740363999853497717e+03 1.103611869763289066e+00 0.000000000000000000e+00 -4.155658915754122518e+01 8.662049378400507252e-08 2.726944876792584960e-04 -1.015774409117580351e-06
1.320000000000000000e+02 3.774997395560174027e+03 1.107715040062672740e+00 0.000000000000000000e+00 -4.197815041449415929e+01 8.610276527087235651e-08 2.699619744793007323e-04 -1.034931793545857316e-06
1.330000000000000000e+02 3.809609662877486699e+03 1.111323905803611067e+00 0.000000000000000000e+00 -4.238321365024567910e+01 8.558916091677692315e-08 2.672741440144957119e-04 -1.052446496188249233e-06
1.340000000000000000e+02 3.844201522307590949e+03 1.114453544233009019e+00 0.000000000000000000e+00 -4.277119954024231419e+01 8.507966442433733155e-08 2.646299829362645036e-04 -1.068346533130730143e-06
1.350000000000000000e+02 3.878758837652148486e+03 1.117081890846522096e+00 0.000000000000000000e+00 -4.314182589394062717e+01 8.457424937426671248e-08 2.620286037001830844e-04 -1.082660396014549632e-06
1.360000000000000000e+02 3.913282329413315892e+03 1.119216594540806575e+00 0.000000000000000000e+00 -4.349443910328464113e+01 8.407289927160409774e-08 2.594689325752293370e-04 -1.095415793196641382e-06
1.370000000000000000e+02 3.947757861392755331e+03 1.120850447512017567e+00 0.000000000000000000e+00 -4.382860841072587021e+01 8.357556798198126797e-08 2.569500821805151985e-04 -1.106641170766904872e-06
1.380000000000000000e+02 3.982178725742372080e+03 1.121991098656810903e+00 0.000000000000000000e+00 -4.414397734221836345e+01 8.308223916279992686e-08 2.544710425359254487e-04 -1.116364436737979967e-06
1.390000000000000000e+02 4.016530786263827849e+03 1.122631340171342140e+00 0.000000000000000000e+00 -4.444011514021366338e+01 8.259285746680007020e-08 2.520306868834301640e-04 -1.124612936706310407e-06
1.400000000000000000e+02 4.050822191809530068e+03 1.122771392602016638e+00 0.000000000000000000e+00 -4.471659104716331257e+01 8.210742616353207725e-08 2.496282188690752100e-04 -1.131415441577036201e-06
1.410000000000000000e+02 4.085031377830888687e+03 1.122426333195740700e+00 0.000000000000000000e+00 -4.497304858902132452e+01 8.162589992319299824e-08 2.472625446119558934e-04 -1.136799376144025804e-06
1.420000000000000000e+02 4.119151636479811714e+03 1.121581525798419410e+00 0.000000000000000000e+00 -4.520898272473674240e+01 8.114827205838174635e-08 2.449327777413926694e-04 -1.140793073277054012e-06
1.430000000000000000e+02 4.153183688258459370e+03 1.120244619306708822e+00 0.000000000000000000e+00 -4.542411126376610753e+01 8.067445961136782328e-08 2.426377718269888243e-04 -1.143423633928458014e-06
