     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             652             752             852             952            1052            1152            1252            1352            1452            1552            1652            1752            1852            1952            2052            2152            2252            2352            2452            2752            3052            3352            3652            3952            4252            4552            4852
    20    0.403732E-05    0.925933E-04    0.181157E-03    0.267397E-03    0.350683E-03    0.430096E-03    0.505178E-03    0.575554E-03    0.640923E-03    0.701014E-03    0.151295E-02    0.267029E-02    0.294586E-02    0.313693E-02    0.329616E-02    0.347510E-02    0.369995E-02    0.396017E-02    0.420428E-02    0.436297E-02    0.438698E-02    0.426450E-02    0.403123E-02    0.375081E-02    0.348886E-02    0.710811E-02    0.101707E-01    0.901771E-02    0.690426E-02    0.592053E-02    0.477228E-02    0.367569E-02    0.320514E-02    0.220937E-02    0.182509E-02    0.172739E-02    0.747487E-03    0.616485E-03    0.842619E-03    0.774773E-04    0.158608E-04    0.300350E-03   -0.223027E-03   -0.286284E-03    0.280516E-05   -0.390141E-03   -0.431127E-03   -0.331615E-03   -0.199759E-03   -0.101708E-03   -0.437223E-04   -0.157729E-04   -0.452830E-05
    40    0.374957E-05    0.860161E-04    0.168064E-03    0.248863E-03    0.326847E-03    0.401611E-03    0.472474E-03    0.539356E-03    0.601541E-03    0.658786E-03    0.142281E-02    0.251841E-02    0.278631E-02    0.298060E-02    0.314632E-02    0.332678E-02    0.353679E-02    0.376653E-02    0.397347E-02    0.410734E-02    0.412413E-02    0.401709E-02    0.381134E-02    0.356369E-02    0.332726E-02    0.679338E-02    0.965649E-02    0.853177E-02    0.659678E-02    0.561295E-02    0.453565E-02    0.351220E-02    0.301259E-02    0.211277E-02    0.175518E-02    0.160820E-02    0.741121E-03    0.612944E-03    0.764596E-03    0.992264E-04    0.412559E-04    0.259809E-03   -0.194623E-03   -0.251229E-03   -0.282883E-04   -0.394477E-03   -0.419629E-03   -0.318010E-03   -0.190276E-03   -0.965425E-04   -0.413959E-04   -0.149065E-04   -0.427382E-05
    60    0.355129E-05    0.815058E-04    0.159165E-03    0.236482E-03    0.311386E-03    0.383443E-03    0.452240E-03    0.517289E-03    0.578152E-03    0.634252E-03    0.137170E-02    0.244099E-02    0.271658E-02    0.292754E-02    0.311378E-02    0.330140E-02    0.350060E-02    0.370023E-02    0.386876E-02    0.397287E-02    0.398187E-02    0.388714E-02    0.371138E-02    0.349626E-02    0.328378E-02    0.673275E-02    0.946815E-02    0.831741E-02    0.652393E-02    0.548532E-02    0.444883E-02    0.348030E-02    0.291762E-02    0.210132E-02    0.175100E-02    0.152942E-02    0.774423E-03    0.642357E-03    0.699436E-03    0.139422E-03    0.787823E-04    0.217967E-03   -0.162779E-03   -0.214194E-03   -0.749334E-04   -0.421915E-03   -0.426732E-03   -0.316457E-03   -0.187316E-03   -0.944470E-04   -0.403597E-04   -0.145029E-04   -0.414839E-05
    80    0.336817E-05    0.773583E-04    0.150924E-03    0.225148E-03    0.296982E-03    0.366558E-03    0.433363E-03    0.496830E-03    0.556592E-03    0.612130E-03    0.132697E-02    0.238068E-02    0.267474E-02    0.291125E-02    0.312236E-02    0.331980E-02    0.350676E-02    0.367286E-02    0.380099E-02    0.387233E-02    0.386924E-02    0.378776E-02    0.364465E-02    0.346653E-02    0.328263E-02    0.676174E-02    0.937817E-02    0.818031E-02    0.653758E-02    0.541609E-02    0.440859E-02    0.349806E-02    0.285471E-02    0.212615E-02    0.177177E-02    0.145674E-02    0.833662E-03    0.686705E-03    0.632610E-03    0.194770E-03    0.125399E-03    0.171134E-03   -0.123836E-03   -0.171999E-03   -0.131552E-03   -0.462159E-03   -0.441843E-03   -0.319107E-03   -0.186515E-03   -0.932075E-04   -0.396827E-04   -0.142123E-04   -0.405414E-05
   100    0.319193E-05    0.733584E-04    0.143054E-03    0.213884E-03    0.282650E-03    0.349238E-03    0.413936E-03    0.475745E-03    0.534286E-03    0.589590E-03    0.128231E-02    0.232622E-02    0.264733E-02    0.291966E-02    0.315507E-02    0.336059E-02    0.353320E-02    0.366666E-02    0.375173E-02    0.378774E-02    0.377264E-02    0.370380E-02    0.359444E-02    0.345536E-02    0.330483E-02    0.685693E-02    0.934907E-02    0.808545E-02    0.659817E-02    0.538610E-02    0.439236E-02    0.354133E-02    0.281584E-02    0.217500E-02    0.179871E-02    0.139292E-02    0.910030E-03    0.735557E-03    0.571515E-03    0.261707E-03    0.175393E-03    0.123615E-03   -0.773460E-04   -0.126431E-03   -0.190459E-03   -0.506627E-03   -0.458450E-03   -0.323170E-03   -0.186367E-03   -0.924110E-04   -0.391537E-04   -0.139786E-04   -0.397606E-05
   120    0.301559E-05    0.693175E-04    0.135279E-03    0.202432E-03    0.267664E-03    0.331409E-03    0.393384E-03    0.453132E-03    0.510609E-03    0.565488E-03    0.123510E-02    0.227406E-02    0.262814E-02    0.293442E-02    0.319503E-02    0.340850E-02    0.356678E-02    0.366728E-02    0.371105E-02    0.371283E-02    0.368332E-02    0.362655E-02    0.354789E-02    0.344986E-02    0.333702E-02    0.697949E-02    0.935692E-02    0.801209E-02    0.667773E-02    0.538180E-02    0.439268E-02    0.359195E-02    0.279714E-02    0.223712E-02    0.182444E-02    0.134284E-02    0.997909E-03    0.783538E-03    0.520311E-03    0.338316E-03    0.224651E-03    0.825855E-04   -0.252257E-04   -0.800724E-04   -0.244514E-03   -0.548339E-03   -0.475151E-03   -0.327267E-03   -0.186336E-03   -0.916465E-04   -0.386713E-04   -0.137590E-04   -0.390092E-05
   140    0.283710E-05    0.651847E-04    0.127226E-03    0.190550E-03    0.252195E-03    0.312822E-03    0.372202E-03    0.429948E-03    0.486122E-03    0.540476E-03    0.118594E-02    0.221918E-02    0.260758E-02    0.294521E-02    0.322835E-02    0.344591E-02    0.359252E-02    0.366311E-02    0.367024E-02    0.363989E-02    0.359791E-02    0.355178E-02    0.350293E-02    0.344468E-02    0.336861E-02    0.710757E-02    0.938877E-02    0.795185E-02    0.676685E-02    0.540040E-02    0.439639E-02    0.363707E-02    0.279889E-02    0.230246E-02    0.184292E-02    0.131134E-02    0.109158E-02    0.823430E-03    0.485723E-03    0.419004E-03    0.269150E-03    0.515210E-04    0.312375E-04   -0.363248E-04   -0.286711E-03   -0.579954E-03   -0.486791E-03   -0.328998E-03   -0.185572E-03   -0.906036E-04   -0.380940E-04   -0.135232E-04   -0.382425E-05
   160    0.265203E-05    0.610169E-04    0.119276E-03    0.178620E-03    0.236902E-03    0.294364E-03    0.351083E-03    0.406839E-03    0.461787E-03    0.515683E-03    0.113701E-02    0.216169E-02    0.257731E-02    0.294260E-02    0.324171E-02    0.346365E-02    0.360080E-02    0.364779E-02    0.362525E-02    0.357294E-02    0.352259E-02    0.348693E-02    0.346247E-02    0.343661E-02    0.339396E-02    0.721733E-02    0.943593E-02    0.790519E-02    0.684099E-02    0.543649E-02    0.440911E-02    0.366983E-02    0.281970E-02    0.236750E-02    0.185076E-02    0.130364E-02    0.118298E-02    0.852675E-03    0.474821E-03    0.499434E-03    0.305782E-03    0.378830E-04    0.880392E-04    0.303372E-05   -0.306997E-03   -0.594716E-03   -0.489834E-03   -0.327533E-03   -0.183554E-03   -0.892210E-04   -0.374279E-04   -0.132667E-04   -0.374456E-05
   180    0.248259E-05    0.570959E-04    0.111911E-03    0.167575E-03    0.222618E-03    0.277415E-03    0.331835E-03    0.385935E-03    0.439591E-03    0.493091E-03    0.109229E-02    0.210477E-02    0.253988E-02    0.292536E-02    0.323549E-02    0.345967E-02    0.359070E-02    0.362266E-02    0.358418E-02    0.351885E-02    0.346715E-02    0.344341E-02    0.343663E-02    0.343223E-02    0.341503E-02    0.730528E-02    0.949761E-02    0.790082E-02    0.691234E-02    0.549384E-02    0.444089E-02    0.369269E-02    0.285966E-02    0.242842E-02    0.185293E-02    0.132363E-02    0.126940E-02    0.873132E-03    0.489547E-03    0.576692E-03    0.334745E-03    0.439176E-04    0.144987E-03    0.356022E-04   -0.303009E-03   -0.586888E-03   -0.484122E-03   -0.322594E-03   -0.180495E-03   -0.875359E-04   -0.367363E-04   -0.130133E-04   -0.367066E-05
