     0               2              12              22              32              42              52              62              72              82              92             102             132             162             192             222             252             282             312             342             372             402             432             462             492             522             552             652             752             852             952            1052            1152            1252            1352            1452            1552            1652            1752            1852            1952            2052            2152            2252            2352            2452            2752            3052            3352            3652            3952            4252            4552            4852
    20    0.943903E-06    0.199358E-04    0.385142E-04    0.560847E-04    0.722928E-04    0.863804E-04    0.981067E-04    0.107623E-03    0.114616E-03    0.118585E-03    0.240284E-03    0.332292E-03    0.256141E-03    0.161675E-03    0.793195E-04    0.409537E-04    0.665647E-04    0.153591E-03    0.276441E-03    0.400821E-03    0.496251E-03    0.543836E-03    0.537366E-03    0.484616E-03    0.407893E-03    0.746418E-03    0.175402E-02    0.293699E-02    0.243543E-02    0.264151E-02    0.410271E-02    0.377185E-02    0.364250E-02    0.544512E-02    0.555313E-02    0.491350E-02    0.666333E-02    0.713485E-02    0.618933E-02    0.779982E-02    0.879209E-02    0.759234E-02    0.845550E-02    0.945311E-02    0.164694E-01    0.239283E-01    0.179708E-01    0.102513E-01    0.474862E-02    0.506968E-02    0.895260E-02    0.119887E-01    0.120822E-01
    40    0.879506E-06    0.187031E-04    0.361340E-04    0.527247E-04    0.678910E-04    0.811660E-04    0.924579E-04    0.101370E-03    0.107820E-03    0.111663E-03    0.226374E-03    0.312842E-03    0.242516E-03    0.155710E-03    0.811428E-04    0.478189E-04    0.737097E-04    0.156152E-03    0.271889E-03    0.388574E-03    0.478008E-03    0.522683E-03    0.516944E-03    0.467736E-03    0.397685E-03    0.737231E-03    0.172463E-02    0.283435E-02    0.237013E-02    0.258739E-02    0.396099E-02    0.364269E-02    0.354678E-02    0.524909E-02    0.532641E-02    0.474934E-02    0.639444E-02    0.680220E-02    0.593127E-02    0.746767E-02    0.836077E-02    0.724069E-02    0.808205E-02    0.898335E-02    0.156959E-01    0.228657E-01    0.174700E-01    0.103443E-01    0.533573E-02    0.548030E-02    0.892080E-02    0.115681E-01    0.115497E-01
    60    0.837444E-06    0.178800E-04    0.345575E-04    0.504209E-04    0.649738E-04    0.776951E-04    0.885114E-04    0.970790E-04    0.103317E-03    0.107100E-03    0.217096E-03    0.300933E-03    0.236097E-03    0.156949E-03    0.904436E-04    0.624011E-04    0.896395E-04    0.169633E-03    0.280310E-03    0.391574E-03    0.476787E-03    0.519321E-03    0.514313E-03    0.469348E-03    0.405531E-03    0.768719E-03    0.177952E-02    0.284156E-02    0.240864E-02    0.265514E-02    0.396734E-02    0.365390E-02    0.360308E-02    0.524310E-02    0.528122E-02    0.475595E-02    0.634180E-02    0.667123E-02    0.586324E-02    0.737485E-02    0.815056E-02    0.708521E-02    0.792943E-02    0.872574E-02    0.152941E-01    0.223852E-01    0.174564E-01    0.108780E-01    0.627250E-02    0.624996E-02    0.928294E-02    0.114782E-01    0.112974E-01
    80    0.790595E-06    0.169697E-04    0.328266E-04    0.478958E-04    0.616975E-04    0.739189E-04    0.842576E-04    0.925053E-04    0.984979E-04    0.102273E-03    0.207677E-03    0.290907E-03    0.233654E-03    0.163927E-03    0.106690E-03    0.853492E-04    0.114738E-03    0.192197E-03    0.297424E-03    0.402540E-03    0.482929E-03    0.523491E-03    0.520169E-03    0.480612E-03    0.424842E-03    0.828611E-03    0.188956E-02    0.289923E-02    0.250936E-02    0.279786E-02    0.404198E-02    0.373658E-02    0.374507E-02    0.531733E-02    0.530875E-02    0.484511E-02    0.636428E-02    0.659944E-02    0.585907E-02    0.733955E-02    0.798750E-02    0.695779E-02    0.780996E-02    0.848237E-02    0.149254E-01    0.218880E-01    0.175012E-01    0.115454E-01    0.738256E-02    0.714095E-02    0.970045E-02    0.114122E-01    0.110690E-01
   100    0.743192E-06    0.159186E-04    0.307581E-04    0.448918E-04    0.579225E-04    0.693459E-04    0.791421E-04    0.869942E-04    0.928854E-04    0.967211E-04    0.197264E-03    0.281948E-03    0.235562E-03    0.178124E-03    0.132038E-03    0.118312E-03    0.150129E-03    0.224539E-03    0.323287E-03    0.421089E-03    0.495801E-03    0.534476E-03    0.534111E-03    0.502068E-03    0.456714E-03    0.920050E-03    0.205563E-02    0.300602E-02    0.267488E-02    0.301576E-02    0.418233E-02    0.388865E-02    0.397189E-02    0.546561E-02    0.540321E-02    0.500493E-02    0.644636E-02    0.657263E-02    0.589729E-02    0.733521E-02    0.783007E-02    0.683003E-02    0.767296E-02    0.820477E-02    0.144709E-01    0.212438E-01    0.174280E-01    0.121844E-01    0.860012E-02    0.811942E-02    0.101410E-01    0.112793E-01    0.107806E-01
   120    0.678454E-06    0.146285E-04    0.282977E-04    0.413070E-04    0.532813E-04    0.638785E-04    0.730026E-04    0.804895E-04    0.862788E-04    0.903352E-04    0.185507E-03    0.274301E-03    0.242704E-03    0.200904E-03    0.168380E-03    0.163741E-03    0.198259E-03    0.269008E-03    0.359968E-03    0.448816E-03    0.516858E-03    0.553926E-03    0.558231E-03    0.536274E-03    0.504058E-03    0.105104E-02    0.229054E-02    0.317202E-02    0.292076E-02    0.332636E-02    0.440373E-02    0.413505E-02    0.430257E-02    0.570181E-02    0.558735E-02    0.525880E-02    0.659847E-02    0.660627E-02    0.599495E-02    0.736780E-02    0.769482E-02    0.671002E-02    0.751428E-02    0.789500E-02    0.139362E-01    0.204016E-01    0.172075E-01    0.128387E-01    0.989854E-02    0.916020E-02    0.105593E-01    0.110610E-01    0.104144E-01
   140    0.610141E-06    0.130735E-04    0.252576E-04    0.369037E-04    0.476581E-04    0.572951E-04    0.656856E-04    0.727826E-04    0.785002E-04    0.829130E-04    0.172140E-03    0.267342E-03    0.254939E-03    0.233320E-03    0.217843E-03    0.224254E-03    0.261988E-03    0.328608E-03    0.410272E-03    0.488498E-03    0.548813E-03    0.584565E-03    0.595490E-03    0.586975E-03    0.571732E-03    0.123288E-02    0.261391E-02    0.341656E-02    0.327277E-02    0.375858E-02    0.473284E-02    0.450524E-02    0.477437E-02    0.606404E-02    0.590070E-02    0.564578E-02    0.686207E-02    0.674739E-02    0.619569E-02    0.747399E-02    0.762138E-02    0.663682E-02    0.736914E-02    0.759520E-02    0.134058E-01    0.194428E-01    0.169821E-01    0.135163E-01    0.113473E-01    0.102843E-01    0.110025E-01    0.107925E-01    0.999704E-02
   160    0.520172E-06    0.111986E-04    0.216541E-04    0.317325E-04    0.411466E-04    0.496434E-04    0.572552E-04    0.639609E-04    0.697368E-04    0.746662E-04    0.157633E-03    0.261723E-03    0.273211E-03    0.277075E-03    0.283204E-03    0.303422E-03    0.345533E-03    0.407566E-03    0.478735E-03    0.544739E-03    0.596462E-03    0.631561E-03    0.651526E-03    0.660233E-03    0.666420E-03    0.148222E-02    0.305574E-02    0.377301E-02    0.377081E-02    0.435597E-02    0.521700E-02    0.505404E-02    0.544487E-02    0.660901E-02    0.640510E-02    0.623387E-02    0.730435E-02    0.707067E-02    0.657624E-02    0.773360E-02    0.769409E-02    0.669476E-02    0.731733E-02    0.739146E-02    0.130479E-01    0.186041E-01    0.168626E-01    0.143077E-01    0.129227E-01    0.115178E-01    0.115283E-01    0.105529E-01    0.964261E-02
   180    0.413384E-06    0.904194E-05    0.175324E-04    0.257998E-04    0.336489E-04    0.409826E-04    0.478365E-04    0.542186E-04    0.602000E-04    0.658184E-04    0.142330E-03    0.258265E-03    0.298424E-03    0.333578E-03    0.366807E-03    0.404727E-03    0.453278E-03    0.511289E-03    0.571098E-03    0.624012E-03    0.666842E-03    0.702308E-03    0.734026E-03    0.764183E-03    0.796757E-03    0.181919E-02    0.365577E-02    0.428652E-02    0.446461E-02    0.517783E-02    0.592298E-02    0.585352E-02    0.639719E-02    0.742874E-02    0.719873E-02    0.712746E-02    0.803919E-02    0.769225E-02    0.726231E-02    0.827162E-02    0.804842E-02    0.702372E-02    0.750668E-02    0.743240E-02    0.131651E-01    0.183277E-01    0.171435E-01    0.153702E-01    0.146209E-01    0.128683E-01    0.122026E-01    0.105340E-01    0.952467E-02
